CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1461933,05/05/2017 00:01:26,560217686,Shutter-Open,Fully Operational,10.740,0.029,37,41,19,32.86237 -106.28590,352.100,0,15.190,882.000,36.200,4.373,151.300,0,148.849,14.099,-0.180,159.636,11.113,0.023,161.986,10.167,-0.065,163.929,9.384,-0.064,167.167,8.638,0.122,163.853,8.378,-0.140,165.416,7.534,0.015,169.481,6.950,0.015,170.461,6.448,-0.036,170.326,5.778,0.112,169.198,5.442,-0.141,87N?:6n?Nn>N<N?:7r976N?=r7?9N#>r?n<N>r>?>N>r>>>N>r>>8N>r87?N>Nn>N>N>r>>:N>r>>>N>r>?nN>r:6<N>Nn>N>N>r>>9N>r>>>N>r><:N>rn=9N>Nn>N>N>r>>6N>r>>>N>r><9N>r:6nN>Nn>N>N>r>??N>r>>>N>r>=>N>r:6?N>Nn>N>N>r>?:N>r>>>N>r>=?N>r:7=N>Nn>N>N>r><?N>r>>>N>r>=?N>r:7?N>Nn>N>N>r>?8N>r>>>N>r>=nN>r:9?N>Nn>N>N>r><:N>r>>>N>r>=nN>r:9=N>Nn>N>N>r>?9N>r>>>N>r>=<N>r:8=N>Nn>N>N>r><6N>r>>>N>r>=nN>r:n8N>Nn>N>N>r><<N>r>>>N>r>=<N>r:n:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1461945,05/05/2017 00:01:43,560217703,Shutter-Open,Fully Operational,10.743,0.029,37,41,19,32.86237 -106.28590,352.100,0,15.190,882.000,36.090,3.961,156.300,0,148.628,14.014,-0.244,159.876,11.247,-0.112,160.946,10.281,-0.102,162.410,9.283,-0.105,165.766,8.879,-0.102,165.260,8.589,-0.029,165.860,7.664,0.030,166.179,6.833,0.065,169.333,5.873,-0.030,167.574,5.699,0.093,167.280,5.171,0.029,9>N?:6n>Nn>N>N?:6rn98N?:r>??N#>r<><N>r>>9N>r>>>N>r>>8N>r8=9N>Nn>N>N>r>>8N>r>>>N>r>?nN>rn>6N>Nn>N>N>r>>6N>r>>>N>r><=N>rn?7N>Nn>N>N>r>>7N>r>>>N>r><9N>r:7:N>Nn>N>N>r>??N>r>>>N>r>=>N>r:67N>Nn>N>N>r>?<N>r>>>N>r>=?N>r:68N>Nn>N<N>r>?8N>r>>>N>r>=<N>r:8=N>Nn>N>N>r>?=N>r>>>N>r>==N>r:6>N>Nn>N>N>r>?9N>r>>>N>r>==N>r:9>N>Nn>N>N>r><7N>r>>>N>r>=:N>r:8=N>Nn>N>N>r>=<N>r>>>N>r>=<N>r:9<N>Nn>N>N>r><8N>r>>>N>r>=9N>r:n9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1461957,05/05/2017 00:02:00,560217720,Shutter-Open,Fully Operational,10.732,0.030,37,41,19,32.86237 -106.28590,352.000,0,15.100,881.900,36.090,4.167,158.600,0,148.922,14.098,-0.183,159.872,11.167,-0.049,161.230,10.228,0.017,164.295,9.232,0.018,164.300,8.707,-0.051,165.647,8.362,-0.081,165.252,7.948,-0.072,166.888,6.937,0.030,171.645,6.441,0.000,170.317,6.297,-0.200,169.690,5.020,-0.016,9>N?:6n>Nn>N>N?:7r>n<N?:r>=?N#>r?7nN>r>>9N>r>>>N>r>>8N>r9>7N>Nn>N>N>r>>8N>r>>>N>r>?nN>rnn6N>Nn>N>N>r>>6N>r>>>N>r><=N>rnn8N>Nn>N>N>r>>7N>r>>>N>r><9N>r:7<N>Nn>N>N>r>>6N>r>>>N>r><7N>rn>>N>Nn>N>N>r>?<N>r>>>N>r>=?N>r:7nN>Nn>N>N>r>?=N>r>>>N>r>=?N>r:97N>Nn>N>N>r>?nN>r>>>N>r>=<N>r:89N>Nn>N>N>r>?8N>r>>>N>r>=nN>r:97N>Nn>N>N>r><=N>r>>>N>r>=>N>r:n9N>Nn>N>N>r><nN>r>>>N>r>=:N>r:9>N>Nn>N>N>r>:7N>r>>>N>r>==N>r::7N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1461970,05/05/2017 00:02:19,560217739,Shutter-Open,Fully Operational,10.742,0.030,37,41,19,32.86237 -106.28590,352.000,0,15.100,881.900,36.200,4.836,151.900,0,150.050,14.025,-0.252,159.706,11.069,0.041,161.696,10.313,0.012,162.999,9.513,-0.004,163.785,8.557,0.030,165.197,8.423,-0.059,167.284,7.751,0.004,166.619,7.066,-0.068,168.945,6.132,-0.020,165.190,5.655,-0.041,165.193,5.626,-0.071,9>N?:6n>Nn>N>N?:7r88>N?=r797N#>r<??N>r>>9N>r>>>N>r>>8N>r88=N>Nn>N>N>r>>8N>r>>>N>r>?8N>rn?<N>Nn>N>N>r>??N>r>>>N>r><:N>rn?9N>Nn>N>N>r>>6N>r>>>N>r><9N>r:69N>Nn>N>N>r>>6N>r>>>N>r><7N>r:86N>Nn>N>N>r>?=N>r>>>N>r>=?N>r:89N>Nn>N>N>r>?>N>r>>>N>r>=?N>r:99N>Nn>N>N>r>?nN>r>>>N>r>=<N>r:86N>Nn>N>N>r><>N>r>>>N>r>=:N>r:8=N>Nn>N>N>r><<N>r>>>N>r>=nN>r:88N>Nn>N>N>r><nN>r>>>N>r>==N>r:n8N>Nn>N>N>r><9N>r>>>N>r>=:N>r:8<N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1461982,05/05/2017 00:02:37,560217757,Shutter-Open,Fully Operational,10.751,0.029,37,41,19,32.86237 -106.28590,352.200,0,15.100,882.000,36.400,5.710,149.700,0,150.015,14.297,-0.180,160.340,10.906,-0.075,161.441,10.071,0.016,163.797,9.260,0.001,164.925,8.617,0.068,165.119,8.595,-0.016,167.108,7.779,0.039,169.243,6.849,-0.029,170.307,6.202,0.052,168.088,5.601,0.040,167.123,5.409,0.029,87N?:6n>Nn>N>N?n>r>?7N?:r>?9N#>r?n>N>r>?>N>r>>>N>r>>nN>r7n:N>Nn>N>N>r>>8N>r>>>N>r>?nN>rn98N>Nn>N?N>r>?>N>r>>>N>r><:N>rn=8N>Nn>N>N>r>>6N>r>>>N>r>=>N>r:9nN>Nn>N>N>r>>8N>r>>>N>r><7N>r:9>N>Nn>N>N>r>?>N>r>>>N>r>=<N>r:7=N>Nn>N>N>r>?:N>r>>>N>r>=>N>r:6:N>Nn>N>N>r><>N>r>>>N>r>=<N>r:6?N>Nn>N>N>r>?6N>r>>>N>r>=nN>r:97N>Nn>N>N>r>==N>r>>>N>r>=?N>r:n<N>Nn>N>N>r><<N>r>>>N>r>=9N>r:n=N>Nn>N>N>r><>N>r>>>N>r>=<N>r:<=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1461994,05/05/2017 00:02:54,560217774,Shutter-Open,Fully Operational,10.754,0.030,37,41,19,32.86237 -106.28590,352.100,1,15.100,882.000,36.200,4.784,154.500,0,149.934,14.385,-0.176,160.362,10.761,0.074,162.076,10.170,-0.014,164.062,9.301,-0.033,164.309,8.597,-0.050,165.206,8.416,0.000,167.385,7.653,0.048,167.002,6.856,-0.039,169.933,5.933,0.152,166.300,5.468,0.054,166.191,4.985,0.033,87N?:6n>Nn>N>N?:7r7:<N?:r>7=N#>r?:=N>r>>7N>r>>>N>r>>8N>r6?9N>Nn>N>N>r>>9N>r>>>N>r>?8N>rn<7N>Nn>N>N>r>?>N>r>>>N>r><:N>rn<<N>Nn>N>N>r>>8N>r>>>N>r><9N>r:68N>Nn>N>N>r>>9N>r>>>N>r><6N>r:89N>Nn>N>N>r>>6N>r>>>N>r>=<N>r:89N>Nn>N>N>r>??N>r>>>N>r>=?N>r:9=N>Nn>N>N>r>??N>r>>>N>r>=<N>r:89N>Nn>N>N>r>?6N>r>>>N>r>=<N>r:88N>Nn>N>N>r>=?N>r>>>N>r>==N>r:n9N>Nn>N?N>r><8N>r>>>N>r>=:N>r:n:N>Nn>N?N>r>?nN>r>>>N>r>==N>r::>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1462006,05/05/2017 00:03:11,560217791,Shutter-Open,Fully Operational,10.751,0.030,37,41,19,32.86237 -106.28590,352.000,0,15.100,881.900,36.200,4.681,152.900,0,149.859,14.459,-0.247,160.068,10.845,-0.028,161.429,9.889,-0.067,163.404,9.241,-0.028,164.020,8.644,0.030,165.643,8.465,0.001,166.367,7.508,0.025,167.179,6.850,-0.004,169.578,6.392,-0.009,171.366,5.515,0.084,171.699,5.202,-0.103,87N?:6:7Nn>N>N?n>r>7:N?:r?8?N#>r?9=N>r>?<N>r>>>N>r>>nN>r78>N>Nn>N>N>r>>7N>r>>>N>r>?nN>rnn6N>Nn>N>N>r>??N>r>>>N>r><=N>rn8<N>Nn>N>N>r>?>N>r>>>N>r><9N>rn><N>Nn>N>N>r>>9N>r>>>N>r><7N>r:9<N>Nn>N?N>r>??N>r>>>N>r>=<N>r:6:N>Nn>N>N>r>>6N>r>>>N>r>=?N>r:9?N>Nn>N>N>r>?>N>r>>>N>r>=?N>r:6?N>Nn>N>N>r><<N>r>>>N>r>=<N>r:89N>Nn>N?N>r><:N>r>>>N>r>=8N>r:n=N>Nn>N>N>r>=6N>r>>>N>r>=<N>r:n8N>Nn>N?N>r><7N>r>>>N>r><6N>r::9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1462018,05/05/2017 00:03:29,560217809,Shutter-Open,Fully Operational,10.751,0.030,37,41,19,32.86237 -106.28590,352.000,0,15.100,882.100,36.400,4.887,148.400,0,150.046,14.253,-0.226,159.614,11.025,-0.017,161.395,10.395,-0.106,163.891,9.260,-0.006,163.805,8.505,-0.048,164.545,8.353,-0.076,166.743,7.566,-0.012,168.608,7.057,0.026,168.428,6.443,-0.060,167.207,5.769,0.052,166.055,5.082,-0.031,87N?:6:7Nn>N>N?n>r=96N?:r><<N#>r<96N>r>?=N>r>>>N>r>>nN?r>:nN>Nn>N>N>r>>9N>r>>>N>r>?nN>rn7:N>Nn>N>N>r>?>N>r>>>N>r><=N>rn==N>Nn>N>N>r>?<N>r>>>N>r><8N>rn>?N>Nn>N>N>r>??N>r>>>N>r><7N>r:7=N>Nn>N>N>r>>7N>r>>>N>r>=?N>r:96N>Nn>N>N>r>>7N>r>>>N>r>=>N>r:8=N>Nn>N>N>r>?:N>r>>>N>r>=<N>r:n7N>Nn>N>N>r>?=N>r>>>N>r>=<N>r:nnN>Nn>N>N>r><nN>r>>>N>r>=nN>r:8=N>Nn>N>N>r><:N>r>>>N>r>=<N>r:8=N>Nn>N>N>r><nN>r>>>N>r>=<N>r::9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1462031,05/05/2017 00:03:47,560217827,Shutter-Open,Fully Operational,10.750,0.029,37,42,19,32.86237 -106.28590,352.100,1,15.100,881.800,36.290,4.218,156.000,0,150.160,14.429,-0.177,159.318,10.914,-0.011,162.008,9.857,-0.010,164.197,9.195,0.009,164.871,8.727,0.016,165.781,8.332,-0.060,165.859,7.433,0.048,167.277,6.857,0.006,165.152,6.180,-0.077,167.509,5.894,-0.006,166.731,5.503,-0.118,87N?:6:7Nn>N>N?:7rn:>N?:r=?nN#>r?n6N>r>??N>r>>>N>r>>8N?r><:N>Nn>N>N>r>>nN>r>>>N>r>?nN>rn:>N>Nn>N>N>r>>7N>r>>>N>r><:N>rnn?N>Nn>N>N>r>>9N>r>>>N>r><9N>r:97N>Nn>N?N>r>??N>r>>>N>r>=>N>r:7>N>Nn>N>N>r>?<N>r>>>N>r>=?N>r:6>N>Nn>N>N>r>>7N>r>>>N>r>=>N>r:9=N>Nn>N>N>r>?=N>r>>>N>r>=?N>r:89N>Nn>N>N>r>?8N>r>>>N>r>=<N>r:n8N>Nn>N>N>r><?N>r>>>N>r>=nN>r:9>N>Nn>N>N>r><nN>r>>>N>r>=>N>r:98N>Nn>N>N>r>:?N>r>>>N>r>=<N>r:n?N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1462043,05/05/2017 00:04:04,560217844,Shutter-Open,Fully Operational,10.753,0.030,38,42,19,32.86237 -106.28590,352.100,0,15.000,882.000,36.700,4.579,152.300,0,149.864,14.462,-0.157,159.545,11.101,-0.138,162.274,10.301,-0.064,165.795,9.174,-0.088,164.483,8.613,0.045,165.683,8.574,-0.048,166.517,7.496,0.016,167.029,6.737,-0.044,169.864,6.049,-0.041,169.658,5.620,0.031,166.882,5.124,-0.161,87N?:6:7Nn>N>N?:7r6=?N?:r<:9N#>r<??N>r>??N>r>>>N>r>>nN?r>>?N>Nn>N>N>r>>8N>r>>>N>r>?nN>rn88N>Nn>N>N>r>?>N>r>>>N>r><=N>rn?>N>Nn>N>N>r>?<N>r>>>N>r><nN>r:7=N>Nn>N>N>r>?<N>r>>>N>r><6N>r:7=N>Nn>N>N>r>?<N>r>>>N>r>=?N>r:9=N>Nn>N>N>r>?<N>r>>>N>r>=?N>r:98N>Nn>N>N>r>?:N>r>>>N>r>=<N>r:9?N>Nn>N>N>r>?nN>r>>>N>r>=<N>r:n8N>Nn>N>N>r><<N>r>>>N>r>=<N>r::8N>Nn>N>N>r>?7N>r>>>N>r>=<N>r:n?N>Nn>N?N>r>=?N>r>>>N>r>=?N>r:n8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
