CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1343894,03/04/2017 00:01:31,557366491,ExtFans Shutter-Open,Fully Operational,10.791,0.030,35,42,24,32.86240 -106.28600,352.000,1,8.000,873.400,45.290,2.881,116.800,0,81.218,3.912,-0.046,199.682,2.143,0.044,175.548,2.097,-0.072,161.834,2.610,-0.068,158.616,2.944,-0.085,159.150,2.938,-0.074,151.358,3.741,-0.165,151.399,3.843,-0.167,147.385,3.492,-0.158,141.926,3.515,-0.148,138.683,3.385,-0.106,9>N?:6:9Nn>N?N?>=rn:?N9r==8N#>r?7nN>r>?9N>r>>>N>r>>6N?r<=>N>Nn>N>N>r>==N>r>>>N>r>?nN>r8<6N>Nn>N?N>r>86N>r>>>N>r><nN>rn>8N>Nn>N>N>r>86N>r>>>N>r><6N>r:6=N>Nn>N>N>r><6N>r>>>N>r><9N>r:n9N>Nn>N>N>r><nN>r>>>N>r><6N>r:n<N>Nn>N>N>r>?:N>r>>>N>r><6N>r::<N>N:7N>N>r>?=N>r>>>N>r><6N>r:=7N>N:7N>N>r>>6N>r>>>N>r><9N>r:=nN>Nn>N>N>r>?=N>r>>>N>r><nN>r::<N>N:7N?N>r>?<N>r>>>N>r><nN>r:<6N>N:6N>N>r>?6N>r>>>N>r><9N>r:?7N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1343906,03/04/2017 00:01:48,557366508,Shutter-Open,Fully Operational,10.791,0.030,35,42,23,32.86240 -106.28600,351.900,0,8.000,873.300,45.500,2.881,118.400,0,82.330,4.173,-0.029,195.679,2.159,-0.081,173.390,2.379,-0.101,166.137,2.622,-0.123,161.271,2.837,-0.074,161.752,2.901,-0.113,157.350,3.126,-0.060,150.165,3.426,-0.112,147.300,3.633,-0.113,142.098,3.222,-0.068,136.272,3.127,-0.072,9?N?:6:8Nn>N>N?>=r<6nN9r>7=N#>r=66N>r>?nN>r>>>N>r>>9N>r69>N>Nn>N>N>r>==N>r>>>N>r>?8N>r87nN>Nn>N>N>r>:=N>r>>>N>r><8N>r:6=N>Nn>N>N>r>=7N>r>>>N>r><6N>r:8=N>Nn>N>N>r>=8N>r>>>N>r>=>N>r::6N>N:7N>N>r>?<N>r>>>N>r><7N>r:=>N>Nn>N>N>r>?6N>r>>>N>r><7N>r::<N>Nn>N>N>r>?=N>r>>>N>r><9N>r:=8N>Nn>N>N>r>?9N>r>>>N>r><6N>r:=7N>N:7N>N>r>?:N>r>>>N>r><:N>r:==N>N:6N>N>r>?=N>r>>>N>r><?N>r:==N>N:6N>N>r>?:N>r>>>N>r><<N>r:<9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1343918,03/04/2017 00:02:05,557366525,Shutter-Open,Fully Operational,10.791,0.030,36,42,23,32.86240 -106.28600,351.900,0,8.000,873.300,45.500,2.984,118.500,0,76.995,4.304,-0.027,188.389,2.325,0.036,168.935,2.340,0.130,161.355,2.787,-0.045,160.800,2.935,-0.045,158.310,2.998,-0.082,156.305,3.087,-0.082,154.867,3.334,-0.063,146.583,3.568,-0.052,142.130,3.269,-0.030,137.727,3.011,-0.037,9?N?:6:9Nn>N>N?>:r<6?N9r?8<N#>r<8nN>r>?nN>r>>>N>r>>6N>r7:>N>Nn>N>N>r>==N>r>>>N>r>?9N>r8n6N>Nn>N>N>r>n<N>r>>>N>r><nN>rn?=N>Nn>N>N>r>:=N>r>>>N>r><nN>r:6=N>Nn>N>N>r><8N>r>>>N>r><9N>r:<6N>Nn>N>N>r>?8N>r>>>N>r><6N>r:=9N>Nn>N>N>r>?6N>r>>>N>r><6N>r::>N>N:7N?N>r>?6N>r>>>N>r><7N>r:n>N>N:7N>N>r>?nN>r>>>N>r><7N>r:=:N>N:6N>N>r>?>N>r>>>N>r><:N>r:?6N>Nn>N>N>r>?:N>r>>>N>r><<N>r:=nN>N:7N?N>r>?8N>r>>>N>r>?7N>r:<6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1343930,03/04/2017 00:02:23,557366543,Shutter-Open,Fully Operational,10.790,0.029,36,42,22,32.86240 -106.28600,351.900,1,8.000,873.300,45.700,2.572,114.100,0,82.222,4.485,-0.017,189.189,2.039,-0.100,169.998,2.291,-0.116,161.476,2.663,-0.057,159.734,2.977,-0.107,156.290,3.071,-0.112,157.645,3.257,-0.071,155.844,3.605,-0.054,149.750,3.523,-0.084,141.934,3.126,-0.086,136.702,2.844,-0.078,9>N?:6:8Nn>N>N?>nr?<<N9rn<?N#>r>6=N>r>?nN>r>>>N>r>>8N>r6=>N>Nn>N>N>r>:?N>r>>>N>r>?:N>r89?N>Nn>N>N>r>:8N>r>>>N>r><nN>rn>=N>Nn>N>N>r>=nN>r>>>N>r><9N>r:89N>Nn>N>N>r><nN>r>>>N>r><6N>r::?N>N:7N<N>r>?8N>r>>>N>r><9N>r:=6N>Nn>N>N>r><8N>r>>>N>r><8N>r:=nN>N:6N>N>r>?9N>r>>>N>r><9N>r:=:N>N:7N>N>r>??N>r>>>N>r><9N>r:=6N>N:7N>N>r>?<N>r>>>N>r><:N>r:<9N>N:7N>N>r>?<N>r>>>N>r><=N>r:=>N>N:6N>N>r>??N>r>>>N>r><>N>r:<8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1343942,03/04/2017 00:02:40,557366560,Shutter-Open,Fully Operational,10.777,0.029,36,42,22,32.86240 -106.28600,351.900,0,8.000,873.300,46.000,2.315,112.600,0,80.525,4.291,-0.041,188.995,1.809,-0.108,163.974,2.146,-0.110,162.845,2.783,-0.104,158.311,3.061,-0.087,156.194,3.193,-0.063,155.901,3.326,-0.115,153.836,3.420,-0.094,150.286,3.407,-0.094,143.398,3.131,-0.061,136.673,2.860,-0.066,9?N?:6:8Nn>N>N?>:r::9N9rn?8N#>r?>7N>r>?9N>r>>>N>r>>9N>r7=nN>Nn>N>N>r>=8N>r>>>N>r>?9N>r899N>Nn>N>N>r>8nN>r>>>N>r><9N>r:7:N>Nn>N>N>r>:?N>r>>>N>r><6N>r:6>N>Nn>N>N>r>=?N>r>>>N>r><7N>r:n=N>N:7N>N>r>?8N>r>>>N>r><7N>r::8N>Nn>N>N>r>?8N>r>>>N>r><6N>r::<N>N:7N>N>r>?7N>r>>>N>r><9N>r:=:N>Nn>N>N>r>?=N>r>>>N>r><nN>r:=:N>N:7N>N>r>?<N>r>>>N>r><9N>r:<:N>N:7N>N>r>?nN>r>>>N>r><:N>r:=:N>N:6N>N>r>?>N>r>>>N>r><=N>r:<>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1343955,03/04/2017 00:02:58,557366578,Shutter-Open,Fully Operational,10.790,0.030,37,42,22,32.86240 -106.28600,352.000,0,8.000,873.400,46.000,2.418,114.000,0,90.448,4.307,0.110,188.558,1.636,-0.105,165.232,2.104,-0.074,164.140,2.684,-0.036,158.978,3.146,-0.073,156.436,3.109,-0.023,154.334,3.507,-0.059,150.427,3.449,-0.058,148.356,3.296,-0.036,146.473,3.371,-0.040,138.875,2.971,-0.033,9?N?:6:8Nn>N>N?>8r79nN9r8=nN#>r<<8N>r>?nN>r>>>N>r>>9N>r7<=N>Nn>N>N>r>:7N>r>>>N>r>?9N>r9<nN>Nn>N>N>r>n7N>r>>>N>r><:N>rn:7N>Nn>N>N>r>n7N>r>>>N>r><nN>rn>9N>Nn>N>N>r>:=N>r>>>N>r><9N>r:6:N>Nn>N>N>r><nN>r>>>N>r><9N>r:n=N>N:7N>N>r><:N>r>>>N>r><9N>r::8N>Nn>N>N>r>?:N>r>>>N>r><6N>r:=8N>N:6N>N>r>??N>r>>>N>r><8N>r:<7N>N:7N>N>r>>7N>r>>>N>r><<N>r:<9N>N:6N>N>r>?<N>r>>>N>r><=N>r:<=N>N:6N>N>r>??N>r>>>N>r><<N>r:?6N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1343967,03/04/2017 00:03:16,557366596,Shutter-Open,Fully Operational,10.790,0.029,37,42,22,32.86240 -106.28600,351.900,0,8.000,873.400,45.500,2.881,116.800,0,88.730,3.943,0.014,183.187,1.776,-0.160,167.738,1.968,-0.145,154.841,2.445,-0.023,154.483,3.004,-0.076,149.184,3.162,-0.036,155.067,3.493,-0.031,152.800,3.606,-0.030,148.465,3.505,-0.044,146.783,3.351,-0.036,141.435,2.938,-0.061,9?N?:6:9Nn>N>N?>7r?=9N9r:79N#>r??9N>r>?7N>r>>>N>r>>8N>r7::N>Nn>N>N>r><7N>r>>>N>r>?8N>r8n9N>Nn>N>N>r>8?N>r>>>N>r><8N>rn><N>Nn>N>N>r>n6N>r>>>N>r><9N>rn>=N>Nn>N>N>r>87N>r>>>N>r><nN>rn<>N>Nn>N>N>r>=6N>r>>>N>r><9N>r:n:N>Nn>N>N>r><7N>r>>>N>r><8N>r:9>N>Nn>N>N>r>??N>r>>>N>r><8N>r:=6N>Nn>N>N>r>>7N>r>>>N>r><8N>r:=7N>Nn>N>N>r>?=N>r>>>N>r><nN>r:=7N>N:6N>N>r>??N>r>>>N>r>=?N>r:<=N>N:7N>N>r>?nN>r>>>N>r><?N>r:<:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1343979,03/04/2017 00:03:33,557366613,Shutter-Open,Fully Operational,10.795,0.030,37,42,22,32.86240 -106.28600,351.900,0,8.000,873.300,45.090,2.778,115.600,0,93.170,3.933,0.035,191.531,1.926,-0.090,176.673,2.212,-0.097,157.831,2.301,-0.102,149.021,3.040,-0.003,153.879,3.036,-0.100,153.594,3.345,-0.072,151.676,3.409,-0.086,148.499,3.424,-0.054,146.623,3.275,-0.015,143.100,3.186,-0.026,9>N?:6:8Nn>N>N?>7r=>=N9r<7=N#>r?nnN>r><=N>r>>>N>r>>9N>r77>N>Nn>N>N>r>:?N>r>>>N>r>?nN>r9=9N>Nn>N?N>r>8nN>r>>>N>r><:N>rn>=N>Nn>N>N>r>n7N>r>>>N>r><8N>r:67N>Nn>N>N>r>:6N>r>>>N>r><8N>r:9:N>Nn>N>N>r><?N>r>>>N>r><8N>r:n9N>Nn>N>N>r><:N>r>>>N>r><nN>r:n:N>N:6N>N>r>?:N>r>>>N>r><6N>r:<=N>N:7N>N>r>?>N>r>>>N>r><9N>r:<>N>N:6N>N>r>?<N>r>>>N>r><9N>r:<8N>Nn>N>N>r>?<N>r>>>N>r><=N>r:=:N>N:6N>N>r>?<N>r>>>N>r><nN>r:<7N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1343991,03/04/2017 00:03:50,557366630,Shutter-Open,Fully Operational,10.785,0.030,37,42,21,32.86240 -106.28600,351.900,0,8.000,873.200,45.200,3.190,118.200,0,86.003,3.623,-0.052,181.853,2.211,-0.088,169.123,2.402,-0.009,157.664,2.421,0.086,156.767,2.750,-0.077,153.894,3.123,-0.113,154.495,3.329,-0.087,151.008,3.376,-0.076,145.941,3.290,-0.069,143.682,3.207,-0.041,140.755,3.218,-0.061,9>N?:6:8Nn>N>N?>7r>6:N9r?9<N#>r<88N>r><>N>r>>>N>r>>6N?r>?:N>Nn>N>N>r>:>N>r>>>N>r>?9N>r89=N>Nn>N>N>r>::N>r>>>N>r><=N>rn>=N>Nn>N>N>r>=6N>r>>>N>r><nN>r:9:N>Nn>N>N>r>:<N>r>>>N>r><nN>r:8nN>Nn>N>N>r>=nN>r>>>N>r><9N>r:9:N>N:7N>N>r><=N>r>>>N>r><8N>r::nN>Nn>N>N>r>?9N>r>>>N>r><8N>r::>N>N:7N>N>r>?>N>r>>>N>r><8N>r:<9N>N:9N>N>r>>7N>r>>>N>r><nN>r:?9N>N:6N>N>r>??N>r>>>N>r><<N>r:<<N>N:6N>N>r>>7N>r>>>N>r>=>N>r:?nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1344003,03/04/2017 00:04:07,557366647,Shutter-Open,Fully Operational,10.791,0.030,37,42,21,32.86240 -106.28600,351.900,0,8.000,873.200,45.290,2.778,114.300,0,88.762,4.056,0.026,182.073,2.153,-0.005,165.469,2.119,-0.071,146.869,2.356,-0.285,149.261,2.966,-0.186,152.060,2.997,-0.216,153.781,3.472,-0.058,151.592,3.455,-0.038,149.072,3.496,-0.041,145.613,3.267,-0.037,138.700,3.293,-0.051,9?N?:6:8Nn>N>N?>7r=99N9r<8>N#>r?>7N>r>?7N>r>>>N>r>>9N>r6=8N>Nn>N>N>r>n>N>r>>>N>r>?9N>r88>N>Nn>N>N>r><7N>r>>>N>r><:N>r:7nN>Nn>N>N>r>:8N>r>>>N>r><nN>r:6nN>Nn>N>N>r>8>N>r>>>N>r><9N>r:86N>Nn>N>N>r>==N>r>>>N>r><6N>r::7N>N:7N>N>r><7N>r>>>N>r><9N>r:nnN>N:7N>N>r>>6N>r>>>N>r><8N>r:=>N>N:7N>N>r>??N>r>>>N>r><9N>r:==N>N:7N>N>r>?>N>r>>>N>r><nN>r:<=N>Nn>N>N>r>>7N>r>>>N>r><=N>r:<6N>N:6N>N>r>>7N>r>>>N>r><?N>r:<>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
