CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
702350,21/04/2017 01:06:46,558925606,Shutter-Open StartedUp,Fully Operational,10.771,0.030,37,41,20,32.86237 -106.28590,352.100,0,16.600,875.600,14.190,2.418,221.900,0,275.947,8.836,-0.351,266.598,8.925,0.361,266.529,9.304,0.400,265.324,9.382,0.104,266.426,9.221,0.140,266.202,9.391,0.173,265.822,8.710,0.034,265.012,8.152,0.025,267.481,6.814,0.010,268.691,6.215,0.094,260.436,5.912,0.173,87N?:6:6Nn>N>N<99r?89N6r6=6N#>r=6?N>r>?>N>r>>>N>r>>8N>rn6=N>Nn>N?N>r>??N>r>>>N>r>?=N>rn==N>Nn>N8N>r>?7N>r>>>N>r>?7N>r:9nN>Nn>N:N>r>?nN>r>>>N>r>?7N>r:=9N>Nn>N?N>r>?=N>r>>>N>r>?7N>r:8?N>Nn>N>N>r>?>N>r>>>N>r><?N>r:8<N>Nn>N?N>r>>6N>r>>>N>r><>N>r:8:N>Nn>N>N>r>?7N>r>>>N>r><?N>r:97N>Nn>N>N>r><=N>r>>>N>r><=N>rn<?N>Nn>N>N>r>=:N>r>>>N>r><>N>r:77N>Nn>N>N>r>=>N>r>>>N>r><=N>r:7<N>Nn>N?N>r>::N>r>>>N>r><=N>r:78N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
702362,21/04/2017 01:07:03,558925623,Shutter-Open,Fully Operational,10.770,0.030,37,41,20,32.86237 -106.28590,352.100,0,16.600,875.500,14.190,2.109,223.300,0,278.218,8.777,-0.435,265.041,9.476,0.228,264.556,9.532,0.093,266.089,9.705,0.177,270.563,9.412,0.034,266.187,9.650,0.266,267.428,8.528,-0.001,263.763,7.364,0.212,262.252,6.199,0.056,259.199,5.819,0.110,257.122,5.390,0.030,86N?:6:6Nn>N>N<99r:??N6r6>9N#>r:>7N>r>??N>r>>>N>r>>9N>rnn>N>Nn>N?N>r>>7N>r>>>N>r>?:N>rn??N>Nn>N?N>r>>6N>r>>>N>r><>N>rn>9N>Nn>N?N>r>?<N>r>>>N>r><?N>r:6:N>Nn>N>N>r>>9N>r>>>N>r><?N>r:8<N>Nn>N>N>r>?7N>r>>>N>r><?N>r:8=N>Nn>N>N>r>>7N>r>>>N>r>?7N>r:n8N>Nn>N>N>r>?9N>r>>>N>r><>N>r:7:N>Nn>N>N>r><9N>r>>>N>r><?N>rn<<N>Nn>N>N>r>=9N>r>>>N>r><=N>r:6:N>Nn>N>N>r>=>N>r>>>N>r><>N>r:7<N>Nn>N>N>r>:=N>r>>>N>r><=N>r:6?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
702374,21/04/2017 01:07:21,558925641,Shutter-Open,Fully Operational,10.776,0.030,37,41,20,32.86237 -106.28590,352.100,0,16.600,875.400,14.300,0.926,198.800,0,277.489,8.866,-0.503,271.909,8.522,-0.156,272.978,8.876,0.076,269.490,9.295,-0.017,268.478,8.297,0.279,267.678,9.384,0.024,269.158,8.817,0.139,267.586,8.227,0.019,263.219,7.137,0.069,256.549,5.556,0.265,252.290,4.770,0.109,87N?:6:6Nn>N>N<99r><=N6r9:nN#>rn>9N>r>?>N>r>>>N>r>>8N>rn8>N>Nn>N>N>r>>9N>r>>>N>r>?:N>r:68N>Nn>N?N>r><>N>r>>>N>r>?6N>rn<nN>Nn>N>N>r><8N>r>>>N>r>?6N>rn>:N>Nn>N>N>r>?9N>r>>>N>r>?6N>r:7>N>Nn>N>N>r><>N>r>>>N>r><<N>r:n7N>Nn>N>N>r>?7N>r>>>N>r>?7N>r:6?N>Nn>N?N>r><nN>r>>>N>r><>N>rn><N>Nn>N>N>r>=>N>r>>>N>r><?N>rn<9N>Nn>N>N>r><8N>r>>>N>r><?N>rn>:N>Nn>N>N>r>::N>r>>>N>r><>N>r:9=N>Nn>N>N>r>=<N>r>>>N>r><:N>r:8>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
702386,21/04/2017 01:07:38,558925658,Shutter-Open,Fully Operational,10.772,0.030,37,41,20,32.86237 -106.28590,352.100,0,16.600,875.500,14.300,2.315,222.600,0,275.944,8.648,-0.507,264.705,8.201,-0.101,266.784,8.836,0.014,268.012,9.277,0.224,269.552,9.406,0.148,268.405,9.432,0.196,268.775,8.216,0.282,268.323,7.371,0.199,260.749,6.515,0.004,259.479,6.383,0.280,253.814,5.043,0.200,87N?:6:6Nn>N>N<98r:<9N6rn9>N#>r:9<N>r>?=N>r>>>N>r>>8N>rn98N>Nn>N>N>r>?nN>r>>>N>r>?:N>rn>?N>Nn>N>N>r>?9N>r>>>N>r>?7N>r:9:N>Nn>N>N>r><:N>r>>>N>r>?6N>r:6=N>Nn>N>N>r>>8N>r>>>N>r><>N>r:n8N>Nn>N>N>r>?>N>r>>>N>r><<N>r::7N>Nn>N>N>r>??N>r>>>N>r><>N>r:89N>Nn>N>N>r><nN>r>>>N>r>?7N>rn>9N>Nn>N>N>r><6N>r>>>N>r><>N>rn?>N>Nn>N>N>r>=7N>r>>>N>r><?N>r:6=N>Nn>N>N>r>8>N>r>>>N>r><<N>r:6<N>Nn>N>N>r>:nN>r>>>N>r><:N>r:8=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
702398,21/04/2017 01:07:55,558925675,Shutter-Open,Fully Operational,10.772,0.030,38,41,20,32.86237 -106.28590,352.100,0,16.600,875.600,14.000,1.852,220.900,0,278.078,8.593,-0.554,274.594,8.491,-0.385,272.378,8.773,-0.172,273.358,8.844,-0.041,272.901,8.369,0.004,273.494,8.769,0.094,273.957,8.766,0.070,273.956,8.560,-0.122,269.140,7.428,-0.051,268.096,6.536,-0.023,268.301,6.484,0.205,87N?:6:9Nn>N>N<98r7?<N6r8n?N#>rn=?N>r>?9N>r>>>N>r>>8N>rn7=N>Nn>N?N>r>?6N>r>>>N>r>?=N>rn>6N>Nn>N>N>r>?:N>r>>>N>r><>N>r:96N>Nn>N>N>r><?N>r>>>N>r><?N>r:8=N>Nn>N>N>r>?=N>r>>>N>r><?N>r:n=N>Nn>N>N>r>?=N>r>>>N>r><<N>r:n9N>Nn>N>N>r>?>N>r>>>N>r><?N>r:8>N>Nn>N>N>r>>7N>r>>>N>r><>N>r:8=N>Nn>N>N>r><:N>r>>>N>r><>N>r:66N>Nn>N>N>r>:<N>r>>>N>r><?N>rn>9N>Nn>N>N>r>=6N>r>>>N>r><?N>r:8nN>Nn>N>N>r>=<N>r>>>N>r><:N>r:97N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
702411,21/04/2017 01:08:14,558925694,Shutter-Open,Fully Operational,10.772,0.030,38,42,20,32.86237 -106.28590,352.100,0,16.600,875.500,13.690,2.366,229.600,0,276.298,8.635,-0.608,275.092,8.315,0.004,272.503,8.400,0.146,270.890,8.503,0.113,272.129,8.493,-0.031,271.253,8.626,0.127,271.979,8.918,0.120,271.058,7.628,0.156,265.203,6.744,0.020,262.997,6.165,0.025,261.639,5.523,-0.126,86N?:6:6Nn>N>N<98r=9?N6r86<N#>rn9:N>r>?9N>r>>>N>r>>8N>r8?<N>Nn>N>N>r>?8N>r>>>N>r>?=N>rn?7N>Nn>N>N>r>?=N>r>>>N>r><>N>r:9=N>Nn>N>N>r>>8N>r>>>N>r><>N>r:n7N>Nn>N?N>r>>7N>r>>>N>r><>N>r:9>N>Nn>N?N>r>?=N>r>>>N>r><<N>r:89N>Nn>N>N>r>>9N>r>>>N>r><>N>r::9N>Nn>N?N>r>?:N>r>>>N>r><?N>r:8>N>Nn>N>N>r><?N>r>>>N>r><>N>rn??N>Nn>N>N>r>=<N>r>>>N>r><=N>r:68N>Nn>N?N>r>=>N>r>>>N>r><>N>r:7>N>Nn>N?N>r><7N>r>>>N>r><=N>r:8>N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
702423,21/04/2017 01:08:31,558925711,Shutter-Open,Fully Operational,10.769,0.030,38,42,20,32.86237 -106.28590,352.100,0,16.600,875.500,13.600,1.903,227.100,0,275.350,8.480,-0.632,271.799,8.427,-0.222,270.718,8.711,-0.098,269.505,8.800,-0.073,271.623,8.387,0.004,269.414,8.655,-0.013,270.053,8.674,-0.035,267.771,8.015,0.014,268.841,6.507,0.033,264.542,6.002,0.105,259.418,5.269,0.110,87N?:6:9Nn>N>N<98r>>8N6r8>6N#>rn79N>r><>N>r>>>N>r>>8N>rn97N>Nn>N>N>r><>N>r>>>N>r>?:N>rn>?N>Nn>N>N>r><<N>r>>>N>r><?N>r:98N>Nn>N>N>r>?:N>r>>>N>r><>N>r:8nN>Nn>N>N>r>>7N>r>>>N>r><?N>r:n>N>Nn>N>N>r>?nN>r>>>N>r><<N>r:n?N>Nn>N>N>r>?=N>r>>>N>r><?N>r:n6N>Nn>N>N>r>>9N>r>>>N>r><?N>r:nnN>Nn>N>N>r>?nN>r>>>N>r><=N>r:97N>Nn>N>N>r><>N>r>>>N>r><>N>r:66N>Nn>N>N>r>==N>r>>>N>r><<N>r:9nN>Nn>N>N>r>=8N>r>>>N>r><8N>r:n=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
702435,21/04/2017 01:08:48,558925728,Shutter-Open,Fully Operational,10.756,0.030,38,42,20,32.86237 -106.28590,352.100,0,16.600,875.400,13.690,1.903,218.200,0,276.647,8.817,-0.332,270.447,8.205,-0.320,271.201,8.049,-0.298,273.512,8.123,-0.052,271.065,8.571,-0.035,273.022,8.452,0.161,272.191,8.720,0.010,271.313,8.271,-0.018,268.713,7.139,0.002,261.762,6.436,0.055,264.983,5.673,0.265,87N?:6:9Nn>N>N<98r>8>N6r98>N#>r<6>N>r>?=N>r>>>N>r>>8N>r8>6N>Nn>N>N>r>?:N>r>>>N>r>?nN>rn<>N>Nn>N>N>r>?7N>r>>>N>r><>N>r:9:N>Nn>N>N>r><<N>r>>>N>r><>N>r:8?N>Nn>N>N>r>?nN>r>>>N>r><?N>r:n=N>Nn>N>N>r>??N>r>>>N>r><=N>r:n8N>Nn>N>N>r>?<N>r>>>N>r><?N>r:8?N>Nn>N>N>r>??N>r>>>N>r><<N>r:nnN>Nn>N>N>r>?>N>r>>>N>r><<N>r:n>N>Nn>N>N>r>=<N>r>>>N>r><<N>r:9nN>Nn>N>N>r>=<N>r>>>N>r><>N>r:6?N>Nn>N>N>r>n6N>r>>>N>r><=N>r:96N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
702447,21/04/2017 01:09:05,558925745,Shutter-Open,Fully Operational,10.764,0.030,38,42,20,32.86237 -106.28590,352.100,0,16.600,875.500,13.800,2.881,227.400,0,277.829,8.733,-0.320,271.203,8.115,-0.117,272.383,8.001,-0.168,271.942,7.951,-0.163,269.526,7.960,0.100,272.780,8.161,-0.001,272.274,8.146,0.057,269.885,8.026,0.178,269.616,6.949,0.165,265.796,6.155,0.080,262.597,5.364,0.139,87N?:6:9Nn>N>N<98r979N6r9<=N#>r<6<N>r>>7N>r>>>N>r>>8N>rn78N>Nn>N>N>r>?<N>r>>>N>r>?=N>rn=>N>Nn>N>N>r>?:N>r>>>N>r><?N>r:8<N>Nn>N>N>r>?=N>r>>>N>r><<N>r:nnN>Nn>N>N>r>?>N>r>>>N>r><=N>r:::N>Nn>N>N>r>?<N>r>>>N>r><<N>r:n:N>Nn>N>N>r>?>N>r>>>N>r><=N>r:n?N>Nn>N>N>r>>7N>r>>>N>r><=N>r:n>N>Nn>N>N>r>?:N>r>>>N>r><=N>r:88N>Nn>N>N>r>=<N>r>>>N>r><?N>r:7=N>Nn>N>N>r>==N>r>>>N>r><?N>r:6nN>Nn>N>N>r>=<N>r>>>N>r><=N>r:n6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
702459,21/04/2017 01:09:22,558925762,Shutter-Open,Fully Operational,10.769,0.030,38,42,20,32.86237 -106.28590,352.100,0,16.600,875.500,13.800,1.955,222.000,0,279.731,9.065,-0.381,266.670,7.697,0.219,268.036,7.782,0.126,270.118,8.313,0.165,272.340,8.584,0.173,270.873,8.214,0.090,270.670,8.036,0.192,270.285,7.771,0.070,270.449,6.290,0.158,267.378,5.532,0.106,264.259,5.428,0.118,9>N?:6:9Nn>N>N<96rn=>N6r7?nN#>r<67N>r>?=N>r>>>N>r>>8N>r88nN>Nn>N>N>r>?nN>r>>>N>r>?=N>rnn>N>Nn>N>N>r>?<N>r>>>N>r><>N>r:66N>Nn>N>N>r>?=N>r>>>N>r><?N>r:8>N>Nn>N>N>r>>7N>r>>>N>r><<N>r::6N>Nn>N>N>r>>8N>r>>>N>r><=N>r::<N>Nn>N>N>r>>6N>r>>>N>r><=N>r:n>N>Nn>N>N>r>>9N>r>>>N>r><:N>r::6N>Nn>N>N>r>??N>r>>>N>r><:N>r:n>N>Nn>N>N>r>==N>r>>>N>r><<N>r:7?N>Nn>N>N>r>:<N>r>>>N>r><=N>r:9>N>Nn>N>N>r>:9N>r>>>N>r>?7N>r:9nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
