CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1020746,28/03/2017 03:09:36,556859376,Shutter-Open StartedUp,Fully Operational,10.781,0.030,38,42,22,32.86237 -106.28590,352.900,0,16.200,872.200,42.200,4.476,237.500,0,225.827,10.921,-2.610,266.062,8.463,0.281,266.461,8.115,0.121,262.429,8.447,0.236,259.040,8.387,0.212,260.981,8.659,-0.134,265.952,7.697,-0.035,272.582,7.008,-0.019,269.534,6.783,0.171,266.697,6.909,-0.215,265.975,5.617,0.466,87N?:6:nN:7N>N<<?rn67N??r:<7N#=rn78N>r>67N>r>>>N>r>>8N<r:n9N>Nn>N>N>r>7?N>r>>>N>r>?8N?r?98N>Nn>N?=N>r>?8N>r>>>N>r>67N>r:69N>Nn>N>N>r>?8N>r>>>N>r?>?N>r:97N>Nn>N?N>r>?:N>r>>>N>r?>nN>rn>?N>Nn>N>N>r><9N>r>>>N>r??9N>rn?nN>Nn>N>N>r>::N>r>>>N>r???N>rn>nN>Nn>N>N>r><nN>r>>>N>r?>7N>rn?<N>Nn>N>N>r>n>N>r>>>N>r?>>N>r:6:N>Nn>N>N>r>=?N>r>>>N>r>7=N>r:7?N>Nn>N>N>r>7:N>r>>>N>r>7?N>r:99N>Nn>N?N>r>:<N>r>>>N>r>79N>r:n>N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1020758,28/03/2017 03:09:53,556859393,Shutter-Open,Fully Operational,10.781,0.030,38,42,22,32.86237 -106.28590,352.900,0,16.100,872.100,42.400,4.321,238.000,0,226.249,11.613,-3.437,257.796,10.298,0.108,256.532,8.300,0.131,252.190,7.918,-0.301,254.472,9.117,-0.368,258.884,7.144,-0.104,246.294,8.613,-1.276,249.293,8.403,-0.964,261.618,7.193,0.011,263.787,5.899,0.146,264.076,5.662,0.205,87N?:6:nN:6N>N<?6rn7=N??r66:N#:r=>?N>r>n7N>r>>>N>r>>9N=r<:?N>Nn>N>N>r>8>N>r>>>N>r>?=N?r87:N>Nn>N>N>r>=?N>r>>>N>r>::N>rn88N>Nn>N>N>r>:7N>r>>>N>r>n6N>r8<>N>Nn>N>N>r?>7N>r>>>N>r>99N>rn99N>Nn>N>N>r>8nN>r>>>N>r??<N>r:6=N>Nn>N>N>r??>N>r>>>N>r>7?N>rn6>N>Nn>N>N>r?8nN>r>>>N>r??7N>rn<<N>Nn>N>N>r?=<N>r>>>N>r?<6N>r:66N>Nn>N>N>r>8<N>r>>>N>r???N>r:7?N>N:6N>N>r>89N>r>>>N>r?><N>r:6nN>Nn>N>N>r>89N>r>>>N>r??9N>r:66N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1020770,28/03/2017 03:10:23,556859423,Shutter-Open LaserNotEmitting,Laser-Fault LaserNotEmitting MET,10.935,0.028,37,42,22,32.86237 -106.28590,352.900,0,16.000,872.100,43.200,3.910,238.700,2,9999,9999,9999,233.820,10.463,-1.320,262.690,13.641,-3.418,249.054,10.546,-1.686,274.493,9.357,-0.999,257.053,9.345,-0.976,261.237,9.340,-1.128,259.296,6.080,0.063,260.328,7.154,-0.412,263.553,6.802,-0.184,262.054,5.905,0.052,87N?:96=Nn>N>N<=<r6n=N6r696N#<r7?9N>r>99N>r>>>N>r>>8N=r:7:N>N>N>N>r>>>N>r>>>N>r>>>N>r>>>N=Nn>N?N>r?96N>r>>>N>r><nN>r7:<N>Nn>N>N>r?:>N>r>>>N>r>=:N>r6?:N>Nn>N>N>r?n7N>r>>>N>r>:8N>r9=?N>Nn>N>N>r?n:N>r>>>N>r>n=N>r8:nN>Nn>N>N>r??7N>r>>>N>r>99N>rnn?N>Nn>N>N>r?<>N>r>>>N>r>79N>rn=nN>Nn>N>N>r>9nN>r>>>N>r??<N>rn:>N>Nn>N>N>r??=N>r>>>N>r?=<N>r:86N>Nn>N>N>r>76N>r>>>N>r??>N>r:9?N>Nn>N>N>r>:<N>r>>>N>r?>=N>r:n8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1020782,28/03/2017 03:11:22,556859482,Shutter-Open LaserNotEmitting,Laser-Fault LaserNotEmitting MET,10.923,0.028,37,42,22,32.86237 -106.28590,352.600,0,15.890,872.200,44.700,2.315,224.500,1,9999,9999,9999,250.283,5.959,0.477,251.220,5.871,0.312,250.431,5.587,0.230,251.776,5.448,0.135,251.318,5.360,0.146,255.938,5.749,-0.284,254.556,5.333,-0.054,254.414,5.050,-0.062,254.382,5.188,-0.045,257.242,4.789,-0.109,9>N?:979Nn>N>N<88r68?N8r6n7N#>r:9=N>r?::N>r>>>N>r>?>N<r=?8N>N>N<N>r>>>N>r>>>N>r>>>N>r>>>N=Nn>N>N>r>=>N>r>>>N>r>=6N>rn>7N>Nn>N>N>r>?7N>r>>>N>r>:6N>r:98N>Nn>N>N>r><>N>r>>>N>r>87N>r:9nN>Nn>N>N>r>=:N>r>>>N>r>8:N>rn>9N>Nn>N>N>r>:6N>r>>>N>r>66N>r:68N>Nn>N>N>r>86N>r>>>N>r?>?N>r:98N>Nn>N>N>r>n:N>r>>>N>r?>9N>r:nnN>Nn>N>N>r>=7N>r>>>N>r?><N>r=77N>N:7N>N>r><?N>r>>>N>r?>6N>r:n7N>Nn>N>N>r>=7N>r>>>N>r?>nN>r:n:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1020794,28/03/2017 03:12:19,556859539,Focusing Shutter-Open LaserNotEmitting,Interlock Laser-Fault LaserNotEmitting MET,10.945,0.028,37,42,22,32.86237 -106.28590,352.800,0,15.800,872.200,44.000,1.183,203.500,1,9999,9999,9999,257.746,6.348,-0.042,257.135,6.288,-0.072,261.526,5.613,-0.153,257.105,5.987,0.018,271.531,5.230,-0.354,266.386,4.618,-0.381,258.929,4.210,-0.128,251.469,3.807,0.130,248.944,3.991,-0.045,253.720,3.910,-0.006,87N?:978Nn>N>N<8?r=?<N6r==>N#?r:=6N>r>79N>r>>>N>r>?:N<r99<N>N>N:N>r>>>N>r>>>N>r>>>N>r>>>N=Nn>N>N>r>?9N>r>>>N>r>:nN>r:98N>Nn>N>N>r>?9N>r>>>N>r>n7N>r:6nN>Nn>N>N>r>=9N>r>>>N>r>9?N>rn<:N>Nn>N>N>r>=8N>r>>>N>r>7:N>rn>7N>Nn>N>N>r>=9N>r>>>N>r>9:N>rn?>N>Nn>N>N>r>=7N>r>>>N>r>6<N>rn>9N>Nn>N<N>r>:=N>r>>>N>r>68N>r:7:N>Nn>N>N>r>:nN>r>>>N>r?>=N>r:n>N>Nn>N>N>r>=nN>r>>>N>r??<N>r::6N>N:7N>N>r>=7N>r>>>N>r??nN>r:n9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1020807,28/03/2017 03:13:46,556859626,Shutter-Open LaserNotEmitting,Laser-Fault LaserNotEmitting MET,10.792,0.030,37,42,22,32.86237 -106.28590,353.000,0,15.600,872.200,43.400,1.080,203.500,1,251.682,7.184,0.505,219.631,7.503,-1.319,218.666,7.770,-1.221,210.209,8.093,-1.307,206.854,4.476,-0.811,221.822,7.423,-1.244,223.748,5.716,-1.317,231.173,4.107,-0.330,224.838,2.764,-0.777,200.390,2.780,-0.602,214.088,3.294,-0.518,87N?:6:<Nn>N>N7777N7777N7777N>r?:6N>r>>>N>r>>?Nn=r89>N?Nn>N>N>r>==N>r>>>N>r><<N>r9:=N>Nn>N?N>r>:<N>r>>>N>r>=<N>r8?7N>Nn>N>N>r>=7N>r>>>N>r>=>N>r8?>N>Nn>N>N>r>=9N>r>>>N>r>=?N>rn>7N>Nn>N?N>r???N>r>>>N>r>=?N>rn7<N>Nn>N>N>r>n<N>r>>>N>r>=?N>rn6:N>Nn>N>N>r>:7N>r>>>N>r>=:N>rn>:N>Nn>N>N>r?>:N>r>>>N>r>=6N>r:79N>Nn>N?N>r>9>N>r>>>N>r>=nN>rn?<N>Nn>N>N>r???N>r>>>N>r>=8N>rn<7N>Nn>N>N>r???N>r>>>N>r>::N>r:69N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1020819,28/03/2017 03:14:16,556859656,Focusing Shutter-Open LaserNotEmitting,Interlock Laser-Fault LaserNotEmitting MET,10.934,0.027,37,42,22,32.86237 -106.28590,352.900,0,15.600,872.100,42.900,1.749,208.000,0,9999,9999,9999,248.922,5.513,0.436,249.001,5.568,-0.163,242.831,4.075,0.321,239.485,5.005,0.327,240.324,4.120,0.106,233.524,3.784,-0.217,232.411,3.810,-0.125,235.596,3.686,-0.142,234.564,3.959,-0.208,239.559,3.259,-0.256,9>N?:6>8Nn>N>N<::r999N8r=<:N>r<>nN>r>=9N>r>>>N>r>??N?r=>9N>N>Nn?N>r>>>N>r>>>N>r>>>N>r>>>N=Nn>N?N>r>n>N>r>>>N>r>==N>rn=>N>Nn>N?N>r>7<N>r>>>N>r>=:N>r:67N>Nn>N>N>r>=6N>r>>>N>r>=6N>r:6=N>Nn>N>N>r>=?N>r>>>N>r>=7N>rn>nN>Nn>N>N>r>:<N>r>>>N>r>:>N>r:9nN>Nn>N?N>r>8>N>r>>>N>r>:7N>r:8:N>Nn>N>N>r>8<N>r>>>N>r>:9N>r:89N>Nn>N>N>r>:9N>r>>>N>r>:9N>r:8>N>Nn>N>N>r>=8N>r>>>N>r>nnN>r::7N>Nn>N>N>r>n:N>r>>>N>r>:7N>r::8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1020831,28/03/2017 03:15:01,556859701,Shutter-Open,Fully Operational,10.796,0.029,37,42,22,32.86237 -106.28590,352.500,0,15.500,872.000,42.000,2.469,218.400,0,248.119,6.508,0.093,250.245,5.623,0.252,247.010,4.970,0.061,248.385,4.680,-0.068,249.853,4.875,-0.056,243.939,4.716,-0.242,248.926,4.139,-0.025,250.284,3.968,-0.078,245.681,3.676,-0.096,243.146,3.263,-0.012,248.939,3.134,0.000,9>N?:6:<Nn>N>N<:6r?9=N8r667N>r>=6N>r>=9N>r>>>N>r>>9N?r=67N>Nn>N>N>r>=8N>r>>>N>r><>N>r8?:N>Nn>N>N>r>=6N>r>>>N>r>=:N>rn:nN>Nn>N>N>r>:9N>r>>>N>r>==N>rn??N>Nn>N>N>r>::N>r>>>N>r>=nN>rn?=N>Nn>N>N>r>:6N>r>>>N>r>=9N>r:96N>Nn>N?N>r>n=N>r>>>N>r>=8N>r:67N>Nn>N>N>r>:nN>r>>>N>r>=:N>r:8nN>Nn>N>N>r>8>N>r>>>N>r>:>N>r:88N>Nn>N?N>r>=7N>r>>>N>r>:>N>r:n6N>N:7N?N>r><nN>r>>>N>r>::N>r:=9N>Nn>N?N>r><nN>r>>>N>r>:8N>r:=9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1020843,28/03/2017 03:15:30,556859730,Shutter-Open LaserNotEmitting,Laser-Fault LaserNotEmitting MET,10.953,0.027,37,42,22,32.86237 -106.28590,352.400,0,15.500,872.000,42.500,2.264,214.800,1,9999,9999,9999,243.566,5.750,0.311,245.779,5.342,0.097,250.856,4.428,0.126,250.829,3.923,0.456,260.598,3.813,0.245,260.581,4.069,0.137,257.207,3.511,0.087,254.893,3.504,0.129,254.295,3.578,0.006,249.735,3.199,0.230,87N?:96>Nn>N>N<:9r9<6N9r9==N#>rn<?N>r><nN>r>>>N>r>>7N?rn8nN>N>N>N>r>>>N>r>>>N>r>>>N>r>>>N=Nn>N?N>r><?N>r>>>N>r>=:N>r:7=N>Nn>N>N>r><:N>r>>>N>r>=nN>r:9?N>Nn>N>N>r>:>N>r>>>N>r>=6N>rn?=N>Nn>N>N>r>n=N>r>>>N>r>:=N>r:78N>Nn>N>N>r>n6N>r>>>N>r>:>N>rn>9N>Nn>N>N>r>8:N>r>>>N>r>:=N>r:6>N>Nn>N>N>r>=:N>r>>>N>r>::N>r:8?N>Nn>N>N>r>=nN>r>>>N>r>:<N>r::8N>N:7N>N>r>96N>r>>>N>r>:nN>r::<N>N:7N>N>r>==N>r>>>N>r>n=N>r::6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1020855,28/03/2017 03:16:27,556859787,Shutter-Open LaserNotEmitting,Laser-Fault LaserNotEmitting MET,10.939,0.028,37,42,22,32.86237 -106.28590,352.900,0,15.500,871.900,43.400,1.080,202.800,0,9999,9999,9999,245.885,5.241,0.356,244.938,4.813,0.300,243.047,4.313,0.062,243.349,3.521,0.170,248.444,4.007,0.007,241.633,3.249,-0.018,245.030,2.995,-0.032,243.733,2.587,-0.081,238.117,2.340,-0.162,236.092,2.301,-0.094,9>N?:979Nn>N>N<:<r=98N9r:6nN#>r=9<N>r>=nN>r>>>N>r>>9N?r>77N>N>N?N>r>>>N>r>>>N>r>>>N>r>>>N=Nn>N>N>r><8N>r>>>N>r>==N>r:6>N>Nn>N>N>r><=N>r>>>N>r>=8N>r:7>N>Nn>N>N>r>=9N>r>>>N>r>=7N>r:9?N>Nn>N>N>r>:>N>r>>>N>r>::N>r:9nN>Nn>N>N>r>:nN>r>>>N>r>:nN>r:96N>Nn>N>N>r>8:N>r>>>N>r>:6N>r:7?N>Nn>N>N>r>8nN>r>>>N>r>:6N>r:8:N>Nn>N>N>r>:nN>r>>>N>r>n7N>r::8N>Nn>N>N>r>8>N>r>>>N>r>8>N>r:nnN>Nn>N>N>r>:7N>r>>>N>r>8nN>r:::N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
