CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
642859,20/04/2017 00:00:39,558835239,ExtFans Shutter-Open,Fully Operational,10.471,0.029,36,42,22,32.86239 -106.28590,352.000,0,20.200,877.800,18.600,4.424,229.400,0,260.520,9.199,0.168,250.663,7.851,-0.051,246.328,8.294,-0.016,243.009,8.821,-0.039,242.768,9.077,0.001,243.325,8.593,0.000,244.399,8.232,-0.053,245.024,8.152,-0.006,240.617,7.548,-0.029,236.643,7.468,-0.101,237.599,5.097,0.288,9?N?:6:8N:7N>N<8>r98?N7rn?:N>r=>7N>r>?9N>r>>>N>r>>:N?r==:N>Nn>N>N>r>?>N>r>>>N>r>?<N>r8:9N>Nn>N>N>r>?=N>r>>>N>r><nN>rn>?N>Nn>N>N>r>?>N>r>>>N>r><9N>r:6=N>Nn>N>N>r>>6N>r>>>N>r><7N>r:nnN>Nn>N>N>r>>nN>r>>>N>r><7N>r::7N>Nn>N>N>r>?>N>r>>>N>r><6N>r::6N>Nn>N>N>r>?9N>r>>>N>r><7N>r:n8N>Nn>N>N>r><8N>r>>>N>r><9N>rn?<N>Nn>N?N>r>=?N>r>>>N>r><7N>r:66N>Nn>N?N>r>=9N>r>>>N>r><9N>r:9>N>Nn>N>N>r>:>N>r>>>N>r><8N>r:6?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
642871,20/04/2017 00:00:57,558835257,ExtFans Shutter-Open,Fully Operational,10.459,0.030,36,41,22,32.86239 -106.28590,352.000,0,20.290,877.900,18.390,4.579,233.300,0,261.620,8.439,0.285,253.941,7.570,0.205,246.413,8.159,-0.026,243.049,8.540,0.007,244.253,8.641,0.058,242.011,8.525,-0.033,241.742,8.847,-0.019,240.767,8.096,-0.061,242.645,7.125,-0.303,240.166,7.077,-0.004,240.466,7.065,-0.193,9?N?:6:8N:9N>N<8:r9<7N7rn?9N>r6=9N>r><7N>r>>>N>r>>nN?r:>6N>Nn>N>N>r>>7N>r>>>N>r>?<N>r7>?N>Nn>N>N>r>?>N>r>>>N>r><nN>r:9nN>Nn>N>N>r>?9N>r>>>N>r><8N>r:9:N>Nn>N>N>r>>6N>r>>>N>r><6N>r:8:N>Nn>N>N>r>>6N>r>>>N>r><7N>r:n?N>Nn>N>N>r>>6N>r>>>N>r><7N>r:n8N>Nn>N>N>r>??N>r>>>N>r><7N>r:8>N>Nn>N>N>r><<N>r>>>N>r><9N>r:7>N>Nn>N>N>r>:?N>r>>>N>r><8N>r:7nN>Nn>N>N>r>::N>r>>>N>r><8N>r:96N>Nn>N>N>r><8N>r>>>N>r><7N>r:n8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
642883,20/04/2017 00:01:14,558835274,ExtFans Shutter-Open,Fully Operational,10.463,0.030,36,41,22,32.86239 -106.28590,352.000,0,20.290,877.900,18.200,5.659,231.300,0,263.087,8.339,0.294,248.038,7.913,0.068,243.951,8.753,-0.063,241.993,9.249,-0.069,240.294,9.026,-0.032,243.394,8.880,-0.032,242.581,7.831,-0.058,238.320,7.169,0.122,241.281,7.491,0.004,240.583,7.850,-0.192,246.992,6.797,-0.203,9>N?:6:9N:8N>N<8?rn>9N7r:?nN>r8?:N>r>=:N>r>>>N>r>>nN?r6>>N>Nn>N>N>r>=>N>r>>>N>r>?=N>r68:N>Nn>N>N>r>?7N>r>>>N>r><nN>rnn8N>Nn>N>N>r>?:N>r>>>N>r><9N>r:69N>Nn>N>N>r>>9N>r>>>N>r><7N>r:8<N>Nn>N>N>r>>7N>r>>>N>r><7N>r:8>N>Nn>N>N>r>?9N>r>>>N>r>=>N>r:n6N>Nn>N>N>r><8N>r>>>N>r><6N>r:7<N>Nn>N>N>r>=8N>r>>>N>r><6N>rn>:N>Nn>N>N>r>::N>r>>>N>r><9N>r:67N>Nn>N>N>r>:<N>r>>>N>r><nN>r:77N>Nn>N>N>r>:6N>r>>>N>r>=?N>r:98N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
642896,20/04/2017 00:01:33,558835293,ExtFans Shutter-Open,Fully Operational,10.456,0.029,36,41,22,32.86239 -106.28590,352.000,0,20.290,877.900,18.200,5.196,228.900,0,257.511,9.602,0.342,250.021,8.216,-0.130,250.358,8.544,0.094,246.222,9.024,0.157,242.366,9.280,0.069,245.638,8.755,0.048,241.159,8.229,0.084,239.221,7.977,-0.084,239.625,6.887,-0.274,240.204,5.982,0.045,241.362,5.757,-0.038,9?N?:6:6N:7N>N<n7r>96N7r77<N>r867N>r><7N>r>>>N>r>>:N?r?<6N>Nn>N>N>r><=N>r>>>N>r>?<N>r6=<N>Nn>N>N>r><>N>r>>>N>r><8N>r:6>N>Nn>N>N>r><?N>r>>>N>r><8N>r:96N>Nn>N>N>r><>N>r>>>N>r><9N>r:97N>Nn>N>N>r>>9N>r>>>N>r><6N>r:n9N>Nn>N>N>r>>6N>r>>>N>r><9N>r:8>N>Nn>N>N>r>=>N>r>>>N>r><8N>r:69N>Nn>N>N>r><9N>r>>>N>r><9N>r:76N>Nn>N>N>r>:9N>r>>>N>r><8N>r:7:N>Nn>N>N>r>=7N>r>>>N>r><nN>rn?=N>Nn>N>N>r>=9N>r>>>N>r><6N>r:98N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
642908,20/04/2017 00:01:50,558835310,ExtFans Shutter-Open,Fully Operational,10.449,0.030,35,40,23,32.86239 -106.28590,352.000,0,20.290,877.800,18.290,3.910,229.800,0,264.623,8.086,-0.068,252.584,7.913,0.038,247.175,8.335,0.026,246.964,8.582,0.025,241.963,8.306,-0.042,244.683,8.797,-0.153,244.422,7.904,0.009,239.317,6.972,-0.013,237.266,7.332,-0.032,234.112,6.974,-0.178,234.415,6.089,0.342,9?N?:6:7Nn>N>N<8<rn7:N7r>7?N>rn97N>r><=N>r>>>N>r>>:N?r?6?N>Nn>N>N>r>:?N>r>>>N>r>?=N>r99=N>Nn>N>N>r>?<N>r>>>N>r><nN>r:96N>Nn>N>N>r>>6N>r>>>N>r><8N>r:87N>Nn>N>N>r>>9N>r>>>N>r><6N>r:n=N>Nn>N>N>r>>6N>r>>>N>r><7N>r::nN>Nn>N>N>r>>8N>r>>>N>r><7N>r:8>N>Nn>N>N>r>?7N>r>>>N>r><9N>r:7<N>Nn>N>N>r><>N>r>>>N>r><7N>r:7>N>Nn>N>N>r>=?N>r>>>N>r><6N>r:77N>Nn>N>N>r><9N>r>>>N>r><nN>r:6nN>Nn>N>N>r>:nN>r>>>N>r><9N>r:9<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
642920,20/04/2017 00:02:07,558835327,ExtFans Shutter-Open,Fully Operational,10.455,0.030,35,40,23,32.86239 -106.28590,352.000,0,20.290,877.900,18.500,3.755,231.100,0,263.867,9.652,0.373,248.282,7.838,-0.006,246.960,7.956,0.037,245.517,8.016,0.034,244.548,8.582,0.057,243.581,8.196,0.045,241.958,8.037,0.015,239.899,7.245,0.061,241.028,6.190,-0.045,239.150,6.397,0.019,232.211,6.049,-0.059,9?N?:6n>N:7N>N<8:r?<?N7rn8=N>rn?6N>r><=N>r>>>N>r>>:N?r=?8N>Nn>N>N>r>?7N>r>>>N>r>?<N>r7==N>Nn>N>N>r>>7N>r>>>N>r><nN>r:99N>Nn>N>N>r>>9N>r>>>N>r><8N>r:n:N>Nn>N>N>r>>9N>r>>>N>r><9N>r:8?N>Nn>N>N>r>>7N>r>>>N>r><6N>r::6N>Nn>N>N>r>>6N>r>>>N>r><7N>r:n:N>Nn>N>N>r>?9N>r>>>N>r><9N>r:8=N>Nn>N>N>r><7N>r>>>N>r><8N>r:78N>Nn>N>N>r>=>N>r>>>N>r><8N>r:9nN>Nn>N>N>r><7N>r>>>N>r><9N>r:6=N>Nn>N>N>r>=8N>r>>>N>r><nN>r:9<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
642932,20/04/2017 00:02:24,558835344,ExtFans Shutter-Open,Fully Operational,10.453,0.029,35,40,23,32.86239 -106.28590,352.000,0,20.390,877.900,18.200,3.910,228.400,0,263.334,9.536,0.636,249.951,7.992,0.023,248.922,8.196,-0.055,247.844,8.568,-0.055,246.892,8.718,0.075,246.503,8.698,0.013,245.008,8.550,-0.009,245.438,7.991,0.011,244.072,7.126,-0.017,238.027,6.437,-0.111,242.340,5.936,-0.186,9?N?:6n>Nn>N>N<8nr69<N7r9:9N>r86>N>r><?N>r>>>N>r>>nN?r>66N>Nn>N>N>r><9N>r>>>N>r>?=N>r897N>Nn>N>N>r>?>N>r>>>N>r><9N>r:8nN>Nn>N>N>r>?6N>r>>>N>r><6N>r:n=N>Nn>N>N>r>>6N>r>>>N>r><7N>r:n:N>Nn>N>N>r>>6N>r>>>N>r><7N>r::8N>Nn>N>N>r>>9N>r>>>N>r>=>N>r:n:N>Nn>N>N>r>>7N>r>>>N>r><7N>r:8?N>Nn>N>N>r><>N>r>>>N>r><7N>r:69N>Nn>N>N>r>n=N>r>>>N>r><6N>r:6>N>Nn>N>N>r>=?N>r>>>N>r><8N>r:9>N>Nn>N>N>r>:=N>r>>>N>r><6N>r:66N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
642944,20/04/2017 00:02:43,558835363,ExtFans Shutter-Open,Fully Operational,10.459,0.030,35,40,23,32.86239 -106.28590,352.000,0,20.390,877.900,18.290,4.167,225.100,0,263.572,9.401,0.447,253.762,8.388,0.001,251.925,8.534,0.039,246.636,8.402,-0.018,246.541,8.699,0.028,244.715,8.145,-0.015,245.707,7.935,0.116,244.634,7.416,-0.075,240.393,6.949,0.075,236.986,5.829,0.172,238.493,6.324,0.240,9?N?:6n?N:6N>N<8=rn?8N7r:86N>rnn:N>r>?nN>r>>>N>r>>nN>r7?<N>Nn>N>N>r><?N>r>>>N>r>?:N>rn89N>Nn>N>N>r>?8N>r>>>N>r><:N>r:6?N>Nn>N>N>r>?9N>r>>>N>r><8N>r:9=N>Nn>N>N>r>?nN>r>>>N>r><9N>r:88N>Nn>N>N>r>>9N>r>>>N>r><7N>r:n<N>Nn>N>N>r>?9N>r>>>N>r><9N>r:n7N>Nn>N>N>r>?7N>r>>>N>r><7N>r:n7N>Nn>N>N>r>?7N>r>>>N>r><7N>r:8?N>Nn>N>N>r><:N>r>>>N>r><9N>r:9<N>Nn>N>N>r><9N>r>>>N>r><8N>r:n=N>Nn>N<N>r><nN>r>>>N>r><?N>r:8:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
642957,20/04/2017 00:03:02,558835382,ExtFans Shutter-Open,Fully Operational,10.462,0.030,35,40,23,32.86239 -106.28590,352.000,0,20.390,877.900,18.290,3.858,231.900,0,259.608,9.059,0.425,254.819,8.084,-0.010,249.788,8.388,-0.063,249.489,8.490,-0.038,243.683,8.575,0.113,245.230,8.460,-0.010,242.456,7.600,0.046,240.481,7.183,0.018,241.804,6.918,0.055,240.644,6.278,0.135,237.471,5.115,0.109,9?N?:6n?Nn>N>N<8<r:6>N7r=97N>r:7=N>r>?8N>r>>>N>r>>:N?r?8<N>Nn>N>N>r>?6N>r>>>N>r>?<N>rn78N>Nn>N>N>r>?8N>r>>>N>r><nN>r:7>N>Nn>N>N>r>?>N>r>>>N>r><nN>r:68N>Nn>N>N>r>?>N>r>>>N>r><8N>r:8<N>Nn>N>N>r>??N>r>>>N>r><9N>r:86N>Nn>N>N>r>>6N>r>>>N>r><9N>r:8:N>Nn>N>N>r>?8N>r>>>N>r><9N>r:87N>Nn>N>N>r>?7N>r>>>N>r><7N>r:n:N>Nn>N>N>r><6N>r>>>N>r><6N>r:7?N>Nn>N>N>r>=<N>r>>>N>r><9N>r:7>N>Nn>N>N>r>:9N>r>>>N>r><9N>r:89N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
642969,20/04/2017 00:03:19,558835399,ExtFans Shutter-Open,Fully Operational,10.455,0.030,35,39,23,32.86239 -106.28590,351.900,0,20.390,877.900,18.290,3.755,229.200,0,268.928,8.949,0.031,256.135,8.287,0.172,252.998,8.243,0.140,248.583,8.204,0.044,245.591,8.205,0.021,244.338,8.038,0.071,242.253,7.117,0.026,241.340,6.568,0.016,247.907,6.081,0.026,244.560,5.938,0.184,244.353,5.237,-0.033,9?N?:6n<Nn>N>N<88r669N7r98<N>r9<8N>r><6N>r>>>N>r>>:N?r8=:N>Nn>N>N>r>=7N>r>>>N>r>?=N>r87=N>Nn>N>N>r>??N>r>>>N>r><8N>r:87N>Nn>N>N>r>>7N>r>>>N>r><8N>r::6N>Nn>N>N>r>>7N>r>>>N>r><9N>r:8?N>Nn>N>N>r>>9N>r>>>N>r><6N>r:n<N>Nn>N>N>r>>8N>r>>>N>r><6N>r:n=N>Nn>N>N>r>?<N>r>>>N>r><6N>r:68N>Nn>N>N>r>?9N>r>>>N>r><6N>r:87N>Nn>N>N>r>:nN>r>>>N>r><9N>r:88N>Nn>N>N>r>=?N>r>>>N>r><9N>r:6>N>Nn>N>N>r><8N>r>>>N>r><nN>r:n7N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
