CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1380122,03/05/2017 12:43:54,560090634,Shutter-Open StartedUp,Fully Operational,10.736,0.029,37,39,18,32.86163 -106.28690,353.100,0,27.700,879.200,17.700,2.315,334.500,0,350.091,9.777,-1.229,351.928,8.885,-0.653,354.953,8.843,-0.440,350.078,8.620,-0.386,351.395,7.832,-0.079,350.445,8.363,-0.478,349.754,8.754,-0.442,349.365,8.222,-0.684,346.589,7.626,-0.660,349.138,7.150,-0.456,357.625,6.293,-0.647,89N?:6n8Nn>N?N=:7r68<N7r6=nN#?r<n=N>r>>6N>r>>>N>r>?=N>r8n<N>Nn>N?N>r>?=N>r>>>N>r><<N>rn9?N>Nn>N:N>r><8N>r>>>N>r><6N>r:7=N>Nn>N>N>r>=>N>r>>>N>r><7N>r:7:N>Nn>N>N>r>?nN>r>>>N>r><7N>r:6=N>Nn>N>N>r><>N>r>>>N>r>==N>r:7>N>Nn>N>N>r>?9N>r>>>N>r>==N>r:98N>Nn>N>N>r>?7N>r>>>N>r>=<N>r:n7N>Nn>N>N>r><<N>r>>>N>r>==N>r:86N>Nn>N>N>r><8N>r>>>N>r>=8N>r:9:N>Nn>N>N>r>::N>r>>>N>r>==N>r:9>N>Nn>N>N>r><<N>r>>>N>r>==N>r:8?N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1380134,03/05/2017 12:44:12,560090652,Shutter-Open,Fully Operational,10.733,0.030,37,39,18,32.86173 -106.28680,353.100,0,27.700,879.300,17.790,0.720,302.400,0,354.041,9.438,-1.076,356.281,9.709,-0.283,354.138,9.583,-0.316,352.596,9.413,-0.402,356.663,9.865,-0.580,352.605,9.661,-0.462,348.500,9.099,-0.228,352.444,8.059,-0.516,348.801,7.612,0.164,351.867,7.165,0.119,350.638,8.107,0.149,89N?:6n8Nn>N?N=n?r=89N7r==:N#?r?9nN>r><nN>r>>>N>r>?<N>r9?<N>Nn>N>N>r>?7N>r>>>N>r><<N>rn99N>Nn>N>N>r>=8N>r>>>N>r>=?N>rn<9N>Nn>N>N>r><nN>r>>>N>r>=:N>r:67N>Nn>N>N>r>?9N>r>>>N>r>=<N>rn>8N>Nn>N>N>r><8N>r>>>N>r>=nN>r:7=N>Nn>N>N>r>?nN>r>>>N>r>==N>r:69N>Nn>N>N>r><7N>r>>>N>r>=9N>rn?:N>Nn>N?N>r>:<N>r>>>N>r>=9N>r:67N>Nn>N>N>r>::N>r>>>N>r>=nN>rn??N>Nn>N>N>r>:8N>r>>>N>r>=9N>rn<8N>Nn>N>N>r>:6N>r>>>N>r>=<N>r:7=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1380146,03/05/2017 12:44:29,560090669,Shutter-Open,Fully Operational,10.743,0.030,37,39,18,32.86181 -106.28670,353.100,0,27.700,879.100,18.290,3.447,328.400,0,354.795,8.280,-1.168,349.541,8.773,0.036,350.698,8.632,-0.392,357.321,8.895,-0.140,3.988,8.629,-0.406,0.705,9.339,0.170,355.438,9.206,-0.272,351.930,8.269,0.195,351.462,8.269,-0.581,352.139,7.796,-0.165,356.376,7.862,0.128,89N?:6n8Nn>N>N=n=r6nnN6r:76N#?r<n7N>r>=<N>r>>>N>r>?<N>r8:nN>Nn>N>N>r>==N>r>>>N>r><?N>rn9?N>Nn>N>N>r><:N>r>>>N>r><8N>rn=nN>Nn>N>N>r><nN>r>>>N>r><7N>rn<:N>Nn>N>N>r>:=N>r>>>N>r>=?N>rn?9N>Nn>N>N>r>:>N>r>>>N>r>==N>r:78N>Nn>N>N>r>=nN>r>>>N>r>=<N>r:76N>Nn>N?N>r><=N>r>>>N>r>==N>rn=nN>Nn>N?N>r><7N>r>>>N>r>=<N>r:6<N>Nn>N?N>r>=8N>r>>>N>r>=nN>r:98N>Nn>N>N>r><7N>r>>>N>r>=:N>r:8:N>Nn>N>N>r><9N>r>>>N>r>=9N>r:88N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1380158,03/05/2017 12:44:47,560090687,Shutter-Open,Fully Operational,10.750,0.030,38,39,18,32.86188 -106.28660,353.100,0,27.700,879.200,18.000,1.852,348.700,0,354.560,8.537,-0.935,359.310,9.326,-0.790,359.558,9.160,-0.738,5.676,9.170,-0.552,11.046,7.305,-0.313,3.857,8.908,-0.550,6.933,8.120,-0.703,8.370,7.595,-0.612,4.207,7.265,-0.503,2.875,8.831,-0.214,12.340,8.028,-0.283,89N?:6n8Nn>N>N=nnr:6<N6r9:7N#?r<<?N>r><=N>r>>>N>r>>7N>r979N>Nn>N>N>r>=<N>r>>>N>r>?6N>r88?N>Nn>N>N>r>?:N>r>>>N>r>=>N>r:69N>Nn>N?N>r>?6N>r>>>N>r>=<N>rn>?N>Nn>N>N>r>?6N>r>>>N>r>=:N>r:6:N>Nn>N>N>r>=7N>r>>>N>r>=:N>rn>7N>Nn>N>N>r><>N>r>>>N>r>=:N>r:69N>Nn>N>N>r>=<N>r>>>N>r>=8N>r:9:N>Nn>N>N>r>:>N>r>>>N>r>==N>r:6?N>Nn>N>N>r>n>N>r>>>N>r>=8N>rn??N>Nn>N>N>r>:=N>r>>>N>r>=<N>r:77N>Nn>N>N>r>n:N>r>>>N>r>=8N>r:96N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1380170,03/05/2017 12:45:04,560090704,Shutter-Open,Fully Operational,10.745,0.029,38,39,18,32.86193 -106.28650,353.100,0,27.700,879.100,17.700,2.624,328.800,0,352.162,9.420,-0.562,354.777,7.524,-0.241,357.462,7.604,-0.594,4.316,8.227,-0.379,357.710,10.274,-0.435,2.458,8.168,0.477,7.037,8.426,-0.206,6.998,7.681,-0.192,7.538,8.091,-0.241,6.078,7.333,-0.320,3.611,8.119,-0.716,86N?:6nnNn>N>N=n:r776N7r867N#>r8<8N>r><>N>r>>>N>r>>6N>r7<?N>Nn>N>N>r><>N>r>>>N>r>?6N>r876N>Nn>N>N>r>:?N>r>>>N>r>=6N>rn>nN>Nn>N>N>r>8<N>r>>>N>r>=8N>rn=7N>Nn>N>N>r>:nN>r>>>N>r>=nN>r8><N>Nn>N?N>r>=9N>r>>>N>r>=:N>rnn8N>Nn>N?N>r>n=N>r>>>N>r>=9N>rn86N>Nn>N>N>r>n>N>r>>>N>r>=8N>rn?6N>Nn>N>N>r>n<N>r>>>N>r>=9N>rn:nN>Nn>N>N>r>:7N>r>>>N>r>==N>rn<<N>Nn>N>N>r>nnN>r>>>N>r>:?N>rn?7N>Nn>N>N>r>:7N>r>>>N>r>=7N>r:6nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1380183,03/05/2017 12:45:23,560090723,Shutter-Open,Fully Operational,10.752,0.030,38,39,18,32.86197 -106.28640,353.100,0,27.700,879.100,17.700,1.955,339.000,0,356.242,10.357,-0.948,353.039,8.063,-0.765,357.436,7.895,-0.908,355.583,7.764,-1.136,7.693,6.862,1.016,354.971,8.150,-1.499,358.077,8.211,-1.503,11.224,7.494,-0.988,14.826,7.055,-0.664,16.481,5.272,0.197,8.439,5.934,0.567,86N?:6nnNn>N>N=n6r6:7N?>r8?:N#?r?n?N>r><?N>r>>>N>r>>8N>r7n?N>Nn>N>N>r><9N>r>>>N>r>?=N>r96:N>Nn>N>N>r>::N>r>>>N>r><6N>rnn8N>Nn>N>N>r><6N>r>>>N>r>=?N>rn=6N>Nn>N?N>r>:?N>r>>>N>r>=:N>rn>9N>Nn>N>N>r>8?N>r>>>N>r>=nN>rn87N>Nn>N>N>r>8?N>r>>>N>r>=nN>rn>nN>Nn>N>N>r>n>N>r>>>N>r>=6N>rn<>N>Nn>N?N>r>:9N>r>>>N>r>=9N>rn>7N>Nn>N>N>r>n=N>r>>>N>r>=6N>rn?:N>Nn>N>N>r>n=N>r>>>N>r>=8N>rn><N>Nn>N?N>r>::N>r>>>N>r>=nN>r:6<N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1380195,03/05/2017 12:45:42,560090742,Shutter-Open,Fully Operational,10.741,0.030,38,39,18,32.86201 -106.28640,350.700,0,27.700,879.200,17.890,2.829,345.800,0,356.680,9.369,-0.622,355.617,8.027,-0.463,355.779,7.608,-0.619,349.851,7.376,-0.215,358.310,7.533,0.055,350.261,7.408,-0.657,353.338,7.750,-0.385,359.081,6.817,-0.454,3.956,7.756,0.054,1.773,7.936,-0.071,1.177,7.461,-0.432,86N?:6n:Nn>N>N=n?r9=8N7r:6>N#>r87:N>r>=7N>r>>>N>r>>8N>r7<=N>Nn>N?N>r>:9N>r>>>N>r>?=N>r8:nN>Nn>N?N>r>n9N>r>>>N>r>=?N>rn78N>Nn>N>N>r>=nN>r>>>N>r>==N>rnn>N>Nn>N>N>r>n=N>r>>>N>r>==N>rn6:N>Nn>N>N>r>n7N>r>>>N>r>=<N>rn??N>Nn>N>N>r>=9N>r>>>N>r>=<N>rn98N>Nn>N?N>r>=?N>r>>>N>r>=:N>rn>7N>Nn>N?N>r>:>N>r>>>N>r>=8N>r:6?N>Nn>N>N>r>?<N>r>>>N>r>=8N>r:::N>Nn>N>N>r>?=N>r>>>N>r>==N>r::9N>Nn>N>N>r>?<N>r>>>N>r>=6N>r:=7N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1380207,03/05/2017 12:45:59,560090759,Shutter-Open,Fully Operational,10.740,0.030,38,40,18,32.86204 -106.28640,353.100,0,27.700,879.200,18.100,1.440,313.900,0,350.951,6.120,-0.845,5.550,6.540,1.262,9.339,6.678,1.171,340.751,6.824,0.874,335.405,7.679,0.669,344.042,6.921,0.878,343.140,7.401,0.579,344.512,7.309,0.093,347.646,6.636,-0.206,352.964,6.954,-0.160,356.010,6.686,-0.108,89N?:6n:Nn>N>N=n?r:?:N6r>n>N#>r:<=N>r>:7N>r>>>N>r>>8N?rn<nN>Nn>N>N>r>9?N>r>>>N>r>?:N>r9=9N>Nn>N>N>r>76N>r>>>N>r><6N>rn99N>Nn>N>N>r>6:N>r>>>N>r>=>N>rnn8N>Nn>N?N>r>9?N>r>>>N>r>=>N>rn86N>Nn>N>N>r>=6N>r>>>N>r><7N>rn?9N>Nn>N?N>r>69N>r>>>N>r>=?N>rn==N>Nn>N>N>r>:=N>r>>>N>r>=7N>r:79N>Nn>N>N>r>=:N>r>>>N>r>=8N>r:79N>Nn>N>N>r><9N>r>>>N>r>=:N>r:n8N>Nn>N>N>r>=>N>r>>>N>r>=6N>r:8<N>Nn>N>N>r>=:N>r>>>N>r>=<N>r:n?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1380219,03/05/2017 12:46:17,560090777,Shutter-Open,Fully Operational,10.731,0.029,38,40,18,32.86206 -106.28630,353.100,0,27.700,879.100,18.500,2.469,317.400,0,348.033,7.501,-0.426,329.200,9.026,0.578,327.807,8.747,0.614,323.343,8.528,0.434,333.794,7.944,0.025,323.727,8.782,0.264,325.638,8.795,0.331,330.407,7.644,0.185,336.653,7.150,0.265,336.486,7.517,0.257,334.550,8.283,-0.155,86N?:6n:Nn>N>N=nnrn<>N6rn:=N#?r?9nN>r>89N>r>>>N>r>>8N?r?88N>Nn>N>N>r>n=N>r>>>N>r>?nN>r67nN>Nn>N>N>r><:N>r>>>N>r><8N>rn:=N>Nn>N>N>r>=?N>r>>>N>r><6N>rn=9N>Nn>N>N>r><7N>r>>>N>r><9N>rn<>N>Nn>N>N>r><7N>r>>>N>r><?N>rn>:N>Nn>N>N>r><>N>r>>>N>r><9N>r:77N>Nn>N>N>r><>N>r>>>N>r><9N>r:68N>Nn>N>N>r><nN>r>>>N>r><=N>r:99N>Nn>N>N>r><nN>r>>>N>r><nN>r:88N>Nn>N>N>r><6N>r>>>N>r><nN>r:8?N>Nn>N>N>r>=7N>r>>>N>r><8N>r:n<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1380231,03/05/2017 12:46:35,560090795,Shutter-Open,Fully Operational,10.741,0.030,38,40,18,32.86208 -106.28630,353.100,0,27.600,879.300,18.000,4.321,316.500,0,342.357,9.081,-0.235,339.636,6.831,-0.352,340.412,6.616,-0.193,340.497,6.875,-0.247,345.162,7.091,-0.329,339.513,7.590,-0.030,337.387,7.137,-0.423,338.289,7.386,-0.406,335.342,7.116,-0.297,334.548,6.955,-0.320,334.046,6.550,-0.331,86N?:6n:Nn>N>N=:6r6<8N7r86?N#>rn=6N>r>:>N>r>>>N>r>>8N?r?>8N>Nn>N?N>r>:nN>r>>>N>r>?=N>r69?N>Nn>N>N>r>=8N>r>>>N>r><:N>r:7=N>Nn>N>N>r>=?N>r>>>N>r><?N>r:67N>Nn>N>N>r><9N>r>>>N>r><>N>r:66N>Nn>N>N>r>?7N>r>>>N>r><?N>r:8?N>Nn>N>N>r><6N>r>>>N>r><>N>r:99N>Nn>N>N>r><=N>r>>>N>r><=N>r:n9N>Nn>N>N>r>?7N>r>>>N>r><?N>r:n8N>Nn>N>N>r>?nN>r>>>N>r><<N>r:86N>Nn>N>N>r>?7N>r>>>N>r><>N>r:n9N>Nn>N>N>r>?9N>r>>>N>r><?N>r::8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
