CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1643266,08/04/2017 09:25:01,557832301,Shutter-Open StartedUp,Fully Operational,10.799,0.030,39,44,20,32.86239 -106.28590,352.800,1,9.000,878.600,39.000,1.801,116.600,0,162.659,2.137,-0.211,188.230,2.218,-0.049,174.203,2.352,-0.025,170.490,2.232,-0.028,175.951,2.258,-0.039,177.518,2.181,-0.007,182.391,1.645,-0.042,181.953,1.448,-0.053,177.848,0.849,-0.088,173.725,0.683,-0.008,163.312,0.673,0.003,9>N?:6:?Nn>N>N?8:r>69N<r>?7N#>r<n:N>r>:6N>r>>>N>r>><N>r68<N>Nn>N<N>r>8>N>r>>>N>r>>9N>r8=nN>Nn>N:N>r>=nN>r>>>N>r><:N>rn:>N>Nn>N>N>r>?9N>r>>>N>r><6N>r:=7N>Nn>N>N>r>?6N>r>>>N>r><7N>r::?N>N:7N?N>r>?8N>r>>>N>r>=?N>r:<9N>N:6N>N>r>?nN>r>>>N>r>=>N>r:<7N>N:9N>N>r><=N>r>>>N>r><6N>r::<N>N:=N>N>r><7N>r>>>N>r><9N>r:<:N>N=7N>N>r>89N>r>>>N>r><9N>rn7:N>N=7N?N>r>7>N>r>>>N>r><<N>r6>8N>N=:N>N>r>96N>r>>>N>r><8N>r9n?N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1643278,08/04/2017 09:25:19,557832319,Shutter-Open,Fully Operational,10.791,0.030,39,44,20,32.86239 -106.28590,352.800,0,9.100,878.500,38.500,2.366,122.200,0,170.325,2.122,-0.261,184.100,2.435,0.031,174.347,2.556,-0.030,170.442,2.494,0.004,175.310,2.555,-0.008,177.408,2.395,-0.001,178.797,1.857,0.005,179.823,1.721,-0.025,173.960,1.186,-0.010,172.715,1.029,-0.038,154.937,0.683,-0.001,87N?:6:?Nn>N?N?9?rn:>N<r??8N#>r<6=N>r>nnN>r>>>N>r>>?N>r69<N>Nn>N>N>r>=8N>r>>>N>r>>8N>rn8>N>Nn>N>N>r>n:N>r>>>N>r><=N>r:76N>Nn>N?N>r><:N>r>>>N>r><7N>r:=9N>Nn>N>N>r>?:N>r>>>N>r>=?N>r::>N>N:7N>N>r>?=N>r>>>N>r>=>N>r:=6N>N:6N>N>r>?<N>r>>>N>r>=<N>r:<8N>N:9N>N>r>?8N>r>>>N>r>=>N>r:<nN>N:8N>N>r><<N>r>>>N>r><7N>r:<>N>N:=N>N>r>=:N>r>>>N>r><nN>r::nN>N:?N>N>r>n>N>r>>>N>r><9N>r:7<N>N=7N>N>r>69N>r>>>N>r><=N>r979N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1643290,08/04/2017 09:25:36,557832336,Shutter-Open,Fully Operational,10.801,0.030,39,44,20,32.86239 -106.28590,352.800,0,9.190,878.600,37.900,2.572,122.000,0,177.004,2.150,-0.279,176.940,2.732,-0.024,170.453,2.876,0.004,169.922,2.712,-0.029,173.270,2.668,-0.040,176.204,2.512,-0.041,176.841,2.042,-0.027,178.101,1.865,-0.005,171.344,1.419,-0.031,166.261,1.242,-0.022,152.848,0.933,-0.060,87N?:6:?Nn>N>N?9:r?86N<r>6?N#>r=?nN>r>n<N>r>>>N>r>><N>r9::N>Nn>N?N>r>n:N>r>>>N>r>>9N>rn7?N>Nn>N?N>r>=8N>r>>>N>r><:N>rn>8N>N:7N>N>r>??N>r>>>N>r><7N>r::8N>N:6N>N>r>?=N>r>>>N>r>=?N>r:<nN>N:6N>N>r>??N>r>>>N>r>=<N>r:=>N>N:6N>N>r>?=N>r>>>N>r>=>N>r:<nN>N:8N>N>r>?nN>r>>>N>r><7N>r:<7N>N:8N>N>r>?6N>r>>>N>r><9N>r:<nN>N:=N>N>r><6N>r>>>N>r><8N>r:=<N>N:=N>N>r><7N>r>>>N>r><8N>r::?N>N:<N>N>r>n7N>r>>>N>r><:N>rn<6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1643302,08/04/2017 09:25:54,557832354,Shutter-Open,Fully Operational,10.795,0.030,39,44,20,32.86240 -106.28590,352.800,0,9.190,878.600,38.500,2.829,122.700,0,175.584,2.011,-0.195,175.264,2.802,0.021,169.458,2.954,0.012,169.803,2.880,-0.031,172.673,2.733,-0.012,174.322,2.613,-0.027,172.953,2.168,-0.010,174.402,1.931,-0.021,168.007,1.571,0.000,165.750,1.461,0.010,156.977,1.169,-0.020,9>N?:6:?N:7N>N?87r8>7N?r6=<N#>r=<6N>r>7?N>r>>>N>r>><N>r6<9N>Nn>N>N>r>9>N>r>>>N>r>>9N>rn6:N>Nn>N>N>r>?:N>r>>>N>r><8N>r:8:N>Nn>N>N>r>??N>r>>>N>r>=>N>r:==N>N:7N?N>r>?:N>r>>>N>r>=<N>r::>N>N:6N>N>r>??N>r>>>N>r>=>N>r:=nN>N:6N>N>r>?:N>r>>>N>r>=<N>r:=8N>N:9N>N>r>?=N>r>>>N>r>=?N>r:=<N>N:9N>N>r>?6N>r>>>N>r><6N>r:<:N>N::N>N>r><<N>r>>>N>r><8N>r:??N>N:8N>N>r>=>N>r>>>N>r><:N>r:<8N>N:<N>N>r>:<N>r>>>N>r><=N>r:=:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1643314,08/04/2017 09:26:11,557832371,Shutter-Open,Fully Operational,10.786,0.029,39,44,20,32.86240 -106.28590,352.800,0,9.300,878.600,39.290,3.344,126.300,0,187.533,1.873,-0.046,171.766,2.958,0.034,167.464,3.169,0.040,169.507,3.061,0.016,172.998,2.750,0.036,172.363,2.640,0.046,173.663,2.200,0.066,171.087,2.107,0.011,167.077,1.685,0.042,162.649,1.539,0.024,159.513,1.437,0.041,9>N?:6:?Nn>N>N?98r9:8N?r767N#>r>n8N>r?>nN>r>>>N>r>>?N>r6:>N>Nn>N>N>r>67N>r>>>N>r>>8N>rn7?N>Nn>N>N>r><=N>r>>>N>r><6N>r::8N>N:7N>N>r>??N>r>>>N>r>=?N>r:=7N>N:7N>N>r>?>N>r>>>N>r>=<N>r::>N>N:6N>N>r>??N>r>>>N>r>=>N>r:=nN>N:6N>N>r>??N>r>>>N>r>=?N>r:<=N>N:6N>N>r>?8N>r>>>N>r>=>N>r:=<N>N:8N>N>r>?nN>r>>>N>r>=>N>r:?7N>N:nN>N>r><<N>r>>>N>r><nN>r:=>N>N::N>N>r><<N>r>>>N>r><9N>r:<:N>N:=N>N>r><7N>r>>>N>r>:8N>r:?6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1643327,08/04/2017 09:26:30,557832390,Shutter-Open,Fully Operational,10.804,0.028,39,44,20,32.86240 -106.28590,352.800,0,9.300,878.600,39.290,3.910,125.300,0,188.375,1.731,0.133,166.080,3.086,-0.028,166.262,3.232,0.030,170.416,3.099,0.026,173.871,2.768,-0.021,172.649,2.732,0.020,173.325,2.354,-0.009,170.982,2.370,0.001,163.698,1.834,0.012,160.905,1.581,-0.014,159.791,1.483,-0.012,87N?:6:?Nn>N>N?69r:9nN?r9>nN>r>7<N>r?>6N>r>>>N>r>><N>r66nN>Nn>N>N>r>87N>r>>>N>r>>8N>r8>7N>Nn>N>N>r>?:N>r>>>N>r><6N>r:=6N>N:7N>N>r>>7N>r>>>N>r>=?N>r:=nN>N:7N>N>r>>7N>r>>>N>r>=?N>r::<N>N:7N>N>r>?:N>r>>>N>r><7N>r:==N>N:6N>N>r>??N>r>>>N>r>=?N>r:<=N>N:9N>N>r>?:N>r>>>N>r>=>N>r:?nN>N:9N>N>r>?nN>r>>>N>r><7N>r:?8N>N:8N>N>r>?8N>r>>>N>r><8N>r:=>N>N:=N>N>r><<N>r>>>N>r><9N>r:<?N>N:nN>N>r><nN>r>>>N>r>=>N>r:<7N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1643339,08/04/2017 09:26:48,557832408,Shutter-Open,Fully Operational,10.804,0.030,39,44,20,32.86240 -106.28590,352.800,0,9.300,878.500,39.000,3.447,126.200,0,177.579,1.677,0.268,162.769,3.179,-0.158,163.906,3.258,-0.106,168.347,3.224,-0.075,169.451,2.932,-0.097,172.200,2.741,-0.060,171.859,2.297,-0.068,169.069,2.331,-0.033,163.714,1.901,-0.014,160.812,1.581,-0.013,152.136,1.465,-0.003,87N?:6:?Nn>N?N?9=r6==N?r886N>r<6nN>r?<:N>r>>>N>r>><N>r9n>N>Nn>N>N>r>69N>r>>>N>r>>9N>rn7:N>N:7N>N>r><>N>r>>>N>r><7N>r:=7N>Nn>N>N>r>?nN>r>>>N>r>=?N>r:==N>Nn>N>N>r>?8N>r>>>N>r>=<N>r:=8N>Nn>N<N>r>?9N>r>>>N>r><7N>r:n:N>N:6N>N>r>?nN>r>>>N>r>=>N>r::<N>N:8N>N>r>?nN>r>>>N>r>=>N>r:?6N>N:8N>N>r>?=N>r>>>N>r><7N>r:?:N>N:9N>N>r><<N>r>>>N>r><9N>r:==N>N:8N?N>r><:N>r>>>N>r><8N>r=66N>N:=N>N>r><9N>r>>>N>r><nN>r:=>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1643351,08/04/2017 09:27:05,557832425,Shutter-Open,Fully Operational,10.802,0.029,39,44,20,32.86240 -106.28590,352.800,0,9.390,878.600,39.700,2.572,123.200,0,183.653,1.793,0.341,160.353,3.146,-0.208,159.633,3.135,-0.130,164.785,3.066,-0.071,167.332,2.986,-0.097,168.880,2.888,-0.090,171.318,2.297,-0.055,169.425,2.164,-0.032,163.757,1.802,-0.039,162.237,1.593,-0.057,154.479,1.476,-0.003,9>N?:6:?Nn>N<N?9?r7=<N?r9==N>r=68N>r>78N>r>>>N>r>><N?r>>6N>Nn>N>N>r>98N>r>>>N>r>>8N>r8==N>Nn>N?N>r>?6N>r>>>N>r><9N>r:8nN>N:7N>N>r>?>N>r>>>N>r>=?N>r:=:N>N:7N?N>r>?>N>r>>>N>r>=<N>r:<7N>N:7N?N>r>?=N>r>>>N>r>=?N>r:<9N>N:7N>N>r>?=N>r>>>N>r>=?N>r:=8N>N:8N>N>r>?=N>r>>>N>r>=?N>r:<?N>N:nN?N>r>?nN>r>>>N>r><6N>r:<9N>N:6N>N>r><<N>r>>>N>r><nN>r:=8N>N:nN>N>r>=7N>r>>>N>r><7N>r:<8N>N:=N>N>r><8N>r>>>N>r><nN>r:<?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1643363,08/04/2017 09:27:23,557832443,Shutter-Open,Fully Operational,10.792,0.030,39,44,20,32.86241 -106.28590,352.800,0,9.390,878.600,40.200,2.418,123.900,0,184.099,1.877,0.371,161.727,3.135,-0.142,161.000,3.160,-0.124,161.934,3.004,-0.099,166.636,2.858,-0.108,168.288,2.919,-0.082,172.561,2.265,-0.097,169.221,1.993,-0.088,165.959,1.729,-0.096,162.477,1.410,-0.074,155.872,1.321,-0.091,9>N?:6:?Nn>N>N?n>r9>7N?r7>9N>r=n=N>r??<N>r>>>N>r>><N>r7<?N>Nn>N>N>r>6<N>r>>>N>r>>8N>r9=>N>Nn>N>N>r>?7N>r>>>N>r><9N>r:n7N>Nn>N>N>r>?8N>r>>>N>r>=>N>r::>N>Nn>N>N>r>?>N>r>>>N>r>=?N>r:=9N>N:7N>N>r>??N>r>>>N>r>=>N>r:<8N>Nn>N?N>r>?<N>r>>>N>r>=<N>r:>9N>N:9N<N>r>?nN>r>>>N>r>=>N>r:?<N>N:8N>N>r>?6N>r>>>N>r><7N>r:?<N>N:9N>N>r><:N>r>>>N>r><8N>r:=<N>N:9N?N>r>=8N>r>>>N>r><:N>r:=7N>N:<N>N>r>=<N>r>>>N>r><:N>r:=>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1643375,08/04/2017 09:27:41,557832461,Shutter-Open,Fully Operational,10.786,0.029,39,44,20,32.86241 -106.28590,352.800,0,9.390,878.500,39.290,2.058,119.800,0,176.426,1.770,0.436,165.783,2.721,-0.094,160.970,3.001,-0.158,160.936,2.757,-0.175,161.488,2.570,-0.135,164.868,2.700,-0.140,169.508,2.350,-0.154,172.047,1.800,-0.114,168.465,1.668,-0.070,163.319,1.484,-0.062,150.597,1.078,-0.050,9>N?:6:?Nn>N>N?n8r<9?N?r7?=N>r<66N>r???N>r>>>N>r>><N>r7=?N>Nn>N>N>r>6:N>r>>>N>r>>8N>r9>8N>Nn>N>N>r>n>N>r>>>N>r><=N>rn=6N>Nn>N>N>r><=N>r>>>N>r><6N>r::nN>Nn>N>N>r>?9N>r>>>N>r>=?N>r:::N>N:7N>N>r>?=N>r>>>N>r>=>N>r:=>N>N:7N>N>r>?>N>r>>>N>r>=<N>r:=>N>N:7N>N>r>?6N>r>>>N>r>=?N>r::=N>N:nN>N>r><<N>r>>>N>r>=>N>r:<7N>N:8N>N>r><>N>r>>>N>r><6N>r:<7N>N:8N>N>r>=?N>r>>>N>r>=>N>r:=:N>N:=N>N>r>88N>r>>>N>r><:N>r:68N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
