CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1509605,06/04/2017 00:01:03,557625663,Shutter-Open,Fully Operational,10.795,0.030,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.200,38.200,1.852,90.600,0,149.972,4.035,-0.015,81.301,1.302,0.033,85.660,1.521,0.110,82.414,1.877,0.017,76.667,2.540,-0.035,84.243,2.559,-0.086,84.101,3.068,-0.122,86.028,3.372,-0.166,86.817,3.705,-0.197,86.914,3.754,-0.233,89.868,3.533,-0.212,9>N?:6:>N:9N>N?8<r>n?Nnr?:?N#>r>n:N>r><>N>r>>>N>r>>?N>r6>nN>Nn>N>N>r>==N>r>>>N>r>>=N>r8:?N>N:nN>N>r>:8N>r>>>N>r>>nN>r:n:N>N:nN>N>r>8?N>r>>>N>r>>:N>r:8:N>N:6N>N>r>=nN>r>>>N>r>>nN>r:<=N>N:7N>N>r><9N>r>>>N>r>>nN>r:n8N>N:8N>N>r>??N>r>>>N>r>>8N>r:=8N>N:8N>N>r>>6N>r>>>N>r>>8N>r:<:N>N:6N>N>r>>7N>r>>>N>r>>8N>r:=?N>N:6N>N>r>>9N>r>>>N>r>>9N>r:<>N>N:6N>N>r>>6N>r>>>N>r>>9N>r:?7N>N:6N>N>r>??N>r>>>N>r>>nN>r:<nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509617,06/04/2017 00:01:22,557625682,Shutter-Open,Fully Operational,10.786,0.030,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.300,38.200,1.492,90.600,0,151.095,4.006,-0.019,82.441,1.234,0.003,77.553,1.366,0.033,82.717,1.794,0.015,83.153,2.411,-0.041,82.020,2.712,-0.035,84.009,3.155,-0.084,86.511,3.568,-0.160,86.864,3.843,-0.195,86.409,3.920,-0.199,88.104,3.859,-0.167,9?N?:6:>Nn>N>N=:nr=96Nnr?7:N#>r>>?N>r>?8N>r>>>N>r>>?N>r98:N>Nn>N>N>r><9N>r>>>N>r>><N>r8:?N>N::N>N>r>=?N>r>>>N>r>>nN>r:89N>N:9N>N>r>8=N>r>>>N>r>>:N>rn>nN>N:9N>N>r>:<N>r>>>N>r>>nN>r:n8N>N:9N>N>r><?N>r>>>N>r>>8N>r::6N>N:8N>N>r>?=N>r>>>N>r>>nN>r:<nN>N:nN>N>r>>7N>r>>>N>r>>8N>r:?7N>N:8N>N>r>>7N>r>>>N>r>>8N>r:<nN>N:9N>N>r>>6N>r>>>N>r>>9N>r:?8N>N:6N>N>r>>6N>r>>>N>r>>8N>r:?6N>N:6N>N>r>>7N>r>>>N>r>>8N>r:?9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509629,06/04/2017 00:01:39,557625699,Shutter-Open,Fully Operational,10.783,0.029,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.200,38.200,1.492,108.200,0,152.130,3.926,0.027,87.459,1.331,0.031,91.713,1.429,-0.029,89.932,1.912,-0.094,80.561,2.521,-0.101,83.693,2.810,-0.098,84.749,3.159,-0.084,86.989,3.591,-0.087,87.011,3.875,-0.047,85.794,4.015,-0.077,86.859,3.785,-0.110,9?N?:6=7N:7N>N?8nr?n7Nnr?<8N#>r>??N>r>?6N>r>>>N>r>>?N>r9n9N>Nn>N>N>r><8N>r>>>N>r>>=N>r88nN>N:nN>N>r>=7N>r>>>N>r>>nN>r:86N>N:9N>N>r>:8N>r>>>N>r>>nN>r:9:N>N:6N>N>r>:8N>r>>>N>r>>nN>r:89N>N:6N>N>r>=7N>r>>>N>r>>8N>r:8=N>N:9N>N>r>?8N>r>>>N>r>>nN>r:=>N>N:6N>N>r>?<N>r>>>N>r>>8N>r:<:N>N:9N>N>r>?>N>r>>>N>r>>8N>r:<9N>N:6N>N>r>>6N>r>>>N>r>>9N>r:<<N>N:6N>N>r>>8N>r>>>N>r>>9N>r:<?N>N:6N>N>r>>6N>r>>>N>r>>8N>r:?7N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509641,06/04/2017 00:01:56,557625716,Shutter-Open,Fully Operational,10.778,0.029,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.200,38.090,1.235,97.000,0,149.947,3.907,0.020,86.372,1.221,0.014,89.652,1.315,0.080,88.060,1.883,0.002,86.353,2.730,-0.083,85.452,2.808,-0.044,86.130,3.228,-0.053,87.353,3.690,-0.065,85.785,3.935,-0.054,86.254,4.161,-0.045,88.048,3.904,-0.039,9?N?:6:>Nn>N>N=:8r?=<Nnr<?=N>r>?9N>r>?6N>r>>>N>r>>?N>r879N>Nn>N>N>r>=>N>r>>>N>r>>=N>r896N>N:<N>N>r>=7N>r>>>N>r>>nN>r:8?N>N:>N>N>r>9>N>r>>>N>r>>nN>rn:7N>N:8N>N>r><9N>r>>>N>r>>:N>r:6?N>N:9N>N>r>?6N>r>>>N>r>>nN>r:n?N>N:9N?N>r>>7N>r>>>N>r>>nN>r:=8N>N:8N>N>r>>6N>r>>>N>r>>8N>r:<=N>N:6N>N>r>>9N>r>>>N>r>>8N>r:?7N>N:6N>N>r>>9N>r>>>N>r>>9N>r:<<N>N:6N>N>r>>8N>r>>>N>r>>8N>r:<=N>N:6N?N>r>>9N>r>>>N>r>>nN>r:<:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509654,06/04/2017 00:02:32,557625752,Shutter-Open,Fully Operational,10.800,0.029,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.300,38.400,1.543,96.200,0,151.687,3.995,0.047,83.015,1.168,0.043,77.700,1.425,0.035,79.613,2.169,0.019,84.371,2.737,-0.023,83.326,2.896,-0.011,85.658,3.292,-0.001,87.335,3.690,0.013,86.555,3.972,0.007,87.584,4.190,0.025,88.629,3.908,0.041,9?N?:6:>N:6N>N?8nr9=?Nnr<<<N#>r>?6N>r>?:N>r>>>N>r>>?N>r9?9N>Nn>N>N>r><7N>r>>>N>r>><N>r867N>N:6N?N>r>:?N>r>>>N>r>>nN>r:9<N>N:9N>N>r>:8N>r>>>N>r>>nN>r:9>N>N:9N>N>r>?:N>r>>>N>r>>nN>r:n9N>N:8N>N>r>?7N>r>>>N>r>>8N>r:<=N>N:6N>N>r>??N>r>>>N>r>>8N>r:=:N>N:6N?N>r>>9N>r>>>N>r>>9N>r:?=N>N:6N>N>r>>7N>r>>>N>r>>9N>r:<<N>N:6N>N>r>>6N>r>>>N>r>>8N>r:<8N>N:6N>N>r>>6N>r>>>N>r>>8N>r:?7N>N:6N>N>r>?>N>r>>>N>r>>8N>r:<8N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1509666,06/04/2017 00:02:49,557625769,Shutter-Open,Fully Operational,10.783,0.029,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.400,38.500,1.749,95.500,0,150.556,3.955,0.041,84.787,1.247,0.026,81.146,1.499,0.016,84.004,2.199,0.012,83.209,2.813,0.000,83.333,2.892,0.019,85.491,3.198,0.038,87.639,3.672,0.063,87.007,4.022,0.091,87.835,4.167,0.079,88.905,3.883,0.061,9?N?:6:>N:6N>N=:nr77=Nnr?:>N>r>>=N>r>?nN>r>>>N>r>>?N>r79nN>N:6N>N>r>=:N>r>>>N>r>><N>r8=7N>N:8N>N>r>:8N>r>>>N>r>>nN>r:6>N>N:6N>N>r>n9N>r>>>N>r>>nN>r:87N>N:nN>N>r>?9N>r>>>N>r>>nN>r:::N>N:8N>N>r>?=N>r>>>N>r>>8N>r:?nN>N:6N>N>r>?=N>r>>>N>r>>8N>r:=7N>N:6N>N>r>??N>r>>>N>r>>8N>r:<6N>N:6N>N>r>>6N>r>>>N>r>>9N>r:<=N>N:6N>N>r>>9N>r>>>N>r>>9N>r:?7N>N:6N>N>r>>9N>r>>>N>r>>8N>r:=>N>N:6N>N>r>>7N>r>>>N>r>>8N>r:=?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509678,06/04/2017 00:03:06,557625786,Shutter-Open,Fully Operational,10.779,0.030,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.300,38.590,1.646,90.600,0,151.760,3.991,-0.009,84.765,1.066,-0.010,83.824,1.345,0.079,85.121,2.057,0.032,81.757,2.751,0.018,84.649,2.820,0.052,85.180,3.130,0.078,86.766,3.664,0.076,86.487,3.981,0.103,86.873,4.071,0.105,88.650,3.880,0.086,9?N?:6:>N:7N>N?89rn69Nnr?n<N>r><7N>r>?=N>r>>>N>r>>?N>r99nN>Nn>N>N>r>=>N>r>>>N>r>><N>r8?:N>N:<N>N>r>n9N>r>>>N>r>>nN>rn?nN>N::N>N>r>:7N>r>>>N>r>>nN>r:66N>N:8N>N>r><?N>r>>>N>r>>nN>r::=N>N:9N>N>r>?:N>r>>>N>r>>nN>r:<<N>N:6N>N>r>?>N>r>>>N>r>>8N>r:=:N>N:9N>N>r>>7N>r>>>N>r>>9N>r:<6N>N:9N>N>r>>7N>r>>>N>r>>9N>r:?6N>N:6N>N>r>>9N>r>>>N>r>>9N>r:?9N>N:6N>N>r>>6N>r>>>N>r>>9N>r:?nN>N:6N>N>r>>7N>r>>>N>r>>9N>r:=<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509690,06/04/2017 00:03:24,557625804,Shutter-Open,Fully Operational,10.783,0.029,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.300,38.900,1.440,98.700,0,153.233,4.081,-0.034,85.434,1.124,-0.087,84.469,1.269,-0.092,81.588,2.031,-0.023,83.385,2.663,0.056,83.695,2.781,0.034,85.410,3.116,0.084,86.412,3.614,0.095,85.946,3.910,0.101,86.731,4.034,0.091,88.051,3.768,0.094,9?N?:6:>N:=N>N=:nr7<9N:r77>N#>r>8<N>r>?9N>r>>>N>r>>?N>r7?6N>N:7N>N>r><6N>r>>>N>r>><N>r8>?N>N::N>N>r>n:N>r>>>N>r>>nN>r:78N>N:nN>N>r>n6N>r>>>N>r>>nN>r:6nN>N:8N>N>r><>N>r>>>N>r>>nN>r:=>N>N:8N>N>r>?:N>r>>>N>r>>8N>r:<9N>N:9N>N>r>?>N>r>>>N>r>>8N>r:<8N>N:8N>N>r>>6N>r>>>N>r>>9N>r:<=N>N:6N>N>r>>7N>r>>>N>r>>8N>r:<:N>N:9N>N>r>>6N>r>>>N>r>>6N>r:?nN>N:6N>N>r>>9N>r>>>N>r>>6N>r:<<N>N:6N>N>r>??N>r>>>N>r>?<N>r:<:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509702,06/04/2017 00:03:41,557625821,Shutter-Open,Fully Operational,10.779,0.030,39,45,18,32.86238 -106.28590,352.600,0,5.090,883.300,39.200,1.492,95.600,0,155.531,4.151,-0.073,83.143,1.276,-0.062,83.265,1.440,0.000,82.926,2.024,0.022,82.537,2.635,0.074,82.796,2.758,0.072,84.444,3.133,0.087,85.496,3.618,0.082,84.755,3.946,0.100,85.919,4.015,0.097,86.942,3.912,0.085,9?N?:6=7N:<N>N?86r99nNnr?>8N>r>?nN>r>?:N>r>>>N>r>>?N>r967N>Nn>N>N>r>==N>r>>>N>r>><N>r89>N>N:=N>N>r>n8N>r>>>N>r>>8N>r:n8N>N:nN>N>r>n?N>r>>>N>r>>nN>r:8?N>N:8N>N>r><>N>r>>>N>r>>8N>r:<9N>N:8N>N>r>?>N>r>>>N>r>>8N>r:<6N>N:8N>N>r>?<N>r>>>N>r>>8N>r:?8N>N:9N>N>r>>6N>r>>>N>r>>9N>r:=>N>N:9N>N>r>>7N>r>>>N>r>>9N>r:<8N>N:6N>N>r>>7N>r>>>N>r>>6N>r:<nN>N:6N>N>r>>6N>r>>>N>r>>9N>r:?7N>N:9N>N>r>>7N>r>>>N>r>>7N>r:?6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1509715,06/04/2017 00:04:00,557625840,Shutter-Open,Fully Operational,10.777,0.030,39,45,18,32.86238 -106.28590,352.500,0,5.090,883.200,39.200,1.492,95.900,0,153.756,4.140,-0.133,81.794,1.474,0.026,81.937,1.491,0.001,82.391,2.009,0.046,81.640,2.620,0.069,82.589,2.726,0.051,84.747,3.155,0.077,85.745,3.588,0.062,83.683,3.962,0.062,85.095,4.017,0.076,84.835,4.056,0.082,9?N?:6:>N:7N>N=:7rnn9Nnr>7>N>r>8=N>r>?7N>r>>>N>r>>?N>r87?N>Nn>N>N>r>=8N>r>>>N>r>><N>r9n?N>N:8N>N>r>=:N>r>>>N>r>>nN>r::>N>N:nN>N>r><7N>r>>>N>r>>8N>r::9N>N:8N>N>r>?:N>r>>>N>r>>8N>r::<N>N:8N>N>r>?<N>r>>>N>r>>8N>r:=nN>N:8N>N>r>>7N>r>>>N>r>>8N>r:<>N>N:9N>N>r>>7N>r>>>N>r>>9N>r:<:N>N:8N>N>r>>6N>r>>>N>r>>9N>r:<:N>N:6N>N>r>>6N>r>>>N>r>>9N>r:<=N>N:6N>N>r>>6N>r>>>N>r>>6N>r:<=N>N:6N>N>r>>6N>r>>>N>r>>7N>r:<:N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
