CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
640822,19/04/2017 23:04:29,558831869,Shutter-Open StartedUp,Fully Operational,10.762,0.030,38,43,19,32.86237 -106.28590,352.000,0,20.890,877.300,17.390,5.813,235.300,0,262.580,13.301,-0.014,255.041,12.928,0.030,255.152,12.775,0.120,256.484,12.778,0.156,254.071,13.054,0.111,255.401,12.473,-0.006,254.909,12.139,0.033,255.275,12.298,0.230,250.136,10.818,-0.005,256.194,10.778,-0.496,250.454,10.091,0.464,87N?:6::Nn>N?N<8<r6><N?=r=:7N#>r>:?N>r>>9N>r>>>N>r>?<N>r88:N>Nn>N>N>r>>6N>r>>>N>r><:N>rn97N>Nn>N8N>r>>6N>r>>>N>r>=9N>r:6?N>Nn>N>N>r>>nN>r>>>N>r>=6N>r:96N>Nn>N>N>r>>8N>r>>>N>r>=6N>r:8nN>Nn>N>N>r>>8N>r>>>N>r>=7N>r:87N>Nn>N<N>r>>9N>r>>>N>r>=7N>r:8=N>Nn>N>N>r>>9N>r>>>N>r>=7N>r:9nN>Nn>N>N>r>?<N>r>>>N>r>=6N>r:99N>Nn>N>N>r>=6N>r>>>N>r>=<N>rn<9N>Nn>N<N>r><7N>r>>>N>r>=nN>rnnnN>Nn>N>N>r>=:N>r>>>N>r>=<N>r:7?N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
640834,19/04/2017 23:04:46,558831886,Shutter-Open,Fully Operational,10.765,0.030,38,43,19,32.86237 -106.28590,352.000,0,20.790,877.400,17.600,6.225,234.900,0,260.900,13.607,-0.045,253.117,13.061,0.153,252.992,12.919,0.018,255.489,13.047,-0.037,255.059,12.655,0.168,256.042,12.794,0.023,256.244,12.513,-0.009,257.033,12.002,-0.006,257.076,10.644,0.060,250.189,10.203,0.136,255.250,9.247,0.244,86N?:6::Nn>N?N<8?r?78N?=r8=8N#>r>:nN>r>>9N>r>>>N>r>?=N>rn7?N>Nn>N?N>r>>9N>r>>>N>r><8N>rn=>N>Nn>N>N>r>?>N>r>>>N>r>=9N>r:7?N>Nn>N<N>r>>8N>r>>>N>r>=7N>r:8?N>Nn>N>N>r>>8N>r>>>N>r>=6N>r:9?N>Nn>N>N>r>>8N>r>>>N>r>=6N>r:89N>Nn>N?N>r>??N>r>>>N>r>=6N>r:9nN>Nn>N>N>r>?:N>r>>>N>r>=9N>r:7>N>Nn>N>N>r><>N>r>>>N>r>=nN>rn:<N>Nn>N>N>r><8N>r>>>N>r>=9N>rn<nN>Nn>N?N>r>=>N>r>>>N>r>=nN>r:76N>Nn>N>N>r>:?N>r>>>N>r>:=N>r:96N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
640846,19/04/2017 23:05:03,558831903,Shutter-Open,Fully Operational,10.745,0.030,38,43,19,32.86237 -106.28590,352.000,0,20.790,877.400,17.600,5.042,234.400,0,262.116,13.378,-0.193,254.202,13.215,0.112,252.931,13.100,-0.029,254.061,12.819,-0.009,255.223,12.630,-0.036,254.435,12.357,-0.091,256.041,11.055,0.113,253.521,10.804,0.290,252.894,9.386,0.182,254.891,8.003,0.294,256.890,8.368,0.104,87N?:6::Nn>N>N<8<r?=nN?=r=?:N#>r<>>N>r>>8N>r>>>N>r>?<N>rn76N>Nn>N>N>r>>8N>r>>>N>r><nN>rn=:N>Nn>N?N>r>?>N>r>>>N>r>=6N>r:6?N>Nn>N>N>r>?=N>r>>>N>r>=6N>r:8<N>Nn>N>N>r>>9N>r>>>N>r>=6N>r:9:N>Nn>N>N>r>?>N>r>>>N>r>=7N>r:8=N>Nn>N>N>r>>8N>r>>>N>r>=9N>r:87N>Nn>N>N>r>?8N>r>>>N>r>=nN>rn?7N>Nn>N>N>r><:N>r>>>N>r>=8N>rn=nN>Nn>N>N>r><9N>r>>>N>r>=<N>r:69N>Nn>N>N>r>::N>r>>>N>r>=<N>r:7<N>Nn>N?N>r>=:N>r>>>N>r>=<N>r:6<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
640858,19/04/2017 23:05:21,558831921,Shutter-Open,Fully Operational,10.752,0.030,38,43,19,32.86237 -106.28590,352.000,0,20.790,877.300,17.500,7.202,237.800,0,262.423,13.365,-0.136,254.776,12.617,-0.173,254.276,12.630,-0.107,253.843,12.689,0.026,254.627,12.634,0.107,253.986,12.599,-0.013,255.585,12.510,-0.169,253.056,10.889,0.102,252.876,9.280,0.347,254.524,9.044,0.308,252.053,8.090,-0.156,87N?:6::Nn>N>N<8<r>8:N?=r:>>N#>r?6nN>r>>7N>r>>>N>r>?<N>r89<N>Nn>N>N>r>>9N>r>>>N>r><nN>rn8>N>Nn>N>N>r>??N>r>>>N>r>=9N>r:96N>Nn>N>N>r>>6N>r>>>N>r>=7N>r:89N>Nn>N>N>r>>nN>r>>>N>r>=7N>r:8nN>Nn>N>N>r>>8N>r>>>N>r>=6N>r:8=N>Nn>N>N>r>>nN>r>>>N>r>:>N>r:9?N>Nn>N>N>r>?>N>r>>>N>r>=7N>r:89N>Nn>N>N>r>=8N>r>>>N>r>=:N>rn??N>Nn>N>N>r>:9N>r>>>N>r>==N>rnn?N>Nn>N>N>r>=6N>r>>>N>r>=?N>rnn=N>Nn>N>N>r>:6N>r>>>N>r>=>N>rn>?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
640870,19/04/2017 23:05:38,558831938,Shutter-Open,Fully Operational,10.772,0.030,38,43,19,32.86237 -106.28590,352.000,0,20.790,877.300,17.600,6.431,235.300,0,261.884,13.212,-0.035,255.927,13.385,0.041,254.859,13.280,-0.053,255.468,12.828,-0.017,256.465,13.021,0.120,255.833,12.702,-0.031,255.371,12.693,0.058,253.510,11.219,-0.187,253.441,10.763,0.067,258.294,9.735,0.358,248.299,9.562,0.518,87N?:6::Nn>N>N<8<r?7>N?=r<?7N#>r>96N>r>>nN>r>>>N>r>?=N>rn6<N>Nn>N>N>r>>8N>r>>>N>r><8N>rn??N>Nn>N>N>r>>8N>r>>>N>r>=7N>r:96N>Nn>N>N>r>?>N>r>>>N>r>=7N>r:6<N>Nn>N>N>r>>9N>r>>>N>r>=7N>r:99N>Nn>N>N>r>>9N>r>>>N>r>=6N>r:8<N>Nn>N>N>r>>9N>r>>>N>r>:>N>r:nnN>Nn>N>N>r>?8N>r>>>N>r>=6N>rn>7N>Nn>N>N>r>=:N>r>>>N>r>=:N>rn><N>Nn>N>N>r>=?N>r>>>N>r>==N>rn<6N>Nn>N>N>r>=:N>r>>>N>r>=nN>rn>?N>Nn>N>N>r>=:N>r>>>N>r>=nN>r:9nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
640883,19/04/2017 23:05:57,558831957,Shutter-Open,Fully Operational,10.773,0.029,38,43,19,32.86237 -106.28590,352.500,0,20.790,877.300,17.500,7.202,239.300,0,261.709,13.134,0.056,255.765,13.611,0.033,256.553,13.346,-0.115,256.834,13.058,0.167,256.136,12.714,0.141,256.038,13.094,0.192,256.929,12.591,0.112,256.674,11.866,-0.025,253.812,10.698,0.142,250.452,10.138,0.233,259.838,9.414,0.131,87N?:6::Nn>N>N<8?r><:N?=r?n?N>r>:<N>r>>nN>r>>>N>r>?<N>r8>6N>Nn>N>N>r>>8N>r>>>N>r><8N>rn??N>Nn>N>N>r>>nN>r>>>N>r>=6N>r:6=N>Nn>N>N>r>?8N>r>>>N>r>=6N>r:76N>Nn>N>N>r>?>N>r>>>N>r>=7N>r:86N>Nn>N>N>r>>6N>r>>>N>r>=7N>r:96N>Nn>N>N>r>??N>r>>>N>r>=6N>r:89N>Nn>N>N>r>??N>r>>>N>r>=9N>r:78N>Nn>N>N>r>?7N>r>>>N>r>=:N>rn=nN>Nn>N>N>r>:?N>r>>>N>r>=nN>rn<9N>Nn>N>N>r>=nN>r>>>N>r>==N>rn?6N>Nn>N>N>r>::N>r>>>N>r>==N>r:7nN>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
640895,19/04/2017 23:06:15,558831975,Shutter-Open,Fully Operational,10.769,0.029,39,43,19,32.86237 -106.28590,352.000,0,20.790,877.300,17.390,7.665,240.000,0,261.840,13.047,0.135,254.967,13.369,0.060,255.273,13.080,0.082,254.887,12.924,0.083,256.502,12.836,0.127,254.104,12.911,0.050,256.267,12.569,-0.073,255.802,11.703,0.010,255.708,10.850,-0.130,255.980,9.620,0.053,248.225,9.432,0.028,87N?:6::Nn>N>N<8?r76<N?=r>:9N>r>7=N>r>>nN>r>>>N>r>?<N>r8?7N>Nn>N>N>r>>8N>r>>>N>r><nN>rn?7N>Nn>N>N>r>>8N>r>>>N>r>=6N>r:6?N>Nn>N>N>r>>nN>r>>>N>r>=6N>r:97N>Nn>N>N>r>>8N>r>>>N>r>=7N>r:8=N>Nn>N>N>r>>nN>r>>>N>r>=7N>r:9=N>Nn>N>N>r>>:N>r>>>N>r>=7N>r:n6N>Nn>N>N>r>>9N>r>>>N>r>:>N>r:8<N>Nn>N>N>r>?nN>r>>>N>r>=8N>r:7<N>Nn>N>N>r><7N>r>>>N>r>=7N>rn>nN>Nn>N?N>r>:>N>r>>>N>r>=9N>r:7>N>Nn>N>N>r>:?N>r>>>N>r>=:N>rn?9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
640907,19/04/2017 23:06:32,558831992,Shutter-Open,Fully Operational,10.771,0.030,39,43,19,32.86238 -106.28590,352.000,0,20.790,877.300,17.600,7.254,237.500,0,262.261,13.330,0.080,253.314,13.621,0.100,254.457,13.574,0.001,254.678,13.145,0.030,255.097,12.584,0.197,255.780,12.593,0.043,256.501,11.585,0.097,255.471,11.072,0.107,257.856,8.592,0.542,253.734,9.043,0.198,252.213,8.726,0.145,87N?:6::Nn>N>N<8<r<?>N?=r<6nN>r>8=N>r>>nN>r>>>N>r>??N>rn9?N>Nn>N>N>r>>nN>r>>>N>r><nN>rn?>N>Nn>N>N>r>>9N>r>>>N>r>=6N>r:98N>Nn>N>N>r>??N>r>>>N>r>=7N>r:7>N>Nn>N>N>r>??N>r>>>N>r>=7N>r:67N>Nn>N>N>r>>7N>r>>>N>r>=6N>r:n7N>Nn>N?N>r>>8N>r>>>N>r>=6N>r:97N>Nn>N>N>r>?8N>r>>>N>r>=8N>rn<:N>Nn>N>N>r>=7N>r>>>N>r>=8N>rn<8N>Nn>N>N>r>:8N>r>>>N>r>=?N>rn?9N>Nn>N>N>r>n9N>r>>>N>r>=:N>rn>6N>Nn>N>N>r>:<N>r>>>N>r>=<N>rn<>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
640919,19/04/2017 23:06:49,558832009,Shutter-Open,Fully Operational,10.759,0.030,39,43,19,32.86238 -106.28590,352.000,0,20.790,877.400,17.600,3.910,231.200,0,263.276,13.084,0.076,253.488,13.805,0.212,252.177,13.482,0.212,251.726,13.251,0.131,254.022,12.740,0.165,252.005,12.977,0.132,256.888,12.041,-0.056,255.632,11.086,0.244,266.159,8.996,-0.238,254.651,9.277,0.063,254.177,8.558,-0.090,9>N?:6::Nn>N>N<8=r>9>N?=r?:6N>r>8>N>r>>:N>r>>>N>r>?<N>rn9=N>Nn>N>N>r>>nN>r>>>N>r><8N>r:77N>Nn>N?N>r>>6N>r>>>N>r>=7N>rn>?N>Nn>N>N>r>>7N>r>>>N>r>=7N>r:6?N>Nn>N>N>r>?<N>r>>>N>r>=7N>r:9=N>Nn>N>N>r>>9N>r>>>N>r>=9N>r:6>N>Nn>N>N>r>?>N>r>>>N>r>=6N>r:9:N>Nn>N>N>r><>N>r>>>N>r>=nN>rn<?N>Nn>N>N>r>=9N>r>>>N>r>==N>r8<6N>Nn>N>N>r>=9N>r>>>N>r>==N>rn<7N>Nn>N>N>r>==N>r>>>N>r>=8N>rn>8N>Nn>N>N>r>==N>r>>>N>r>=?N>rn>>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
640931,19/04/2017 23:07:07,558832027,Shutter-Open,Fully Operational,10.762,0.030,39,43,19,32.86238 -106.28590,352.000,0,20.890,877.400,17.290,6.533,237.500,0,262.051,13.376,0.115,253.579,13.639,0.046,253.322,13.549,0.081,252.677,12.986,0.123,254.259,12.974,0.096,251.783,12.637,0.132,254.518,12.126,0.228,255.213,11.138,-0.053,254.740,9.975,-0.195,256.021,9.000,-0.245,252.412,8.304,-0.093,9>N?:6::Nn>N>N<8<rn>9N?=r=9nN>r??<N>r>>:N>r>>>N>r>?=N>rn67N>Nn>N>N>r>>:N>r>>>N>r><8N>rn>>N>Nn>N>N>r>??N>r>>>N>r>=8N>r:79N>Nn>N>N>r>?>N>r>>>N>r>=9N>r:7>N>Nn>N>N>r>>8N>r>>>N>r>=9N>r:9>N>Nn>N>N>r>?>N>r>>>N>r>=6N>r:9<N>Nn>N>N>r>>9N>r>>>N>r>=9N>r:89N>Nn>N>N>r>?9N>r>>>N>r>=:N>rn?9N>Nn>N>N>r>=:N>r>>>N>r>=nN>rn=>N>Nn>N>N>r>n?N>r>>>N>r>=nN>rn=nN>Nn>N>N>r>:nN>r>>>N>r>=<N>r:79N>Nn>N>N>r>n<N>r>>>N>r>==N>rn>6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
