CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
144192,12/03/2017 05:33:48,555485628,Shutter-Open StartedUp,Fully Operational,10.801,0.030,37,43,20,32.86236 -106.28590,352.600,0,4.900,883.200,69.590,2.727,130.600,0,77.806,3.501,0.053,67.562,1.618,0.000,53.912,1.509,0.011,52.402,1.713,0.050,57.435,2.027,0.071,53.194,1.966,0.054,51.123,2.106,0.030,52.150,2.280,0.055,52.146,2.413,-0.008,56.903,2.547,-0.076,47.661,2.304,0.004,87N?:6:<Nn>N>N9=r7>=N=r8::N>r?<:N>r>n6N>r>>>N>r>=8N?r<:nN>Nn>N>N>r>=6N>r>>>N>r>9<N>r8??N>Nn>N:N>r>:>N>r>>>N>r>7=N>r:66N>Nn>N?N>r>:?N>r>>>N>r>7:N>r:8<N>Nn>N>N>r>:8N>r>>>N>r>7=N>r:n9N>Nn>N>N>r><8N>r>>>N>r>78N>r::nN>N:7N>N>r><9N>r>>>N>r>76N>r:=9N>N:7N>N>r><>N>r>>>N>r>76N>r:==N>Nn>N>N>r>?6N>r>>>N>r?>>N>r:=:N>Nn>N>N>r><>N>r>>>N>r??<N>r:=8N>Nn>N>N>r>?6N>r>>>N>r?><N>r:=8N>Nn>N>N>r>=6N>r>>>N>r?>?N>r::9N>N<:N>Nn=r>68N<r?<8N#>r>:6N>r>==N>r>>>N>r>>>N>rn8?N>
144204,12/03/2017 05:34:05,555485645,Shutter-Open,Fully Operational,10.802,0.030,37,43,20,32.86237 -106.28590,352.600,0,4.900,883.100,69.400,2.418,130.800,0,81.236,3.571,0.081,77.541,1.769,0.088,67.890,1.625,0.082,60.316,1.929,0.084,58.016,2.078,0.024,57.417,2.024,0.073,52.544,2.217,0.076,55.950,2.378,0.055,54.002,2.594,0.039,51.933,2.560,-0.048,47.352,2.216,-0.038,87N?:6:=Nn>N>N96r8:<N=rn>=N>r?<nN>r>9<N>r>>>N>r>:?N?r<67N>Nn>N>N>r>:<N>r>>>N>r>96N>r8<8N>Nn>N>N>r>=8N>r>>>N>r>7nN>r:99N>Nn>N>N>r>:<N>r>>>N>r?><N>r:8?N>Nn>N>N>r>=nN>r>>>N>r>77N>r:n?N>Nn>N>N>r>?7N>r>>>N>r?><N>r::7N>Nn>N>N>r><nN>r>>>N>r>77N>r::<N>Nn>N>N>r><nN>r>>>N>r?>:N>r:=7N>Nn>N>N>r><nN>r>>>N>r?>8N>r:=?N>N:7N>N>r>?9N>r>>>N>r?>=N>r:<nN>N:7N>N>r>?8N>r>>>N>r?>>N>r:=<N>Nn>N>N>r><=N>r>>>N>r?>:N>r::=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
144216,12/03/2017 05:34:23,555485663,Shutter-Open,Fully Operational,10.812,0.030,38,43,20,32.86237 -106.28590,352.600,0,4.900,883.200,69.300,2.058,133.700,0,80.264,3.530,0.005,77.423,1.920,0.109,67.026,1.773,0.063,67.351,1.934,0.078,63.694,2.126,0.049,61.639,2.116,0.068,59.041,2.364,0.059,58.357,2.360,0.071,59.645,2.431,0.047,58.820,2.482,0.036,53.876,2.376,0.007,9>N?:6:=Nn>N>N96r<8=N=r8==N>r?=>N>r>n?N>r>>>N>r>:>N?r?=>N>Nn>N>N>r>==N>r>>>N>r>98N>r8<?N>Nn>N>N>r>==N>r>>>N>r>78N>r:88N>Nn>N>N>r>==N>r>>>N>r>76N>r:n6N>Nn>N>N>r><nN>r>>>N>r?>:N>r:n>N>Nn>N>N>r><8N>r>>>N>r?>>N>r::>N>Nn>N>N>r><=N>r>>>N>r?>8N>r::8N>Nn>N>N>r><?N>r>>>N>r?>7N>r:=nN>Nn>N>N>r>?6N>r>>>N>r?>=N>r:<nN>N:7N>N>r><<N>r>>>N>r?>9N>r:<=N>Nn>N>N>r>?7N>r>>>N>r?>7N>r:<7N>Nn>N>N>r><:N>r>>>N>r?>7N>r:=:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
144228,12/03/2017 05:34:40,555485680,Shutter-Open,Fully Operational,10.815,0.029,38,43,20,32.86237 -106.28590,353.200,0,4.900,883.000,69.300,2.264,139.800,0,81.615,3.408,-0.056,84.077,2.103,0.086,77.961,1.832,0.094,69.735,2.028,0.057,64.558,2.055,0.086,65.234,2.116,0.033,62.931,2.222,0.050,60.709,2.318,0.036,61.613,2.392,0.026,62.160,2.371,-0.014,60.515,2.437,0.002,9>N?:6:=Nn>N>N6?r867N=r=6=N#>r?>6N>r>n6N>r>>>N>r>::N>r79>N>Nn>N>N>r>=7N>r>>>N>r>6>N>rn79N>Nn>N>N>r><8N>r>>>N>r>78N>r:8<N>Nn>N>N>r>=>N>r>>>N>r>7<N>r:nnN>Nn>N>N>r><<N>r>>>N>r>76N>r:n?N>Nn>N>N>r><<N>r>>>N>r?>=N>r::9N>Nn>N>N>r><:N>r>>>N>r?>>N>r::=N>Nn>N>N>r><nN>r>>>N>r>78N>r::?N>N:7N>N>r><>N>r>>>N>r?>?N>r:<7N>N:7N>N>r>?9N>r>>>N>r???N>r:=<N>N:7N>N>r>?6N>r>>>N>r?>>N>r:==N>Nn>N>N>r><8N>r>>>N>r?>?N>r:=nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
144240,12/03/2017 05:34:57,555485697,Shutter-Open,Fully Operational,10.822,0.030,38,43,20,32.86237 -106.28590,352.600,0,4.900,883.100,69.400,2.006,140.800,0,79.852,3.281,-0.137,85.330,2.038,0.076,77.828,1.822,0.100,67.032,1.952,0.078,67.684,2.133,0.066,67.008,2.139,0.069,65.617,2.271,0.021,60.146,2.319,0.014,58.602,2.304,0.007,56.588,2.463,0.027,57.482,2.603,0.093,87N?:6:=Nn>N>N99r8<<N=r=99N#>r<6?N>r>n?N>r>>>N>r>=7N?r>:>N>Nn>N>N>r>=nN>r>>>N>r>98N>rn7nN>Nn>N>N>r><?N>r>>>N>r>79N>r:n>N>Nn>N>N>r>=>N>r>>>N>r?>>N>r:8?N>Nn>N>N>r><<N>r>>>N>r?>?N>r:n=N>Nn>N>N>r><=N>r>>>N>r>76N>r::7N>Nn>N>N>r><=N>r>>>N>r?>=N>r::<N>Nn>N>N>r><:N>r>>>N>r?>8N>r:=7N>Nn>N>N>r><:N>r>>>N>r??>N>r:=:N>Nn>N>N>r><nN>r>>>N>r>79N>r::<N>Nn>N>N>r><?N>r>>>N>r?>nN>r::=N>Nn>N>N>r><:N>r>>>N>r??>N>r:=9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
144253,12/03/2017 05:35:15,555485715,Shutter-Open,Fully Operational,10.810,0.030,38,43,20,32.86237 -106.28590,352.500,0,4.900,883.100,69.400,2.315,139.800,0,74.021,3.241,-0.258,90.225,2.024,0.030,80.995,1.821,0.040,69.412,2.002,0.070,63.798,2.135,0.018,67.536,2.121,-0.007,65.749,2.338,-0.078,65.093,2.320,-0.052,61.037,2.411,0.022,61.938,2.518,0.013,60.250,2.558,0.062,87N?:6:=Nn>N>N9:r989N=r<8nN#>r=9<N>r>8nN>r>>>N>r>:?N?r<::N>Nn>N>N>r>=:N>r>>>N>r>6>N>rn6=N>Nn>N>N>r><=N>r>>>N>r>7nN>r:n:N>Nn>N>N>r><nN>r>>>N>r>7:N>r:8?N>Nn>N>N>r><=N>r>>>N>r>79N>r::9N>Nn>N>N>r><nN>r>>>N>r?>8N>r::6N>Nn>N>N>r>?8N>r>>>N>r>78N>r:=9N>Nn>N>N>r>=:N>r>>>N>r>79N>r:::N>Nn>N>N>r><7N>r>>>N>r?>:N>r::6N>Nn>N>N>r><<N>r>>>N>r?>nN>r:::N>N:7N>N>r>?8N>r>>>N>r?>8N>r:<7N>Nn>N>N>r><:N>r>>>N>r??>N>r:=:N>N??N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
144265,12/03/2017 05:35:32,555485732,Shutter-Open,Fully Operational,10.808,0.030,38,43,20,32.86238 -106.28590,352.600,0,4.900,883.000,69.400,1.698,141.200,0,78.493,3.352,-0.351,90.693,2.074,-0.016,83.821,1.890,0.014,69.246,2.128,0.015,60.338,2.092,-0.066,63.449,2.220,-0.018,60.583,2.234,-0.071,57.017,2.311,-0.073,62.901,2.453,0.002,65.059,2.578,-0.065,58.039,2.422,-0.029,87N?:6:<Nn>N>N97rn=7N=r=n>N#>r:>>N>r>n?N>r>>>N>r>:=N>r796N>Nn>N>N>r>=7N>r>>>N>r>6>N>rn8>N>Nn>N>N>r>=<N>r>>>N>r>7:N>r:nnN>Nn>N>N>r>==N>r>>>N>r>7<N>r:8:N>Nn>N>N>r><9N>r>>>N>r>78N>r:::N>Nn>N>N>r>=>N>r>>>N>r?>nN>r:=7N>Nn>N>N>r><6N>r>>>N>r>7nN>r::?N>Nn>N>N>r><8N>r>>>N>r>79N>r::<N>Nn>N>N>r><nN>r>>>N>r>77N>r::<N>N:7N>N>r>?9N>r>>>N>r?>6N>r:=8N>Nn>N>N>r>?:N>r>>>N>r?>=N>r:=?N>Nn>N>N>r>=7N>r>>>N>r?>=N>r:::N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
144277,12/03/2017 05:35:49,555485749,Shutter-Open,Fully Operational,10.815,0.029,38,43,20,32.86238 -106.28590,352.500,0,4.900,883.200,69.400,2.315,145.500,0,75.006,3.486,-0.394,84.858,2.194,-0.069,73.912,1.934,-0.091,62.990,2.045,-0.121,58.963,2.036,-0.057,59.095,2.076,-0.102,61.032,2.160,-0.100,63.613,2.411,-0.102,65.334,2.605,-0.111,61.964,2.634,-0.098,61.564,2.501,-0.002,87N?:6:=Nn>N>N99r8:>N=r:?nN#>rn>6N>r>8nN>r>>>N>r>:>N>r76nN>Nn>N>N>r>:>N>r>>>N>r>96N>rn7=N>Nn>N>N>r><<N>r>>>N>r>78N>r:8nN>Nn>N>N>r>=<N>r>>>N>r>7:N>r:8<N>Nn>N>N>r>=8N>r>>>N>r?>?N>r:n<N>Nn>N>N>r><<N>r>>>N>r?>>N>r:n>N>Nn>N>N>r><9N>r>>>N>r?><N>r::?N>Nn>N>N>r><<N>r>>>N>r?><N>r::>N>N:7N>N>r>?9N>r>>>N>r?>>N>r::<N>N:7N>N>r>?:N>r>>>N>r?>9N>r:<9N>Nn>N>N>r>?:N>r>>>N>r?>9N>r:<9N>Nn>N>N>r><:N>r>>>N>r?>>N>r:=:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
144289,12/03/2017 05:36:06,555485766,Shutter-Open,Fully Operational,10.822,0.029,38,43,20,32.86238 -106.28590,352.600,0,4.900,883.200,69.400,2.161,150.400,0,73.263,3.361,-0.457,88.136,2.228,-0.152,66.541,2.074,-0.076,61.696,2.233,-0.044,58.287,2.295,-0.066,59.258,2.220,-0.039,60.323,2.397,-0.044,62.811,2.531,-0.083,61.940,2.559,-0.138,62.163,2.695,-0.179,55.294,2.428,-0.126,87N?:6:=Nn>N>N98r?=?N=r:69N#>rn9<N>r>::N>r>>>N>r>:>N>r6:6N>Nn>N>N>r>=6N>r>>>N>r>6>N>rn89N>Nn>N>N>r>=<N>r>>>N>r>78N>r:9?N>Nn>N>N>r>:=N>r>>>N>r?>:N>r:89N>Nn>N>N>r><7N>r>>>N>r?>8N>r::nN>Nn>N>N>r><>N>r>>>N>r?><N>r:=7N>Nn>N>N>r><:N>r>>>N>r???N>r:=:N>Nn>N>N>r><:N>r>>>N>r?>7N>r::?N>N:6N>N>r>?<N>r>>>N>r?>7N>r:<6N>Nn>N>N>r>?9N>r>>>N>r?>nN>r:=?N>Nn>N>N>r>?=N>r>>>N>r?>nN>r:<:N>Nn>N>N>r>?7N>r>>>N>r?><N>r:=6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
144301,12/03/2017 05:36:23,555485783,Shutter-Open,Fully Operational,10.817,0.030,38,43,20,32.86238 -106.28590,352.600,0,4.900,883.100,69.590,2.521,141.900,0,59.208,3.405,-0.293,79.602,2.157,-0.092,66.896,2.120,-0.083,59.052,2.240,-0.105,58.703,2.208,-0.014,58.238,2.280,-0.090,60.528,2.453,-0.076,61.973,2.557,-0.090,63.537,2.628,-0.068,63.373,2.684,-0.020,60.186,2.635,0.057,87N?:6:=Nn>N>N89r:97N=r>88N#>r=8<N>r>=nN>r>>>N>r>=6N>r6=8N>Nn>N>N>r>99N?r>>>N>r>98N?r?89N>Nn>N>N>r><=N>r>>>N>r>79N>r:88N>Nn>N>N>r><6N>r>>>N>r?>=N>r:n9N>Nn>N>N>r><=N>r>>>N>r?>=N>r:=6N>Nn>N>N>r>==N?r>>>N>r>77N>r6=<N>Nn>N>N>r>?9N>r>>>N>r?>9N>r:==N>Nn>N>N>r>?6N>r>>>N>r??>N>r::>N>N:6N>N>r>?:N>r>>>N>r??>N>r:<=N>N:6N>N>r>??N>r>>>N>r?>6N>r:<?N>N:6N>N>r>?<N>r>>>N>r?>7N>r:?=N>N:6N>N>r>?nN?r>>>N>r?>9N>r88>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
