CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1086596,28/04/2017 00:00:38,559526438,ExtFans Shutter-Open,Fully Operational,10.445,0.030,35,38,21,32.86242 -106.28600,352.000,1,22.890,867.100,20.000,3.550,243.600,0,268.890,9.755,-0.711,272.389,7.997,-0.659,269.872,7.517,-0.456,271.770,7.253,-0.257,279.705,6.840,-0.345,272.676,6.848,-0.226,273.465,6.169,-0.319,272.283,6.295,-0.342,282.740,6.536,-0.475,289.410,6.362,-0.244,286.172,6.403,-0.046,87N?:6nnNn>N>N<87r:==N?<r>?nN#>r6::N>r>=7N>r>>>N>r><?N?r<:>N>Nn>N?N>r>96N?r>>>N>r>=6N<r<:nN>Nn>N?N>r><8N?r>>>N>r>9?N>r897N>Nn>N=N>r>?6N?r>>>N>r>9:N>r8:9N>Nn>N>N>r>?:N?r>>>N>r>99N>r8n6N>Nn>N?N>r>=8N>r>>>N>r>6>N>r:98N>Nn>N>N>r>?6N?r>>>N>r>97N>rn7:N>Nn>N>N>r><8N>r>>>N>r>99N>r:8>N>Nn>N>N>r><nN>r>>>N>r>97N>r:nnN>Nn>N>N>r><6N>r>>>N>r>6:N>r:8=N>Nn>N>N>r>?<N>r>>>N>r>9nN>r::<N>Nn>N>N>r>?6N>r>>>N>r>66N>r::8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086608,28/04/2017 00:00:55,559526455,ExtFans Shutter-Open,Fully Operational,10.455,0.030,35,38,21,32.86242 -106.28600,352.000,0,22.890,867.000,19.890,2.161,231.800,0,299.840,9.397,-0.464,251.949,8.864,-0.318,230.399,6.092,-0.512,267.147,5.089,0.900,264.533,5.358,0.004,241.698,5.981,0.227,270.178,4.367,1.409,260.287,4.354,1.185,270.137,5.828,-0.261,270.144,4.632,-0.065,279.002,4.096,-0.061,9>N?:6nnNn>N>N<98r6?nN?<r>?9N#?r:7=N>r>:>N>r>>>N>r>?9N?r8>7N>Nn>N>N>r?>6N?r>>>N>r>=9N?r7><N>Nn>N>N>r>:8N?r>>>N>r>n=N?r?=:N>Nn>N>N>r?>=N?r>>>N>r>n6N>r6>?N>Nn>N>N>r??<N?r>>>N>r>8:N>r6:>N>Nn>N>N>r>n?N>r>>>N>r>9:N>r:67N>Nn>N>N>r??:N?r>>>N>r>86N>r9::N>Nn>N>N>r?><N>r>>>N>r>9nN>rn?:N>Nn>N>N>r?<nN>r>>>N>r>9>N>rn<nN>Nn>N>N>r>n?N>r>>>N>r>6<N>r:8<N>Nn>N>N>r>:nN>r>>>N>r>6?N>r::7N>N:7N>N>r><6N>r>>>N>r>99N>r:=7N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086620,28/04/2017 00:01:15,559526475,ExtFans Shutter-Open,Fully Operational,10.452,0.030,35,38,21,32.86242 -106.28600,352.700,0,22.890,866.900,19.700,0.977,206.700,0,277.559,7.320,0.682,253.320,3.228,0.864,285.777,2.946,0.413,265.789,3.670,0.972,275.412,4.000,1.273,292.808,4.992,1.119,300.904,5.883,0.881,297.948,6.045,0.376,252.150,3.461,0.577,249.649,3.335,0.570,272.308,3.410,0.922,9>N?:6nnNn>N>N<7:r<99N?>r796N>rn9<N>r>89N>r>>>N>r>??N?r:6=N>Nn>N>N>r>76N?r>>>N>r>=>N?r:?7N>Nn>N>N>r?7nN?r>>>N>r>8=N?r>9=N>Nn>N>N>r<>?N?r>>>N>r>8=N>r7<7N>Nn>N>N>r?==N?r>>>N>r>89N>r97=N>Nn>N>N>r??>N>r>>>N>r>8?N>r8=9N>Nn>N>N>r>n>N?r>>>N>r>9>N>r96:N>Nn>N>N>r>=nN>r>>>N>r>98N>rn=>N>Nn>N>N>r>n9N>r>>>N>r>6<N>rn><N>Nn>N>N>r>8:N>r>>>N>r>9?N>r:9nN>Nn>N>N>r>7<N>r>>>N>r>98N>r:7:N>Nn>N>N>r??8N>r>>>N>r>6?N>r::9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086632,28/04/2017 00:01:33,559526493,ExtFans Shutter-Open,Fully Operational,10.452,0.030,35,38,21,32.86242 -106.28600,352.000,0,22.890,867.100,19.890,0.617,263.200,0,289.079,11.507,0.389,289.469,9.858,0.509,290.754,9.443,0.094,291.839,8.822,0.209,289.753,8.446,0.330,290.376,8.670,0.011,293.564,8.229,-0.090,296.877,7.888,-0.104,302.774,6.493,0.172,299.953,6.448,0.210,293.458,5.963,0.013,9>N?:6nnNn>N>N<6>rnn9N?=r?<?N#>rn8>N>r>=6N>r>>>N>r><?N?r::<N>Nn>N>N>r>:<N?r>>>N>r>:=N?r:9nN>Nn>N>N>r>?nN?r>>>N>r>9:N>r9:6N>Nn>N>N>r>?=N?r>>>N>r>99N>r8?7N>Nn>N>N>r>?<N?r>>>N>r>96N>r8?8N>Nn>N>N>r>?:N>r>>>N>r>6?N>r:9=N>Nn>N>N>r>?6N?r>>>N>r>97N>r8?6N>Nn>N>N>r>?8N>r>>>N>r>97N>r:88N>Nn>N>N>r><?N>r>>>N>r>6>N>r:9?N>Nn>N>N>r>:nN>r>>>N>r>99N>r:n7N>Nn>N>N>r>=7N>r>>>N>r>6>N>r:8nN>Nn>N>N>r><>N>r>>>N>r>9?N>r::9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086645,28/04/2017 00:01:52,559526512,ExtFans Shutter-Open,Fully Operational,10.463,0.030,35,38,21,32.86242 -106.28600,351.900,0,22.890,867.100,20.200,1.852,277.400,0,284.161,12.021,-0.462,286.740,8.854,0.242,289.191,8.938,0.164,286.668,9.532,0.259,292.596,9.697,0.129,285.159,9.022,0.244,287.480,8.213,0.306,293.920,8.102,0.340,297.023,7.539,0.026,299.342,7.481,-0.134,296.824,7.111,-0.166,87N?:6n8Nn>N?N<9:r6<=N?=r<==N#>rn>9N>r><6N>r>>>N>r><9N?r??<N>Nn>N?N>r>:nN?r>>>N>r>:7N?rn=9N>Nn>N<N>r><>N?r>>>N>r>n6N>r89<N>Nn>N>N>r>=nN?r>>>N>r>n9N>r9=>N>Nn>N>N>r><7N?r>>>N>r>8>N>r86?N>Nn>N>N>r>?9N>r>>>N>r>89N>r:78N>Nn>N>N>r>:7N?r>>>N>r>8>N>r9=9N>Nn>N>N>r><nN>r>>>N>r>8:N>rn??N>Nn>N>N>r>=nN>r>>>N>r>8<N>r:66N>Nn>N>N>r><9N>r>>>N>r>6=N>r:n9N>Nn>N>N>r>?=N>r>>>N>r>6<N>r::9N>Nn>N>N>r><nN>r>>>N>r>9:N>r:n:N>N?N>N7777N7777N7777N>r>>>N?r>>>N>r>>>N>r>>>N<
1086657,28/04/2017 00:02:09,559526529,ExtFans Shutter-Open,Fully Operational,10.465,0.030,35,38,21,32.86242 -106.28600,351.900,0,22.890,867.000,20.290,1.389,251.000,0,270.853,12.747,-0.138,268.527,9.212,-0.045,266.966,9.276,0.341,265.914,9.096,0.240,271.557,8.452,0.099,265.207,9.401,0.158,264.095,8.957,0.196,265.442,7.958,0.152,286.675,7.529,0.196,294.060,7.107,0.056,292.271,6.754,0.218,87N?:6n8Nn>N>N<9:r<7<N?<r<>nN#>r79=N>r><:N>r>>>N>r>==N?r>66N>Nn>N=N>r>n7N?r>>>N>r>n<N<r>6nN>Nn>N>N>r>:7N?r>>>N>r>n:N>r9<7N>Nn>N<N>r><<N?r>>>N>r>n9N>r6:nN>Nn>N>N>r>=:N?r>>>N>r>8>N>r6==N>Nn>N>N>r>==N>r>>>N>r>89N>r:7:N>Nn>N>N>r><>N?r>>>N>r>8>N>r997N>Nn>N>N>r><<N>r>>>N>r>8nN>r:7=N>Nn>N>N>r>:nN>r>>>N>r>86N>r:9nN>Nn>N>N>r>=<N>r>>>N>r>9?N>r:9>N>Nn>N>N>r>=9N>r>>>N>r>87N>r:6>N>Nn>N>N>r>=nN>r>>>N>r>9=N>r:8=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086669,28/04/2017 00:02:26,559526546,ExtFans Shutter-Open,Fully Operational,10.450,0.029,35,38,21,32.86242 -106.28600,351.900,0,22.890,867.000,20.100,1.183,226.300,0,266.891,9.273,-0.526,265.244,8.928,-0.382,269.724,9.321,-0.558,266.216,9.435,-0.374,268.544,8.911,-0.142,268.601,8.610,-0.427,265.887,8.451,-0.087,259.224,6.661,-0.151,279.614,7.398,0.097,270.225,6.468,0.121,275.034,5.609,0.310,9>N?:6n9Nn>N>N<9?r7?:N??r99?N#?r?n?N>r><<N>r>>>N>r><6N?r?<<N>Nn>N>N>r>::N?r>>>N>r>:7N?r7=7N>Nn>N>N>r>=>N?r>>>N>r>n9N>r98?N>Nn>N>N>r>:=N?r>>>N>r>n7N>r9::N>Nn>N>N>r><8N?r>>>N>r>n7N>r9:=N>Nn>N>N>r><6N>r>>>N>r>n9N>rn==N>Nn>N>N>r>==N?r>>>N>r>8>N>r996N>Nn>N>N>r>==N>r>>>N>r>8?N>r:76N>Nn>N>N>r>n?N>r>>>N>r>8?N>rn??N>Nn>N>N>r>n9N>r>>>N>r>9nN>rn>>N>Nn>N>N>r>n7N>r>>>N>r>88N>r:78N>Nn>N>N>r>8=N>r>>>N>r>9nN>r:8:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086681,28/04/2017 00:02:44,559526564,ExtFans Shutter-Open,Fully Operational,10.458,0.030,35,38,21,32.86242 -106.28600,351.900,0,22.790,867.000,20.100,3.190,241.200,0,283.222,12.772,-1.076,259.971,8.893,-0.644,260.593,8.866,-0.735,271.383,8.495,-0.770,265.158,9.675,-0.232,255.697,9.021,-0.588,261.798,9.320,0.278,265.301,8.917,0.215,264.275,5.427,0.202,269.988,6.115,0.415,273.256,6.300,-0.097,87N?:6n9Nn>N>N<9:r<9<N??r96:N#>r76>N>r><<N>r>>>N>r><9N?r<<?N>Nn>N>N>r>:=N?r>>>N>r>:6N?r9=8N>Nn>N>N>r>=nN?r>>>N>r>n8N>r79>N>Nn>N>N>r>:<N?r>>>N>r>n9N?r?8?N>Nn>N>N>r>9=N?r>>>N>r>8>N>r9?6N>Nn>N>N>r>:?N>r>>>N>r>8<N>rn=>N>Nn>N>N>r>n7N?r>>>N>r>n7N>r9=:N>Nn>N>N>r><8N>r>>>N>r>8?N>rn?:N>Nn>N>N>r>=:N>r>>>N>r>8=N>rn?<N>Nn>N>N>r>:9N>r>>>N>r>8=N>r:68N>Nn>N>N>r>=?N>r>>>N>r>89N>r:7:N>Nn>N>N>r>:?N>r>>>N>r>98N>r:n:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086693,28/04/2017 00:03:01,559526581,ExtFans Shutter-Open,Fully Operational,10.462,0.029,35,38,21,32.86242 -106.28600,353.000,0,22.790,867.000,19.890,4.373,235.500,0,292.838,10.061,0.174,302.328,7.818,-0.730,275.468,6.491,-0.357,257.138,5.586,-0.489,269.809,7.474,-1.210,242.124,6.696,-0.485,237.897,8.622,-0.232,234.420,8.514,-0.167,263.408,7.856,0.284,259.219,7.382,-0.101,245.747,7.525,-0.411,87N?:6n9Nn>N>N<9>r><nN?>r7<<N#>rn8<N>r>:nN>r>>>N>r><?N?r:6=N>Nn>N<N>r>:nN?r>>>N>r>:>N?r8=?N>Nn>N?N>r>7=N?r>>>N>r>n:N?r<>>N>Nn>N>N>r>9=N?r>>>N>r>n:N>r6?=N>Nn>N?N>r>68N?r>>>N>r>n6N>r6><N>Nn>N>N>r>78N>r>>>N>r>n6N>rn76N>Nn>N?N>r>99N?r>>>N>r>8<N>r6?9N>Nn>N>N>r>:>N>r>>>N>r>8:N>rn=:N>Nn>N>N>r><?N>r>>>N>r>89N>r:78N>Nn>N>N>r>n7N>r>>>N>r>86N>rn<>N>Nn>N>N>r>n>N>r>>>N>r>8<N>r:7:N>Nn>N>N>r>:<N>r>>>N>r>8:N>r:9<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1086706,28/04/2017 00:03:20,559526600,ExtFans Shutter-Open,Fully Operational,10.449,0.030,35,38,21,32.86242 -106.28600,351.900,0,22.790,867.000,19.500,5.042,236.600,0,276.010,9.197,0.101,302.992,7.887,0.352,302.076,7.805,1.024,293.736,7.593,1.417,258.577,6.065,0.759,292.496,6.216,1.083,279.562,6.422,0.864,274.381,6.003,0.845,238.795,8.050,-0.375,245.455,6.056,0.151,257.506,5.405,0.824,87N?:6n9Nn>N>N<98r66nN??r6n?N#?r><nN>r>=9N>r>>>N>r><?N?r<?=N>Nn>N>N>r>66N?r>>>N>r>=6N?rn<=N>Nn>N>N>r>8<N?r>>>N>r>n7N>r78?N>Nn>N>N>r>::N?r>>>N>r>8=N>r7<nN>Nn>N>N>r>n:N?r>>>N>r>8:N>r967N>Nn>N>N>r>6<N>r>>>N>r>n7N>rn77N>Nn>N>N>r>8nN?r>>>N>r>8=N>r9<=N>Nn>N>N>r>:8N>r>>>N>r>88N>r:7<N>Nn>N>N>r>:<N>r>>>N>r>9?N>r:7=N>Nn>N>N>r>?8N>r>>>N>r>9?N>r:n7N>Nn>N>N>r>n9N>r>>>N>r>98N>r:6:N>Nn>N>N>r>n=N>r>>>N>r>88N>r:n8N>N?N>N7777N7777N7777N>r>>>N?r>>>N>r>>>N>r>>>N<
