CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1586011,07/04/2017 08:56:08,557744168,Shutter-Open StartedUp,Fully Operational,10.796,0.029,37,42,20,32.86237 -106.28590,352.100,0,7.500,882.400,45.090,1.132,83.000,0,28.961,2.922,-0.028,33.150,1.503,0.041,48.561,1.117,0.008,54.594,0.670,-0.002,71.458,0.669,-0.001,64.470,0.670,-0.006,86.400,0.656,0.005,45.000,0.681,-0.007,16.843,0.673,-0.003,14.940,0.871,-0.051,21.225,0.998,-0.063,87N?:6::N:nN>N::r<9=N?r:<8N>r>68N>r?6>N>r>>>N>r>>nN?r?9:N>Nn>N?N>r?>nN>r>>>N>r>?<N>r698N>Nn>NnN>r>==N>r>>>N>r><>N>r:87N>N:7N>N>r>n9N>r>>>N>r>?7N>rn=:N>N:nN>N>r?<nN>r>>>N>r>>6N>r6<8N>N=7N>N>r?>:N>r>>>N>r>><N>r96>N>N=8N?N>r??8N>r>>>N>r>><N>r6?=N>N==N>N>r>7=N>r>>>N>r>?<N>r98>N>N:?N>N>r?<>N>r>>>N>r>>?N>r6=nN>N=9N>N>r>68N>r>>>N>r><8N>r989N>N:?N>N>r>n<N>r>>>N>r><7N>rnn8N>N:<N>N>r>:7N>r>>>N>r><nN>rn>nN>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1586023,07/04/2017 08:56:25,557744185,Shutter-Open,Fully Operational,10.767,0.030,37,42,20,32.86237 -106.28590,352.100,0,7.590,882.500,45.400,1.029,80.600,0,34.924,2.559,-0.143,36.026,1.592,0.084,56.013,1.253,0.086,69.335,0.673,0.003,57.323,0.656,0.002,70.554,0.674,0.002,99.233,0.664,0.011,53.835,0.686,-0.013,14.369,0.670,0.005,0.390,0.764,-0.052,3.416,0.997,-0.155,87N?:6::N:7N>Nn=r<:7N?r8?<N#>r>9nN>r?8>N>r>>>N>r>>:N?r?7?N>N:7N>N>r?>:N>r>>>N>r>?>N>r979N>Nn>N>N>r><6N>r>>>N>r><>N>r:9=N>Nn>N?N>r>n<N>r>>>N>r>?7N>rn=>N>N:nN>N>r?=<N>r>>>N>r>?>N>r6:>N>N:=N>N>r?=nN>r>>>N>r>?>N>r6<6N>N=6N>N>r??9N>r>>>N>r>>6N>r6?<N>N=nN?N>r??:N>r>>>N>r><<N>r6>:N>N=6N>N>r?<nN>r>>>N>r>??N>r6:?N>N:>N>N>r?>6N>r>>>N>r><>N>r97<N>N=9N>N>r>:7N>r>>>N>r>=>N>rn6?N>N:?N>N>r>:?N>r>>>N>r><9N>rn?8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1586035,07/04/2017 08:56:42,557744202,Shutter-Open,Fully Operational,10.786,0.030,37,42,20,32.86238 -106.28590,352.100,0,7.590,882.400,45.000,0.617,105.300,0,23.344,3.174,-0.094,33.627,1.574,0.118,50.488,1.287,0.112,42.776,0.670,-0.002,359.806,0.702,-0.020,43.925,0.673,-0.003,108.686,0.679,0.015,61.200,0.683,-0.009,18.000,0.667,-0.006,11.510,0.675,-0.004,7.158,0.803,-0.065,87N?:6::Nn>N>Nn<rn<7N?r9<<N#>r>67N>r?:7N>r>>>N>r>>nN?r?9<N>Nn>N>N>r??=N>r>>>N>r>??N>r6n:N>Nn>N>N>r>=7N>r>>>N>r><>N>r:9?N>N:7N>N>r>:8N>r>>>N>r><>N>rn=>N>N::N>N>r?<8N>r>>>N>r>?:N>r6=>N>N:8N>N>r?:>N>r>>>N>r>?>N>r6=9N>N=6N>N>r?=7N>r>>>N>r>?<N>r686N>N=9N>N>r?=<N>r>>>N>r><?N>r687N>N=9N>N>r?<nN>r>>>N>r>?7N>r6=nN>N=8N>N>r??:N>r>>>N>r>?9N>r967N>N=9N>N>r>7>N>r>>>N>r><:N>r999N>N=6N>N>r>:6N>r>>>N>r>=?N>r8?=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1586047,07/04/2017 08:57:01,557744221,Shutter-Open,Fully Operational,10.778,0.030,38,42,20,32.86238 -106.28590,352.100,0,7.690,882.500,44.590,0.977,99.000,0,30.616,2.561,-0.205,27.497,1.575,0.138,41.844,1.297,0.101,354.992,0.673,0.003,39.967,0.665,0.004,109.854,0.672,-0.003,59.729,0.671,-0.005,92.259,0.649,0.008,22.508,0.664,0.006,14.400,0.666,0.000,18.000,0.680,0.005,87N?:6::Nn>N>N:>r?9nN?r=87N>r><6N>r?::N>r>>>N>r>>nN?r:<8N>Nn>N>N>r?<8N>r>>>N>r>??N>r99>N>Nn>N>N>r>=nN>r>>>N>r><<N>r:98N>Nn>N>N>r>n>N>r>>>N>r><>N>rn??N>Nn>N>N>r?:9N>r>>>N>r>?nN>r69?N>N:8N>N>r?::N>r>>>N>r>>:N>r68:N>N:8N>N>r?<9N>r>>>N>r>>8N>r6=:N>N=?N>N>r?=8N>r>>>N>r>?:N>r6:8N>N==N>N>r>7nN>r>>>N>r>?nN>r96>N>N<6N>N>r?>:N>r>>>N>r>>?N>r96=N>N==N>N>r>86N>r>>>N>r>?:N>r9=8N>N=9N>N>r>6<N>r>>>N>r>=7N>r976N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1586059,07/04/2017 08:57:18,557744238,Shutter-Open,Fully Operational,10.794,0.030,38,42,20,32.86238 -106.28590,352.200,0,7.690,882.400,44.290,1.235,85.600,0,19.503,3.196,-0.029,12.663,1.665,0.051,33.784,1.260,0.007,36.084,0.678,-0.001,97.675,0.671,0.003,21.101,0.680,-0.007,9999,9999,9999,9999,9999,9999,9999,9999,9999,21.849,0.671,0.002,20.607,0.718,0.028,87N?:6::N:7N>N:<r9<>N?r<:<N#>r?:?N>r?=?N>r>>>N>r>>nN?r?6nN>Nn>N>N>r>79N>r>>>N>r>??N>r786N>Nn>N>N>r><8N>r>>>N>r><>N>r:67N>Nn>N>N>r>=7N>r>>>N>r>?7N>r:6=N>N:7N>N>r?:<N>r>>>N>r>??N>r68>N>Nn>N>N>r?:8N>r>>>N>r>>8N>r69>N>N::N?N>r?:=N>r>>>N>r>><N>r699N>N?9N>N>r>>>N>r>>>N>r>>>N>r>>>N<N?9N>N>r>>>N>r>>>N>r>><N>r>>>N<N?9N>N>r>>>N>r>>>N>r>>?N>r>>>N<N=?N>N>r>n9N>r>>>N>r>?=N>r9?8N>N=7N>N>r>8=N>r>>>N>r><=N>r88:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1586072,07/04/2017 08:57:37,557744257,Shutter-Open,Fully Operational,10.804,0.030,38,43,20,32.86239 -106.28590,352.100,0,7.800,882.500,43.790,1.183,97.700,0,24.379,2.607,-0.143,7.261,1.661,-0.072,26.592,1.285,-0.122,110.697,0.673,0.003,106.221,0.668,-0.001,111.600,0.674,0.003,131.500,0.672,-0.002,9999,9999,9999,37.444,0.647,0.009,29.423,0.668,0.006,22.051,0.902,0.127,87N?:6::Nn>N<N::r7=9N?rnn6N#>r>?9N>r?<7N>r>>>N>r>>nN?r?:6N>Nn>N>N>r>6>N>r>>>N>r>??N?r>?<N>Nn>N>N>r><:N>r>>>N>r><?N>r:6:N>Nn>N>N>r>::N>r>>>N>r>?7N>rn>7N>Nn>N>N>r?:8N>r>>>N>r>??N>r688N>N:8N>N>r?=9N>r>>>N>r>?nN>r689N>N:<N>N>r?<7N>r>>>N>r>?=N>r6=9N>N<<N>N>r>9>N>r>>>N>r>>?N>r9n9N>N?6N>N>r>>>N>r>>>N>r>>?N>r>>>N<N<<N>N>r>=7N>r>>>N>r>>nN>r9>9N>N==N>N>r>9<N>r>>>N>r>?6N>r9:7N>N:>N?N>r>8=N>r>>>N>r><8N>rn86N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1586084,07/04/2017 08:57:54,557744274,Shutter-Open,Fully Operational,10.803,0.029,38,43,20,32.86239 -106.28590,352.200,0,7.800,882.500,44.090,1.183,96.200,0,21.568,3.052,-0.249,8.977,1.630,-0.163,29.427,1.171,-0.221,121.124,0.672,-0.003,93.524,0.667,-0.002,126.481,0.655,0.010,125.153,0.692,-0.011,9999,9999,9999,31.052,0.668,0.000,24.952,0.670,-0.001,21.600,0.788,0.053,87N?:6::N:6N>N::rn67N?r<76N#>r??nN>r?<7N>r>>>N>r>>nN?r?=8N>Nn>N>N>r??9N>r>>>N>r>??N>r7?8N>Nn>N?N>r>=>N>r>>>N>r><>N>r:78N>Nn>N>N>r>:nN>r>>>N>r>?6N>rn=9N>Nn>N>N>r?:6N>r>>>N>r>?<N>r66?N>N:=N>N>r?:6N>r>>>N>r>?:N>r6<6N>N=8N>N>r??:N>r>>>N>r>?8N>r976N>N<:N>N>r??>N>r>>>N>r>>?N>r6<?N>N?:N>N>r>>>N>r>>>N>r>>>N>r>>>N<N=?N>N>r>n6N>r>>>N>r>>nN>r9?9N>N=8N>N>r>9nN>r>>>N>r><6N>r9:8N>N:?N>N>r>8>N>r>>>N>r><6N>r8<=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1586096,07/04/2017 08:58:11,557744291,Shutter-Open,Fully Operational,10.796,0.029,38,43,20,32.86239 -106.28590,352.200,0,7.900,882.500,43.700,1.132,95.500,0,23.325,2.613,-0.161,12.812,1.669,-0.124,39.043,1.114,-0.178,77.424,0.675,-0.004,141.336,0.673,0.003,137.035,0.670,-0.002,35.540,0.680,-0.012,9999,9999,9999,20.515,0.667,0.001,20.835,0.670,0.005,22.075,0.699,-0.004,87N?:6::N:6N>N:?rn6=N?r<7?N#>r?>=N>r?:8N>r>>>N>r>>:N?r?8nN>N:7N>N>r?>6N>r>>>N>r>??N?r>n7N>Nn>N>N>r><=N>r>>>N>r><?N>r:67N>Nn>N>N>r>86N>r>>>N>r>?7N>rn9<N>Nn>N>N>r?:8N>r>>>N>r>?=N>r699N>N:7N>N>r?:8N>r>>>N>r>>8N>r69<N>N=6N>N>r?>6N>r>>>N>r>>6N>r97?N>N<<N>N>r>76N>r>>>N>r>><N>r6<<N>N?<N>N>r>>>N>r>>>N>r>><N>r>>>N<N=?N>N>r>n:N>r>>>N>r>>=N>r9<>N>N=6N>N>r>6nN>r>>>N>r><6N>r98<N>N:?N>N>r>7=N>r>>>N>r><8N>r6=9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1586108,07/04/2017 08:58:28,557744308,Shutter-Open,Fully Operational,10.794,0.029,38,43,20,32.86239 -106.28590,352.200,0,8.000,882.400,43.790,0.977,96.100,0,20.465,2.795,-0.081,21.390,1.624,-0.061,46.046,0.900,-0.101,356.538,0.673,-0.003,38.028,0.719,-0.022,145.280,0.670,-0.002,156.045,0.669,0.005,78.763,0.696,-0.017,18.512,0.667,0.000,15.721,0.670,-0.002,11.104,0.889,-0.124,87N?:6::N:7N>N:<r6<>N?r8:6N>r?n=N>r?<<N>r>>>N>r>>nN?r?8nN>N:7N>N>r?>9N>r>>>N>r>?>N>r76<N>Nn>N>N>r>=>N>r>>>N>r><>N>r:6<N>Nn>N>N>r?>=N>r>>>N>r>?7N>r86nN>Nn>N>N>r?:6N>r>>>N>r>?=N>r68nN>N:9N>N>r?:7N>r>>>N>r>>nN>r688N>N:nN>N>r?<9N>r>>>N>r>>:N>r6<:N>N=<N>N>r?<6N>r>>>N>r>?8N>r6?6N>N<<N>N>r?>nN>r>>>N>r>?7N>r6>9N>N==N>N>r>96N>r>>>N>r>>nN>r9n=N>N=:N>N>r>99N>r>>>N>r><>N>r9:?N>N:?N>N>r>88N>r>>>N>r><nN>rn9<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1586120,07/04/2017 08:58:46,557744326,Shutter-Open,Fully Operational,10.799,0.030,38,43,20,32.86239 -106.28590,352.200,0,8.000,882.500,43.790,0.772,101.800,0,30.212,2.502,-0.036,25.880,1.594,0.054,53.139,1.033,0.071,351.424,0.672,0.003,124.969,0.672,0.003,127.926,0.672,-0.003,160.279,0.656,-0.002,152.266,0.702,-0.027,19.693,0.657,0.002,12.131,0.659,-0.001,8.299,0.764,-0.058,87N?:6::N:6N>N8>r?:<N?r=69N>r<<=N>r?n8N>r>>>N>r>>nN?r?:6N>Nn>N>N>r?>nN>r>>>N>r>??N>r669N>Nn>N>N>r>=9N>r>>>N>r>?7N>r:6nN>Nn>N>N>r>9nN>r>>>N>r>?6N>r8><N>Nn>N>N>r?:6N>r>>>N>r>>9N>r68:N>N::N>N>r?=<N>r>>>N>r>>nN>r6=nN>N:=N>N>r?<8N>r>>>N>r>>8N>r6<8N>N=<N>N>r?<7N>r>>>N>r><:N>r6?9N>N<8N>N>r?=?N>r>>>N>r><6N>r68=N>N=?N>N>r?<7N>r>>>N>r>>7N>r6>6N>N==N>N>r>77N>r>>>N>r>?7N>r98:N>N=9N>N>r>:7N>r>>>N>r>=>N>r8>6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
