CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 77m 60m 46m 38m 36m 28m 22m 16m 13m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 77m,Horizontal Wind Speed (m/s) at 77m,Vertical Wind Speed (m/s) at 77m,Wind Direction (deg) at 60m,Horizontal Wind Speed (m/s) at 60m,Vertical Wind Speed (m/s) at 60m,Wind Direction (deg) at 46m,Horizontal Wind Speed (m/s) at 46m,Vertical Wind Speed (m/s) at 46m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 36m,Horizontal Wind Speed (m/s) at 36m,Vertical Wind Speed (m/s) at 36m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 22m,Horizontal Wind Speed (m/s) at 22m,Vertical Wind Speed (m/s) at 22m,Wind Direction (deg) at 16m,Horizontal Wind Speed (m/s) at 16m,Vertical Wind Speed (m/s) at 16m,Wind Direction (deg) at 13m,Horizontal Wind Speed (m/s) at 13m,Vertical Wind Speed (m/s) at 13m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs99cN^ag`z}sCg}}kjsozs99cN]~ozgobsXo|gozga`sozs99cNMba{js]mobg`isozs99cNLome}mozzk|s&!?r=k#8!c!}|'sozs99cNFa|gta`zobs[`mk|zog`zws&c!}'sozs99cNJozosXobgjgzwsozs99cN^ag`z}sg`sHgzsozs8>cN^ag`z}sCg}}kjsozs8>cN]~ozgobsXo|gozga`sozs8>cNMba{js]mobg`isozs8>cNLome}mozzk|s&!?r=k#8!c!}|'sozs8>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs8>cNJozosXobgjgzwsozs8>cN^ag`z}sg`sHgzsozs:8cN^ag`z}sCg}}kjsozs:8cN]~ozgobsXo|gozga`sozs:8cNMba{js]mobg`isozs:8cNLome}mozzk|s&!?r=k#8!c!}|'sozs:8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs:8cNJozosXobgjgzwsozs:8cN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs=8cN^ag`z}sCg}}kjsozs=8cN]~ozgobsXo|gozga`sozs=8cNMba{js]mobg`isozs=8cNLome}mozzk|s&!?r=k#8!c!}|'sozs=8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=8cNJozosXobgjgzwsozs=8cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<<cN^ag`z}sCg}}kjsozs<<cN]~ozgobsXo|gozga`sozs<<cNMba{js]mobg`isozs<<cNLome}mozzk|s&!?r=k#8!c!}|'sozs<<cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<<cNJozosXobgjgzwsozs<<cN^ag`z}sg`sHgzsozs?8cN^ag`z}sCg}}kjsozs?8cN]~ozgobsXo|gozga`sozs?8cNMba{js]mobg`isozs?8cNLome}mozzk|s&!?r=k#8!c!}|'sozs?8cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?8cNJozosXobgjgzwsozs?8cN^ag`z}sg`sHgzsozs?=cN^ag`z}sCg}}kjsozs?=cN]~ozgobsXo|gozga`sozs?=cNMba{js]mobg`isozs?=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?=cNJozosXobgjgzwsozs?=cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
1185867,31/03/2017 04:14:39,557122479,Shutter-Open StartedUp,Fully Operational,10.791,0.029,38,42,20,32.86238 -106.28590,352.300,0,16.890,867.800,18.100,7.562,198.500,0,211.463,9.864,0.830,211.760,9.598,0.244,211.703,9.135,-0.045,207.010,7.392,0.150,208.190,9.358,0.210,214.124,6.879,-0.379,205.035,9.078,0.157,210.455,9.548,0.319,215.866,9.011,-0.017,215.004,8.513,-0.014,205.620,9.152,-0.098,87N?:6:=Nn>N>N<?:r76:N??r?=>N?r87?N>r>:nN>r>>>N>r>>9N?r6=9N>Nn>N>N>r>:?N>r>>>N>r>?9N?r>7<N>Nn>N?:N>r>:nN>r>>>N>r><=N>r896N>Nn>N>N>r>n:N>r>>>N>r><8N>r8<:N>Nn>N>N>r>=7N>r>>>N>r><9N>rn:9N>Nn>N>N>r><>N>r>>>N>r>=nN>r:6?N>Nn>N>N>r>:=N>r>>>N>r>=?N>rn>=N>Nn>N>N>r>==N>r>>>N>r>=nN>r:66N>Nn>N=N>r><>N>r>>>N>r>=7N>r:n6N>Nn>N>N>r>?6N>r>>>N>r>:=N>r:88N>Nn>N?N>r><?N>r>>>N>r>:9N>r:8?N>Nn>N<N>r><>N>r>>>N>r>:>N>r:>9N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1185879,31/03/2017 04:14:57,557122497,Shutter-Open,Fully Operational,10.796,0.030,38,43,20,32.86238 -106.28590,352.300,0,16.890,867.900,18.290,8.385,203.200,0,208.364,11.156,0.970,209.055,9.156,0.494,214.068,9.498,0.320,216.680,9.240,0.463,217.146,11.678,-0.378,213.949,8.861,0.505,214.211,9.152,0.358,215.684,9.375,0.352,217.103,9.187,0.298,214.029,9.068,0.119,215.737,9.294,0.158,87N?:6:=Nn>N>N<>7r:98N??rnn7N>r69?N>r>=>N>r>>>N>r>?>N?r8?6N>Nn>N>N>r>=6N>r>>>N>r><8N>r678N>Nn>N?N>r><nN>r>>>N>r><6N>rn69N>Nn>N>N>r><<N>r>>>N>r>=?N>rn7<N>Nn>N>N>r><6N>r>>>N>r>==N>rn9?N>Nn>N>N>r>:9N>r>>>N>r>=6N>rn89N>Nn>N?N>r><?N>r>>>N>r>=8N>r:76N>Nn>N>N>r>?6N>r>>>N>r>=6N>r:87N>Nn>N>N>r>?=N>r>>>N>r>:>N>r:8?N>Nn>N>N>r>??N>r>>>N>r>:?N>r:n9N>Nn>N>N>r>?6N>r>>>N>r>:<N>r:n7N>Nn>N?N>r>?nN>r>>>N>r>=7N>r::?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1185891,31/03/2017 04:15:14,557122514,Shutter-Open,Fully Operational,10.791,0.029,38,43,20,32.86238 -106.28590,352.300,1,17.000,867.800,18.200,12.707,216.000,0,203.871,11.360,1.082,219.859,9.964,-0.065,221.392,9.347,-0.812,215.875,9.386,-0.847,225.489,11.112,-0.316,215.710,8.786,-0.648,215.216,8.486,-0.354,212.439,9.059,-0.142,220.395,10.391,-0.083,227.003,10.644,-0.491,226.171,11.464,-0.568,86N?:6::Nn>N>N<>:rn<?N?>r79?N?r><8N>r>:nN>r>>>N>r>?nN?r<6?N>Nn>N?N>r>=6N>r>>>N>r>=8N>r7<:N>Nn>N>N>r>:7N>r>>>N>r>=nN>r8:<N>Nn>N>N>r>==N>r>>>N>r>=9N>r8<=N>Nn>N?N>r><8N>r>>>N>r>:?N>rn<9N>Nn>N>N>r>?7N>r>>>N>r>:?N>rn66N>Nn>N>N>r><6N>r>>>N>r>:=N>rn>7N>Nn>N>N>r>::N>r>>>N>r>:=N>rn=nN>Nn>N>N>r>=:N>r>>>N>r>:>N>r:76N>Nn>N>N>r><?N>r>>>N>r>=7N>r:99N>Nn>N?N>r>==N>r>>>N>r>:nN>r:nnN>Nn>N>N>r>?6N>r>>>N>r>:<N>r:nnN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1185903,31/03/2017 04:15:32,557122532,Shutter-Open,Fully Operational,10.783,0.030,38,43,20,32.86238 -106.28590,352.300,0,17.000,867.700,18.200,10.186,212.900,0,207.825,10.970,0.770,206.726,8.765,0.710,224.992,9.834,0.056,209.323,8.744,0.249,206.516,7.331,0.251,206.485,8.280,0.211,202.299,8.094,-0.332,198.758,8.010,-0.282,211.264,7.026,-0.371,212.443,7.736,-0.421,207.135,7.404,-0.307,87N?:6:=Nn>N>N<?>r<7=N??r::=N>r66:N>r>:nN>r>>>N>r>?7N?r<68N>Nn>N>N>r>:6N>r>>>N>r>:9N?r>nnN>Nn>N?N>r>6nN>r>>>N>r>:>N>r8<=N>Nn>N>N>r>n6N>r>>>N>r>:<N>r8=6N>Nn>N>N>r>n8N>r>>>N>r>::N>rn7>N>Nn>N<N>r>n>N>r>>>N>r>n?N>rn8=N>Nn>N<N>r>:9N>r>>>N>r>::N>rnn<N>Nn>N>N>r>nnN>r>>>N>r>:9N>rn<7N>Nn>N?N>r>:9N>r>>>N>r>:7N>rn<nN>Nn>N>N>r>=8N>r>>>N>r>n>N>r:9=N>Nn>N>N>r><9N>r>>>N>r>n7N>r:8?N>Nn>N>N>r>=?N>r>>>N>r>nnN>r:8:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1185915,31/03/2017 04:15:49,557122549,Shutter-Open,Fully Operational,10.789,0.029,38,43,20,32.86237 -106.28590,351.700,0,17.100,867.900,18.500,6.585,206.800,0,214.500,10.361,0.543,206.040,7.470,0.767,210.633,7.488,0.430,216.658,7.893,0.052,215.875,8.428,0.390,218.311,7.606,-0.117,217.492,7.603,-0.040,209.760,6.358,0.180,208.978,6.255,0.150,209.607,7.074,0.377,210.459,6.907,0.337,87N?:6:=Nn>N>N<?nr897N??r<<:N>r89<N>r>?7N>r>>>N>r><<N?r=<=N>Nn>N>N>r>=9N>r>>>N>r>nnN>r7n=N>Nn>N>N>r>8<N>r>>>N>r>:nN>r8>6N>Nn>N>N>r>n:N>r>>>N>r>:9N>rn<6N>Nn>N>N>r>=6N>r>>>N>r>:9N>rn<7N>Nn>N>N>r><=N>r>>>N>r>:nN>rn>9N>Nn>N>N>r>n>N>r>>>N>r>:8N>rn?<N>Nn>N>N>r>=7N>r>>>N>r>:8N>rn><N>Nn>N>N>r>n>N>r>>>N>r>:8N>r:9?N>Nn>N>N>r>=>N>r>>>N>r>:9N>r:8<N>Nn>N>N>r><>N>r>>>N>r>n?N>r:n8N>Nn>N>N>r>?:N>r>>>N>r>::N>r:n8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1185928,31/03/2017 04:16:08,557122568,Shutter-Open,Fully Operational,10.802,0.030,38,43,20,32.86237 -106.28590,352.300,0,17.100,867.800,18.790,7.408,206.200,0,218.745,10.284,-0.261,228.976,9.887,-0.337,223.110,9.743,-0.597,222.394,9.715,-0.245,213.684,8.985,0.028,220.551,9.219,-0.380,221.088,8.106,-0.479,228.343,7.708,-0.345,220.567,8.200,-0.150,216.074,8.027,-0.193,218.266,8.058,-0.261,87N?:6:=Nn>N>N<<>r?>7N?>r=7nN#>r?:=N>r><8N>r>>>N>r>=?N?r<??N>Nn>N>N>r>=?N>r>>>N>r>8nN>r7>7N>Nn>N>N>r>n7N>r>>>N>r>8nN>rn9=N>Nn>N>N>r>96N>r>>>N>r>n6N>rn6=N>Nn>N>N>r>n<N>r>>>N>r>n8N>rn68N>Nn>N>N>r>8nN>r>>>N>r>97N>r8n>N>Nn>N>N>r>n:N>r>>>N>r>n9N>rn98N>Nn>N>N>r>n?N>r>>>N>r>n=N>rn>>N>Nn>N>N>r>=9N>r>>>N>r>n?N>rn<>N>Nn>N>N>r>=9N>r>>>N>r>n=N>r:77N>Nn>N>N>r><8N>r>>>N>r>n8N>rn>?N>Nn>N>N>r>=8N>r>>>N>r>n:N>r:98N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
1185940,31/03/2017 04:16:25,557122585,Shutter-Open,Fully Operational,10.806,0.030,38,43,20,32.86237 -106.28590,352.300,0,17.200,867.800,18.390,12.810,218.700,0,221.105,11.079,-0.461,217.132,11.431,0.305,218.380,11.421,0.115,216.236,11.228,0.080,215.476,10.178,0.133,215.813,11.261,0.349,209.755,10.159,-0.018,208.450,9.236,-0.004,210.327,8.981,-0.295,206.116,8.031,-0.098,205.281,9.320,0.066,86N?:6::Nn>N>N<?7r=96N??rn=?N>r==9N>r><:N>r>>>N>r><nN?r<9nN>Nn>N>N>r>=6N>r>>>N>r>:9N>r67<N>Nn>N>N>r>?nN>r>>>N>r>7>N>rnn<N>Nn>N>N>r>?<N>r>>>N>r>8nN>rn>6N>Nn>N?N>r><9N>r>>>N>r>n8N>rn:6N>Nn>N>N>r>?nN>r>>>N>r>n9N>r:99N>Nn>N?N>r><<N>r>>>N>r>8>N>rn?>N>Nn>N?N>r><<N>r>>>N>r>8:N>rn?nN>Nn>N>N>r><6N>r>>>N>r>8=N>rn>9N>Nn>N>N>r>=6N>r>>>N>r>8>N>rn>?N>Nn>N?N>r>:>N>r>>>N>r>9>N>r:7:N>Nn>N>N>r><8N>r>>>N>r>8?N>r:78N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1185952,31/03/2017 04:16:43,557122603,Shutter-Open,Fully Operational,10.789,0.030,38,43,20,32.86237 -106.28590,352.300,0,17.200,867.800,18.700,10.392,212.600,0,224.496,12.141,-0.307,218.015,10.594,0.101,219.341,10.340,0.393,216.085,10.221,0.369,219.674,10.460,0.006,217.396,9.945,0.304,216.698,9.355,0.161,217.222,9.577,0.007,218.431,9.032,0.126,215.696,8.860,0.000,218.123,8.742,-0.087,87N?:6::Nn>N>N<<:r>7nN?<r>n?N#>r<?7N>r><:N>r>>>N>r>?9N?r?>8N>Nn>N>N>r>?9N>r>>>N>r>=?N>r9>:N>Nn>N>N>r><6N>r>>>N>r>:7N>rn?7N>Nn>N>N>r>==N>r>>>N>r>:8N>r:76N>Nn>N>N>r><<N>r>>>N>r>:6N>r:9nN>Nn>N>N>r>?<N>r>>>N>r>:9N>r:9?N>Nn>N?N>r>?:N>r>>>N>r>n?N>r:66N>Nn>N>N>r>?<N>r>>>N>r>n<N>r:87N>Nn>N>N>r>?nN>r>>>N>r>nnN>r:86N>Nn>N?N>r><6N>r>>>N>r>nnN>r:89N>Nn>N>N>r><?N>r>>>N>r>8>N>r:98N>Nn>N>N>r><>N>r>>>N>r>n<N>r:?9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1185964,31/03/2017 04:17:00,557122620,Shutter-Open,Fully Operational,10.789,0.030,38,43,20,32.86237 -106.28590,352.300,0,17.200,867.900,18.790,10.083,215.100,0,223.194,10.836,-0.125,221.942,9.514,-0.176,221.343,9.796,-0.112,220.782,10.228,-0.173,218.771,8.353,-0.080,218.834,9.523,-0.065,217.176,8.798,0.059,216.874,8.883,0.057,218.509,8.633,-0.057,220.214,7.918,0.137,218.881,7.777,-0.082,87N?:6:=Nn>N>N<<?r?6nN?>r6<=N>r>>nN>r><nN>r>>>N>r>?<N?r<=>N>Nn>N>N>r>=<N>r>>>N>r><8N>r6=6N>Nn>N>N>r>?6N>r>>>N>r>:<N>rn<6N>Nn>N>N>r>?9N>r>>>N>r>::N>r:7>N>Nn>N>N>r>??N>r>>>N>r>:8N>r:69N>Nn>N>N>r><9N>r>>>N>r>::N>r:6<N>Nn>N>N>r>?6N>r>>>N>r>:nN>r:87N>Nn>N>N>r><?N>r>>>N>r>:6N>r:n9N>Nn>N>N>r><:N>r>>>N>r>n>N>r:8:N>Nn>N>N>r>?=N>r>>>N>r>:8N>r:88N>Nn>N>N>r>?8N>r>>>N>r>n?N>r:n9N>Nn>N>N>r>?:N>r>>>N>r>n<N>r:n<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
1185976,31/03/2017 04:17:17,557122637,Shutter-Open,Fully Operational,10.791,0.030,38,43,20,32.86237 -106.28590,352.300,0,17.200,867.900,19.000,9.363,216.200,0,218.719,10.820,0.203,223.410,8.533,0.106,228.362,8.723,0.103,223.556,8.811,0.343,218.073,8.645,0.218,226.547,8.451,0.098,223.499,8.128,0.055,218.290,7.944,0.104,220.981,7.867,0.086,221.394,7.668,-0.103,219.534,7.691,-0.117,87N?:6::Nn>N>N<?8r><7N?>r878N>r??nN>r><8N>r>>>N>r>?:N?r>9>N>Nn>N>N>r><6N>r>>>N>r><7N>r6n>N>Nn>N>N>r>:8N>r>>>N>r>::N>rn:9N>Nn>N>N>r>=nN>r>>>N>r>:8N>rn>>N>Nn>N>N>r><?N>r>>>N>r>:9N>r:6<N>Nn>N>N>r>?<N>r>>>N>r>:nN>r:8?N>Nn>N>N>r><<N>r>>>N>r>:6N>r:97N>Nn>N>N>r><?N>r>>>N>r>n>N>r:9nN>Nn>N>N>r><?N>r>>>N>r>n?N>r:88N>Nn>N>N>r>?7N>r>>>N>r>:7N>r:88N>Nn>N>N>r><8N>r>>>N>r>n>N>r:8:N>Nn>N>N>r>?6N>r>>>N>r>:nN>r:n>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
