CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 214m 153m 109m 78m 55m 38m 28m 20m 14m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 214m,Horizontal Wind Speed (m/s) at 214m,Vertical Wind Speed (m/s) at 214m,Wind Direction (deg) at 153m,Horizontal Wind Speed (m/s) at 153m,Vertical Wind Speed (m/s) at 153m,Wind Direction (deg) at 109m,Horizontal Wind Speed (m/s) at 109m,Vertical Wind Speed (m/s) at 109m,Wind Direction (deg) at 78m,Horizontal Wind Speed (m/s) at 78m,Vertical Wind Speed (m/s) at 78m,Wind Direction (deg) at 55m,Horizontal Wind Speed (m/s) at 55m,Vertical Wind Speed (m/s) at 55m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 20m,Horizontal Wind Speed (m/s) at 20m,Vertical Wind Speed (m/s) at 20m,Wind Direction (deg) at 14m,Horizontal Wind Speed (m/s) at 14m,Vertical Wind Speed (m/s) at 14m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs<?:cN^ag`z}sCg}}kjsozs<?:cN]~ozgobsXo|gozga`sozs<?:cNMba{js]mobg`isozs<?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs<?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<?:cNJozosXobgjgzwsozs<?:cN^ag`z}sg`sHgzsozs?n=cN^ag`z}sCg}}kjsozs?n=cN]~ozgobsXo|gozga`sozs?n=cNMba{js]mobg`isozs?n=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?n=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?n=cNJozosXobgjgzwsozs?n=cN^ag`z}sg`sHgzsozs?>7cN^ag`z}sCg}}kjsozs?>7cN]~ozgobsXo|gozga`sozs?>7cNMba{js]mobg`isozs?>7cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>7cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>7cNJozosXobgjgzwsozs?>7cN^ag`z}sg`sHgzsozs96cN^ag`z}sCg}}kjsozs96cN]~ozgobsXo|gozga`sozs96cNMba{js]mobg`isozs96cNLome}mozzk|s&!?r=k#8!c!}|'sozs96cNFa|gta`zobs[`mk|zog`zws&c!}'sozs96cNJozosXobgjgzwsozs96cN^ag`z}sg`sHgzsozsnncN^ag`z}sCg}}kjsozsnncN]~ozgobsXo|gozga`sozsnncNMba{js]mobg`isozsnncNLome}mozzk|s&!?r=k#8!c!}|'sozsnncNFa|gta`zobs[`mk|zog`zws&c!}'sozsnncNJozosXobgjgzwsozsnncN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<>cN^ag`z}sCg}}kjsozs<>cN]~ozgobsXo|gozga`sozs<>cNMba{js]mobg`isozs<>cNLome}mozzk|s&!?r=k#8!c!}|'sozs<>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<>cNJozosXobgjgzwsozs<>cN^ag`z}sg`sHgzsozs?:cN^ag`z}sCg}}kjsozs?:cN]~ozgobsXo|gozga`sozs?:cNMba{js]mobg`isozs?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?:cNJozosXobgjgzwsozs?:cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
366948,22/03/2018 00:00:59,588470459,Shutter-Open,Fully Operational,11.735,0.030,37,41,24,32.87560 -106.25200,355.200,0,18.290,879.300,28.500,4.321,226.300,0,247.866,8.649,-0.111,243.661,8.227,0.169,242.033,7.766,0.268,237.030,7.209,0.179,238.952,7.042,0.052,237.612,6.951,0.067,232.764,6.337,0.088,230.020,6.254,0.059,228.488,5.438,-0.197,229.918,4.878,-0.064,222.056,4.543,-0.007,87N?:6n?N:7N>N<n?r696N6r7>?N#>r==9N>r>?:N>r>>>N>r>>=N>r9<9N>Nn>N?N>r><=N>r>>>N>r>>7N>r8:<N>Nn>N<N>r><=N>r>>>N>r>??N>rn7=N>Nn>N>N>r><8N>r>>>N>r>?=N>rn8?N>Nn>N>N>r><<N>r>>>N>r>?8N>r:9:N>Nn>N<N>r>?>N>r>>>N>r>?9N>r:n8N>Nn>N>N>r>?>N>r>>>N>r>?6N>r:8<N>Nn>N>N>r>?=N>r>>>N>r>?7N>r:n9N>Nn>N<N>r>>7N>r>>>N>r><>N>r:n?N>Nn>N>N>r><nN>r>>>N>r>?9N>r:n=N>N:7N>N>r><7N>r>>>N>r>?7N>r:::N>Nn>N>N>r><8N>r>>>N>r><>N>r::>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
366960,22/03/2018 00:01:18,588470478,Shutter-Open,Fully Operational,11.733,0.029,37,41,24,32.87560 -106.25200,357.100,0,18.290,879.300,28.290,4.218,211.500,0,253.087,9.428,-0.288,247.937,9.407,-0.185,248.914,8.718,0.086,239.957,7.507,0.160,239.447,7.163,0.075,236.986,6.844,0.022,236.046,6.783,0.120,230.961,6.457,0.191,223.938,5.048,0.200,224.650,4.609,-0.040,220.450,5.212,-0.166,87N?:6n?Nn>N?N<nnr6=:N7rnn9N#>r==7N>r>?<N>r>>>N>r>>=N>rn76N>Nn>N>N>r><nN>r>>>N>r>>7N>rn:7N>Nn>N?N>r><=N>r>>>N>r>??N>rn7?N>Nn>N?N>r><8N>r>>>N>r>?<N>rn7nN>Nn>N>N>r>?7N>r>>>N>r>?nN>r:79N>Nn>N>N>r>?=N>r>>>N>r>?6N>r:n<N>Nn>N>N>r>??N>r>>>N>r>?6N>r:8?N>Nn>N>N>r>?>N>r>>>N>r>?7N>r:n>N>Nn>N?N>r>?:N>r>>>N>r>?7N>r:8<N>Nn>N>N>r>=nN>r>>>N>r>?8N>r:8>N>Nn>N>N>r>:7N>r>>>N>r>?nN>r:8:N>Nn>N<N>r>:<N>r>>>N>r>?7N>r:<=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
366972,22/03/2018 00:01:35,588470495,Shutter-Open,Fully Operational,11.739,0.030,37,41,24,32.87560 -106.25200,355.300,0,18.290,879.200,28.100,7.099,214.600,0,250.811,9.754,-0.327,245.870,9.362,-0.351,243.944,8.076,-0.001,239.634,7.531,-0.099,241.875,7.504,-0.016,236.177,6.885,0.076,234.426,6.437,0.134,227.363,6.353,0.075,229.896,6.070,0.082,227.347,5.577,0.100,225.944,5.308,-0.031,87N?:6n?Nn>N>N<nnr=76N7r888N#>r<n6N>r>?>N>r>>>N>r>>=N>r9>?N>Nn>N>N>r><?N>r>>>N>r>>6N>r8n7N>Nn>N?N>r><=N>r>>>N>r>?>N>r8??N>Nn>N>N>r>:6N>r>>>N>r>?=N>rn=<N>Nn>N>N>r>=:N>r>>>N>r>?nN>rn??N>Nn>N>N>r><?N>r>>>N>r>?8N>r:6?N>Nn>N>N>r><?N>r>>>N>r>?9N>r:9?N>Nn>N>N>r>??N>r>>>N>r>?7N>r:n<N>Nn>N>N>r>??N>r>>>N>r>?6N>r:n?N>Nn>N?N>r>?>N>r>>>N>r>?6N>r:88N>Nn>N>N>r><?N>r>>>N>r>?6N>r::6N>Nn>N>N>r>=?N>r>>>N>r>?6N>r:::N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
366985,22/03/2018 00:01:54,588470514,Shutter-Open,Fully Operational,11.732,0.030,38,41,23,32.87560 -106.25200,355.300,0,18.290,879.200,28.290,3.910,210.500,0,248.027,9.751,-0.582,243.292,9.323,-0.593,239.077,8.368,-0.147,235.927,8.014,-0.046,233.765,7.464,0.011,235.104,7.301,0.086,234.342,6.440,0.121,228.264,5.888,-0.023,222.982,5.741,0.109,220.100,5.241,0.105,223.506,4.682,-0.093,87N?:6n>N:7N?N<n8r:n7N7r987N#>r:n:N>r>?8N>r>>>N>r>><N>r9<=N>Nn>N?N>r><nN>r>>>N>r>>6N>r8n9N>Nn>N>N>r><8N>r>>>N>r>??N>r88<N>Nn>N:N>r>?7N>r>>>N>r>?<N>r8>:N>Nn>N>N>r>?nN>r>>>N>r>?:N>rn=nN>Nn>N<N>r>??N>r>>>N>r>?8N>rn?<N>Nn>N>N>r><:N>r>>>N>r>?9N>r:97N>Nn>N>N>r>?7N>r>>>N>r>?9N>r:9nN>Nn>N>N>r>=?N>r>>>N>r>?8N>r:6=N>Nn>N>N>r><9N>r>>>N>r>?9N>r:9>N>Nn>N>N>r><<N>r>>>N>r>?6N>r:8?N>Nn>N>N>r><9N>r>>>N>r>?8N>r:n>N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
366997,22/03/2018 00:02:12,588470532,Shutter-Open,Fully Operational,11.733,0.029,38,42,23,32.87560 -106.25200,355.300,0,18.290,879.300,28.500,4.990,219.200,0,247.135,9.464,-0.210,243.542,8.642,-0.173,240.049,7.865,-0.236,237.108,7.533,0.010,232.775,7.202,-0.035,231.975,7.022,0.063,230.770,6.457,0.158,228.311,6.243,0.030,225.796,5.368,0.090,225.258,5.523,0.251,226.177,4.575,-0.021,87N?:6n>Nn>N>N<nnr6::N7rn>nN#>r?6?N>r><9N>r>>>N>r>><N>r6<nN>Nn>N>N>r><:N>r>>>N>r>>7N>r9>7N>Nn>N>N>r><>N>r>>>N>r>??N>r86=N>Nn>N?N>r>?6N>r>>>N>r>?=N>rn6?N>Nn>N>N>r>?nN>r>>>N>r>?nN>rn??N>Nn>N>N>r>?=N>r>>>N>r>?8N>r:6=N>Nn>N>N>r>??N>r>>>N>r>?9N>r:88N>Nn>N?N>r>?6N>r>>>N>r>?6N>r:8>N>Nn>N>N>r>?=N>r>>>N>r>?9N>r:nnN>Nn>N>N>r>=nN>r>>>N>r>?9N>r:8<N>N:7N=N>r>=9N>r>>>N>r>?9N>r:n<N>Nn>N>N>r>=:N>r>>>N>r>?nN>r::8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
367009,22/03/2018 00:02:29,588470549,Shutter-Open,Fully Operational,11.733,0.030,38,42,23,32.87560 -106.25200,355.300,0,18.290,879.300,28.200,5.247,214.200,0,244.404,9.341,-0.319,242.608,9.267,-0.266,242.176,8.937,-0.371,243.074,8.570,-0.185,242.922,7.441,0.117,240.276,7.050,0.029,232.557,6.694,0.147,231.211,6.197,-0.128,221.116,5.669,0.021,228.104,5.472,-0.011,229.102,4.715,0.017,87N?:6n>Nn>N>N<:6r68?N7r:n:N#>r=n7N>r><>N>r>>>N>r>>=N>r99=N>Nn>N>N>r>?nN>r>>>N>r>?>N>rn6=N>Nn>N>N>r>?6N>r>>>N>r>?<N>rn:7N>Nn>N>N>r><>N>r>>>N>r>?:N>rnn:N>Nn>N>N>r><=N>r>>>N>r>?:N>rn<:N>Nn>N>N>r><>N>r>>>N>r>?nN>rn>=N>Nn>N>N>r><>N>r>>>N>r>?8N>r:7=N>Nn>N>N>r>?<N>r>>>N>r>?6N>r:n9N>Nn>N>N>r>?6N>r>>>N>r>?6N>r:n:N>Nn>N>N>r>=>N>r>>>N>r>?6N>r:nnN>Nn>N>N>r><6N>r>>>N>r>?9N>r:n=N>Nn>N>N>r>::N>r>>>N>r>?nN>r:n<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
367021,22/03/2018 00:02:46,588470566,Shutter-Open,Fully Operational,11.734,0.029,38,42,23,32.87560 -106.25200,355.300,0,18.290,879.200,28.200,4.990,214.300,0,244.848,9.140,-0.128,244.114,8.795,-0.178,243.308,8.455,-0.153,239.893,8.226,-0.115,238.310,7.995,-0.046,234.729,7.810,0.083,233.467,6.305,0.028,229.505,6.723,-0.068,227.172,5.780,-0.028,221.602,5.414,-0.152,219.601,5.096,-0.219,9>N?:6:7Nn>N>N<n?r?6>N7r=99N#>r<9?N>r><=N>r>>>N>r>>=N>r6=9N>Nn>N>N>r>?6N>r>>>N>r>>7N>r8>:N>Nn>N>N>r>?:N>r>>>N>r>?<N>rn:=N>Nn>N>N>r>?nN>r>>>N>r>?:N>rn?:N>Nn>N>N>r>?nN>r>>>N>r>?nN>r:7?N>Nn>N>N>r>?:N>r>>>N>r>?8N>r:9=N>Nn>N>N>r>?<N>r>>>N>r>?9N>r:9=N>Nn>N>N>r>?8N>r>>>N>r>?9N>r:n9N>Nn>N>N>r>?<N>r>>>N>r>?6N>r:n=N>Nn>N>N>r><9N>r>>>N>r>?9N>r:8nN>Nn>N>N>r>=:N>r>>>N>r>?8N>r:n9N>N:7N>N>r>=:N>r>>>N>r>=>N>r::8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
367033,22/03/2018 00:03:03,588470583,Shutter-Open,Fully Operational,11.726,0.029,38,42,23,32.87560 -106.25200,355.300,0,18.290,879.300,28.100,5.865,217.700,0,245.463,9.228,-0.323,244.404,8.973,-0.235,242.193,8.409,-0.233,237.324,7.947,-0.261,233.843,7.547,-0.108,234.113,7.259,-0.063,230.579,6.979,-0.054,230.455,6.491,-0.126,223.560,6.218,-0.087,225.481,5.355,-0.010,229.462,5.196,-0.046,9>N?:6n>Nn>N>N<:7r=::N7r=?=N#>r=:9N>r>?9N>r>>>N>r>>=N>r98:N>Nn>N>N>r>?=N>r>>>N>r>?>N>rn9:N>Nn>N>N>r>?<N>r>>>N>r>?<N>rn=7N>Nn>N>N>r>?=N>r>>>N>r>?:N>r:76N>Nn>N>N>r>?>N>r>>>N>r>?nN>r:7:N>Nn>N>N>r>?:N>r>>>N>r>?8N>r:9?N>Nn>N>N>r>>6N>r>>>N>r>?6N>rn?nN>Nn>N>N>r>?<N>r>>>N>r>?9N>r:87N>Nn>N>N>r><=N>r>>>N>r>?7N>r:n6N>Nn>N>N>r><>N>r>>>N>r>?7N>r:n>N>Nn>N>N>r>=>N>r>>>N>r>?6N>r::6N>N:7N>N>r><=N>r>>>N>r>?8N>r::>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
367046,22/03/2018 00:03:22,588470602,Shutter-Open,Fully Operational,11.721,0.029,38,42,23,32.87560 -106.25200,355.300,0,18.290,879.300,28.100,4.167,217.200,0,243.793,9.113,-0.414,244.047,9.023,-0.484,242.873,8.770,-0.400,240.113,8.175,-0.295,239.077,8.080,-0.302,233.946,7.601,-0.266,231.029,6.883,-0.060,228.750,6.567,-0.124,229.940,5.990,0.018,221.652,4.953,-0.025,225.004,5.146,-0.068,9>N?:6:7Nn>N>N<:7r?<9N7r?9nN#>r=7=N>r>?6N>r>>>N>r>>=N>r68nN>Nn>N>N>r>?8N>r>>>N>r>>7N>rn87N>Nn>N>N>r>?=N>r>>>N>r>?<N>rn?9N>Nn>N>N>r>?8N>r>>>N>r>?:N>rnn8N>Nn>N>N>r>?9N>r>>>N>r>?8N>r:68N>Nn>N>N>r><?N>r>>>N>r>?8N>r:6>N>Nn>N>N>r><9N>r>>>N>r>?9N>r:97N>Nn>N>N>r>?=N>r>>>N>r>?9N>r:8?N>Nn>N>N>r>?<N>r>>>N>r>?6N>r:n6N>Nn>N>N>r>=:N>r>>>N>r>?7N>r:88N>Nn>N>N>r>=9N>r>>>N>r>?8N>r:n7N>Nn>N>N>r>=9N>r>>>N>r>?6N>r:n=N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
367058,22/03/2018 00:03:39,588470619,Shutter-Open,Fully Operational,11.727,0.030,38,42,23,32.87560 -106.25200,355.300,0,18.290,879.300,28.290,3.807,203.000,0,247.679,9.056,-0.614,245.213,8.598,-0.511,241.661,8.015,-0.443,238.967,7.687,-0.330,236.351,7.339,-0.151,233.989,6.850,-0.028,229.959,6.706,0.044,227.304,6.395,-0.080,227.372,5.775,0.028,226.892,5.102,-0.099,227.938,4.710,-0.006,87N?:6:7Nn>N>N<nnr?77N7r==6N#>r8?9N>r>?:N>r>>>N>r>><N>r9=6N>Nn>N>N>r>?9N>r>>>N>r>>6N>rn79N>Nn>N>N>r>?9N>r>>>N>r>??N>rn7?N>Nn>N>N>r>?:N>r>>>N>r>?=N>rn98N>Nn>N>N>r><:N>r>>>N>r>?nN>r:77N>Nn>N>N>r>?6N>r>>>N>r>?9N>r:66N>Nn>N>N>r>?6N>r>>>N>r>?7N>r:86N>Nn>N>N>r>?8N>r>>>N>r>?6N>r:n9N>Nn>N>N>r>??N>r>>>N>r>?6N>r:n=N>N:7N>N>r><:N>r>>>N>r>?6N>r:8:N>Nn>N>N>r><=N>r>>>N>r>?6N>r:n<N>Nn>N>N>r>=?N>r>>>N>r>?nN>r:8nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
