CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 214m 153m 109m 78m 55m 38m 28m 20m 14m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 214m,Horizontal Wind Speed (m/s) at 214m,Vertical Wind Speed (m/s) at 214m,Wind Direction (deg) at 153m,Horizontal Wind Speed (m/s) at 153m,Vertical Wind Speed (m/s) at 153m,Wind Direction (deg) at 109m,Horizontal Wind Speed (m/s) at 109m,Vertical Wind Speed (m/s) at 109m,Wind Direction (deg) at 78m,Horizontal Wind Speed (m/s) at 78m,Vertical Wind Speed (m/s) at 78m,Wind Direction (deg) at 55m,Horizontal Wind Speed (m/s) at 55m,Vertical Wind Speed (m/s) at 55m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 20m,Horizontal Wind Speed (m/s) at 20m,Vertical Wind Speed (m/s) at 20m,Wind Direction (deg) at 14m,Horizontal Wind Speed (m/s) at 14m,Vertical Wind Speed (m/s) at 14m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs<?:cN^ag`z}sCg}}kjsozs<?:cN]~ozgobsXo|gozga`sozs<?:cNMba{js]mobg`isozs<?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs<?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<?:cNJozosXobgjgzwsozs<?:cN^ag`z}sg`sHgzsozs?n=cN^ag`z}sCg}}kjsozs?n=cN]~ozgobsXo|gozga`sozs?n=cNMba{js]mobg`isozs?n=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?n=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?n=cNJozosXobgjgzwsozs?n=cN^ag`z}sg`sHgzsozs?>7cN^ag`z}sCg}}kjsozs?>7cN]~ozgobsXo|gozga`sozs?>7cNMba{js]mobg`isozs?>7cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>7cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>7cNJozosXobgjgzwsozs?>7cN^ag`z}sg`sHgzsozs96cN^ag`z}sCg}}kjsozs96cN]~ozgobsXo|gozga`sozs96cNMba{js]mobg`isozs96cNLome}mozzk|s&!?r=k#8!c!}|'sozs96cNFa|gta`zobs[`mk|zog`zws&c!}'sozs96cNJozosXobgjgzwsozs96cN^ag`z}sg`sHgzsozsnncN^ag`z}sCg}}kjsozsnncN]~ozgobsXo|gozga`sozsnncNMba{js]mobg`isozsnncNLome}mozzk|s&!?r=k#8!c!}|'sozsnncNFa|gta`zobs[`mk|zog`zws&c!}'sozsnncNJozosXobgjgzwsozsnncN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<>cN^ag`z}sCg}}kjsozs<>cN]~ozgobsXo|gozga`sozs<>cNMba{js]mobg`isozs<>cNLome}mozzk|s&!?r=k#8!c!}|'sozs<>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<>cNJozosXobgjgzwsozs<>cN^ag`z}sg`sHgzsozs?:cN^ag`z}sCg}}kjsozs?:cN]~ozgobsXo|gozga`sozs?:cNMba{js]mobg`isozs?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?:cNJozosXobgjgzwsozs?:cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
776758,29/03/2018 00:01:05,589075265,Shutter-Open,Fully Operational,11.169,0.030,38,44,20,32.87560 -106.25200,355.700,0,6.900,874.900,40.900,0.720,230.700,0,116.535,11.261,-0.220,118.436,10.068,0.286,302.380,6.996,-0.244,128.822,4.601,-0.208,134.019,2.982,-0.519,277.689,2.118,0.531,257.148,2.105,0.175,260.526,2.532,0.865,287.590,1.456,0.428,269.321,1.178,0.251,93.858,1.455,0.103,9?N?:6::N<?N>N?:9r9=7N6r>98N#?r:7<N>r?=8N>r>>>N>r>>>N>r776N>N:7N>N>r>>9N>r>>>N>r>>?N>rn=6N>N:6N>N>r>?nN>r>>>N>r>>?N>r88<N>N:=N>N>r>8<N>r>>>N>r>>?N>r6=<N>Nn>N>N>r>9:N>r>>>N>r>>?N>r6>=N>Nn>N>N>r?<?N>r>>>N>r>><N>r9=7N>Nn>N>N>r?8nN>r>>>N>r>>:N>r86=N>Nn>N>N>r>7<N>r>>>N>r>>nN>rn??N>Nn>N>N>r?8:N>r>>>N>r>>nN>r9<6N>N:6N>N>r?=nN>r>>>N>r>>8N>rn86N>N:6N>N>r>6:N>r>>>N>r>>8N>rn7:N>N:9N>N>r>6<N>r>>>N>r>>6N>rn>?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
776770,29/03/2018 00:01:22,589075282,Shutter-Open,Fully Operational,11.156,0.030,38,44,20,32.87560 -106.25200,355.700,0,6.900,875.100,41.400,0.617,170.500,0,295.345,10.725,0.170,293.455,10.156,-0.013,296.056,5.952,-0.148,124.022,4.267,-0.016,115.740,3.370,0.067,262.586,2.705,0.554,253.543,2.575,0.393,268.683,1.543,-0.259,225.934,0.802,-0.087,200.795,0.702,0.022,191.722,1.106,0.006,9?N?:6:=N<8N>N??6r><<N??r?9?N#>r<>8N>r>?>N>r>>>N>r>>>N?r<7nN>Nn>N>N>r>>8N>r>>>N>r>>?N>rn:?N>Nn>N>N>r>?:N>r>>>N>r>>?N>r8n>N>N:8N>N>r>99N>r>>>N>r>>?N>r6?nN>Nn>N>N>r>n?N>r>>>N>r>><N>r87nN>Nn>N>N>r>6nN>r>>>N>r>>:N>r8<?N>Nn>N>N>r?><N>r>>>N>r>>:N>r8>6N>Nn>N>N>r>88N>r>>>N>r>>nN>rn==N>Nn>N>N>r>79N>r>>>N>r>>8N>rnn8N>N:9N>N>r?:<N>r>>>N>r>>nN>r9nnN>N:9N>N>r?:6N>r>>>N>r>>8N>r6=8N>N:8N>N>r?9>N>r>>>N>r>>9N>r87<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
776783,29/03/2018 00:01:42,589075302,Shutter-Open,Fully Operational,11.172,0.029,38,44,20,32.87560 -106.25200,355.700,0,6.900,874.900,41.290,0.514,157.500,0,295.769,10.505,0.129,293.822,10.016,0.220,300.618,6.148,0.092,126.816,5.119,-0.012,117.978,3.961,0.319,122.336,2.225,0.443,268.469,2.048,0.180,278.110,1.339,-0.140,112.326,0.971,0.174,250.694,0.686,-0.001,212.909,0.743,0.021,9?N?:6:=N<<N>N<79r=<=N??r>:8N>r??<N>r>>9N>r>>>N>r>>>N?r<?7N>N:9N?N>r>>9N>r>>>N>r>>?N>rn8>N>N:9N>N>r>?:N>r>>>N>r>>?N>r8=6N>N:8N>N>r>n<N>r>>>N>r>>?N>r676N>Nn>N>N>r>88N>r>>>N>r>><N>r8<<N>Nn>N>N>r>67N>r>>>N>r>>=N>r8>>N>Nn>N>N>r?=6N>r>>>N>r>>:N>r8><N>N:7N>N>r?<=N>r>>>N>r>>nN>r:76N>N:7N>N>r??:N>r>>>N>r>>8N>rn:?N>N:9N>N>r?>8N>r>>>N>r>>6N>r8n?N>N=:N>N>r?>6N>r>>>N>r>>=N>r6?nN>N=6N>N>r?::N>r>>>N>r>>8N>r6n9N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
776795,29/03/2018 00:02:00,589075320,Shutter-Open,Fully Operational,11.159,0.030,38,44,20,32.87560 -106.25200,355.700,0,6.900,875.000,40.900,0.926,162.000,0,296.386,10.752,0.222,115.613,10.110,-0.358,302.331,7.390,-0.027,128.679,4.837,0.136,130.116,3.785,0.188,123.018,2.714,0.218,127.921,1.882,-0.018,294.656,2.164,-0.033,288.708,1.363,-0.051,271.383,0.887,-0.122,215.622,0.691,0.010,9?N?:6:=N=?N>N?<>r=n9N??rn89N#>r?97N>r>?<N>r>>>N>r>>>N?r><>N>Nn>N>N>r>>7N>r>>>N>r>>?N>r8n>N>Nn>N>N>r>>7N>r>>>N>r>><N>r9<?N>N:7N>N>r>n7N>r>>>N>r>>?N>r68?N>N:7N>N>r>9<N>r>>>N>r>><N>r6::N>Nn>N>N>r>8=N>r>>>N>r>>=N>rn6>N>Nn>N>N>r?=7N>r>>>N>r>>:N>rn:6N>N:7N>N>r>6<N>r>>>N>r>>nN>rn?9N>Nn>N>N>r>8=N>r>>>N>r>>8N>r:6nN>N:8N>N>r>8=N>r>>>N>r>>6N>r:68N>N:nN>N>r?>?N>r>>>N>r>>8N>r8:nN>N<<N>N>r??nN>r>>>N>r>><N>r6=:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
776807,29/03/2018 00:02:17,589075337,Shutter-Open,Fully Operational,11.153,0.030,38,44,20,32.87560 -106.25200,355.700,0,6.900,875.000,40.500,1.132,163.600,0,119.108,11.493,-0.007,116.987,10.374,-0.488,294.636,7.474,-0.301,109.773,5.922,0.111,116.715,4.194,0.191,113.400,2.307,-0.342,131.538,2.411,0.221,296.187,1.746,0.048,257.899,1.647,-0.082,244.800,1.318,-0.008,243.672,0.702,-0.026,9?N?:6:=N:>N>N?<?r9><N??r9:?N>r?:=N>r>?nN>r>>>N>r>>>N>r6<nN>N:6N>N>r>?:N>r>>>N>r>><N>rn::N>Nn>N>N>r>??N>r>>>N>r>><N>r8n=N>Nn>N>N>r>n?N>r>>>N>r>><N>r98:N>Nn>N>N>r>n=N>r>>>N>r>><N>r6>7N>Nn>N>N>r>9?N>r>>>N>r>><N>rn67N>Nn>N>N>r?=nN>r>>>N>r>>:N>r8<=N>N:6N>N>r?>?N>r>>>N>r>>nN>rn=8N>Nn>N>N>r?=8N>r>>>N>r>>9N>rn=8N>N:7N>N>r>8:N>r>>>N>r>>6N>r:6nN>N::N>N>r>8?N>r>>>N>r>>7N>r:n7N>N=9N>N>r?=nN>r>>>N>r>>8N>r6>:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
776819,29/03/2018 00:02:34,589075354,Shutter-Open,Fully Operational,11.157,0.029,38,44,20,32.87560 -106.25200,355.700,0,7.000,875.100,40.090,1.338,196.000,0,298.550,11.239,0.090,117.899,10.657,-0.156,297.775,8.141,0.245,110.434,5.321,0.412,114.681,3.973,0.109,275.058,3.478,0.207,267.120,2.226,0.098,269.868,2.008,0.184,273.927,2.121,0.158,258.973,1.673,0.080,234.000,1.200,0.041,9?N?:6:=N:=N>N??7r66nN??r79=N#>r><?N>r>??N>r>>>N>r>>>N>r798N>Nn>N>N>r>>9N>r>>>N>r>><N>rn67N>Nn>N>N>r>>6N>r>>>N>r>>=N>r8><N>Nn>N>N>r>n9N>r>>>N>r>><N>r9<=N>N:9N>N>r>6=N>r>>>N>r>><N>r9>>N>Nn>N>N>r>6<N>r>>>N>r>>=N>r8:nN>Nn>N>N>r>9<N>r>>>N>r>>:N>rn9nN>Nn>N>N>r>8?N>r>>>N>r>>8N>r:78N>Nn>N>N>r>86N>r>>>N>r>>9N>r:9nN>Nn>N>N>r>:nN>r>>>N>r>>6N>r:n7N>N:nN>N>r>=9N>r>>>N>r>??N>r:<8N>N:nN>N>r>:7N>r>>>N>r>>9N>r:97N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
776831,29/03/2018 00:02:51,589075371,Shutter-Open,Fully Operational,11.156,0.029,38,44,20,32.87560 -106.25200,355.700,0,7.000,875.000,40.900,0.875,196.000,0,299.420,11.416,-0.150,298.713,10.531,-0.144,300.762,7.950,0.227,302.181,5.866,0.010,112.721,3.925,0.190,111.805,2.462,0.199,265.662,2.441,-0.221,286.848,2.062,-0.103,282.394,1.733,-0.025,255.600,1.334,-0.112,263.526,1.441,0.117,9?N?:6:=N:9N>N=>>r=?7N?<r>7nN#>r>6nN>r>?<N>r>>>N>r>>>N>r7:6N>Nn>N>N>r>>6N>r>>>N>r>><N>rn7?N>Nn>N>N>r>>9N>r>>>N>r>><N>r87?N>N:6N>N>r>n?N>r>>>N>r>>?N>r66?N>Nn>N>N>r>98N>r>>>N>r>><N>r86nN>Nn>N>N>r>n?N>r>>>N>r>><N>r8n?N>Nn>N>N>r>8:N>r>>>N>r>>:N>r8>9N>Nn>N>N>r>6=N>r>>>N>r>>8N>r:6nN>N:7N>N>r??6N>r>>>N>r>>9N>r:6?N>N:9N>N>r??=N>r>>>N>r>>9N>rn>6N>N:8N>N>r>97N>r>>>N>r>>6N>r:99N>N:8N>N>r>:<N>r>>>N>r>>6N>r:n?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
776844,29/03/2018 00:03:10,589075390,Shutter-Open,Fully Operational,11.156,0.029,38,44,20,32.87560 -106.25200,355.700,0,7.000,874.900,41.200,0.926,160.500,0,299.927,11.332,-0.163,298.941,10.475,-0.395,295.045,8.089,-0.238,291.827,5.465,0.038,122.652,3.880,-0.278,115.177,3.392,0.049,299.475,2.163,0.070,286.828,1.803,0.081,273.188,1.643,0.173,253.395,1.258,0.008,241.150,0.770,0.004,9?N?:6:<N:=N>N=>>rn87N??r9=?N#>r>?nN>r>?:N>r>>>N>r>>>N>r778N>N:7N>N>r>>7N>r>>>N>r>><N>rnn7N>Nn>N>N>r>?nN>r>>>N>r>><N>r8>8N>N:7N>N>r>:8N>r>>>N>r>>?N>r668N>N:7N>N>r>89N>r>>>N>r>><N>r6<:N>Nn>N>N>r?<7N>r>>>N>r>>=N>r87>N>Nn>N>N>r>n9N>r>>>N>r>>:N>r8?>N>Nn>N>N>r>7:N>r>>>N>r>>8N>rn?<N>N:7N>N>r>68N>r>>>N>r>>8N>r:9nN>N:9N>N>r>77N>r>>>N>r>>9N>r:7>N>N:?N>N>r>7?N>r>>>N>r>>7N>rn>=N>N=nN>N>r>6=N>r>>>N>r>>6N>r8nnN>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
776856,29/03/2018 00:03:27,589075407,Shutter-Open,Fully Operational,11.158,0.030,39,44,20,32.87560 -106.25200,355.700,0,7.000,875.100,41.500,1.080,133.900,0,299.313,11.268,-0.166,299.779,10.631,-0.425,300.351,8.927,-0.230,284.159,5.445,-0.086,111.475,3.306,-0.547,108.021,2.240,-0.177,276.659,2.039,0.359,261.631,2.362,-0.167,263.240,2.658,-0.255,260.811,1.607,-0.124,167.271,0.697,-0.012,9?N?:6:=N:6N>N<77r89>N??r8:?N#>r>8=N>r>>7N>r>>>N>r>>>N>r66<N>Nn>N>N>r>>6N>r>>>N>r>><N>rn?7N>Nn>N>N>r>?:N>r>>>N>r>><N>rn9nN>N:nN>N>r>n<N>r>>>N>r>>?N>r9?6N>N:nN>N>r?<?N>r>>>N>r>>?N>r99?N>Nn>N>N>r?<<N>r>>>N>r>>=N>r8=<N>Nn>N>N>r>9=N>r>>>N>r>>nN>rn86N>Nn>N>N>r>87N>r>>>N>r>>8N>rn<<N>Nn>N>N>r>99N>r>>>N>r>>6N>r:n7N>N:7N>N>r>6<N>r>>>N>r>>6N>r:n<N>N:7N>N>r>67N>r>>>N>r>>9N>rn<>N>N=6N>N>r?<=N>r>>>N>r>>9N>r69<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
776868,29/03/2018 00:03:45,589075425,Shutter-Open,Fully Operational,11.169,0.029,39,44,20,32.87560 -106.25200,355.700,0,7.000,875.000,42.090,0.926,112.800,0,299.366,11.149,-0.101,298.739,10.461,-0.323,122.433,8.177,0.085,294.980,5.019,-0.027,105.061,3.957,-0.227,116.637,2.880,-0.314,271.243,2.772,0.059,289.061,1.738,0.089,284.440,1.729,0.092,287.076,1.498,-0.029,236.383,0.673,-0.010,9?N?:6:<N:?N>N<77r:<>N??r998N#>r<8>N>r>?>N>r>>>N>r>>>N?r?9=N>Nn>N>N>r>>7N>r>>>N>r>><N>rn:9N>N:9N>N>r>?<N>r>>>N>r>>?N>r8:=N>N:?N>N>r>n:N>r>>>N>r>>?N>r9<=N>Nn>N?N>r?>:N>r>>>N>r>><N>r87=N>Nn>N>N>r>6=N>r>>>N>r>>=N>r9>6N>Nn>N>N>r??nN>r>>>N>r>>nN>rn7<N>Nn>N>N>r>89N>r>>>N>r>>9N>r:67N>N:7N?N>r??>N>r>>>N>r>>9N>r:69N>N:6N>N>r?=nN>r>>>N>r>>8N>rn<nN>N:7N>N>r?>>N>r>>>N>r>>8N>rn>6N>N<6N>N>r>6<N>r>>>N>r>>9N>r99:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
