CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 214m 153m 109m 78m 55m 38m 28m 20m 14m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 214m,Horizontal Wind Speed (m/s) at 214m,Vertical Wind Speed (m/s) at 214m,Wind Direction (deg) at 153m,Horizontal Wind Speed (m/s) at 153m,Vertical Wind Speed (m/s) at 153m,Wind Direction (deg) at 109m,Horizontal Wind Speed (m/s) at 109m,Vertical Wind Speed (m/s) at 109m,Wind Direction (deg) at 78m,Horizontal Wind Speed (m/s) at 78m,Vertical Wind Speed (m/s) at 78m,Wind Direction (deg) at 55m,Horizontal Wind Speed (m/s) at 55m,Vertical Wind Speed (m/s) at 55m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 20m,Horizontal Wind Speed (m/s) at 20m,Vertical Wind Speed (m/s) at 20m,Wind Direction (deg) at 14m,Horizontal Wind Speed (m/s) at 14m,Vertical Wind Speed (m/s) at 14m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs<?:cN^ag`z}sCg}}kjsozs<?:cN]~ozgobsXo|gozga`sozs<?:cNMba{js]mobg`isozs<?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs<?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<?:cNJozosXobgjgzwsozs<?:cN^ag`z}sg`sHgzsozs?n=cN^ag`z}sCg}}kjsozs?n=cN]~ozgobsXo|gozga`sozs?n=cNMba{js]mobg`isozs?n=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?n=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?n=cNJozosXobgjgzwsozs?n=cN^ag`z}sg`sHgzsozs?>7cN^ag`z}sCg}}kjsozs?>7cN]~ozgobsXo|gozga`sozs?>7cNMba{js]mobg`isozs?>7cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>7cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>7cNJozosXobgjgzwsozs?>7cN^ag`z}sg`sHgzsozs96cN^ag`z}sCg}}kjsozs96cN]~ozgobsXo|gozga`sozs96cNMba{js]mobg`isozs96cNLome}mozzk|s&!?r=k#8!c!}|'sozs96cNFa|gta`zobs[`mk|zog`zws&c!}'sozs96cNJozosXobgjgzwsozs96cN^ag`z}sg`sHgzsozsnncN^ag`z}sCg}}kjsozsnncN]~ozgobsXo|gozga`sozsnncNMba{js]mobg`isozsnncNLome}mozzk|s&!?r=k#8!c!}|'sozsnncNFa|gta`zobs[`mk|zog`zws&c!}'sozsnncNJozosXobgjgzwsozsnncN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<>cN^ag`z}sCg}}kjsozs<>cN]~ozgobsXo|gozga`sozs<>cNMba{js]mobg`isozs<>cNLome}mozzk|s&!?r=k#8!c!}|'sozs<>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<>cNJozosXobgjgzwsozs<>cN^ag`z}sg`sHgzsozs?:cN^ag`z}sCg}}kjsozs?:cN]~ozgobsXo|gozga`sozs?:cNMba{js]mobg`isozs?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?:cNJozosXobgjgzwsozs?:cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
138292,14/04/2018 00:01:10,590457670,NotShutdown Shutter-Open,LaserPowerOOT,10.948,0.028,36,43,19,32.87560 -106.25200,355.000,0,5.800,879.700,19.790,4.373,295.100,2,9999,9999,9999,334.209,9.762,0.037,337.078,9.482,-0.167,336.299,9.090,-0.222,335.691,8.605,-0.199,333.591,8.411,-0.178,333.206,8.648,-0.092,331.795,7.495,0.044,327.863,6.518,0.058,331.677,6.208,-0.041,332.277,5.867,-0.084,9?N?:6:<Nn>N>N==?r797N?>r>66N#>r?>7N>r>>:N>r>>>N>r>8:N>rn:9N>N>N>N>r>>>N>r>>>N>r>>>N>r>>>N<Nn>N>N>r>>6N>r>>>N>r??>N>r:7>N>Nn>N>N>r>>nN>r>>>N>r??6N>r:7nN>Nn>N>N>r>>nN>r>>>N>r?<<N>r:9?N>Nn>N>N>r>>nN>r>>>N>r?<nN>r:n7N>Nn>N>N>r>>nN>r>>>N>r?<8N>r:nnN>Nn>N>N>r>>8N>r>>>N>r?<nN>r:n=N>Nn>N>N>r>?6N>r>>>N>r?<6N>r:66N>Nn>N>N>r>?7N>r>>>N>r?>7N>r:8<N>Nn>N>N>r><9N>r>>>N>r??nN>r:n=N>Nn>N>N>r><7N>r>>>N>r??:N>r:nnN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
138304,14/04/2018 00:02:42,590457762,NotShutdown Shutter-Open,Fully Operational,10.796,0.030,37,43,18,32.87560 -106.25200,355.400,0,5.900,879.700,19.500,5.042,295.100,0,333.575,9.875,-0.045,334.971,9.765,-0.071,336.896,9.750,-0.155,336.292,9.363,-0.176,335.008,8.697,-0.181,333.643,8.374,-0.175,332.442,8.292,-0.118,332.897,7.806,-0.117,330.925,6.932,-0.129,330.550,5.976,0.126,328.198,6.199,0.016,9?N?:6:=Nn>N>N==<r>7nN?>r?>6N#>r?n=N>r>>9N>r>>>N>r>89N>rn<7N>Nn>N>N>r>>8N>r>>>N>r?>9N>r:79N>Nn>N>N>r>>nN>r>>>N>r??7N>r:69N>Nn>N>N>r>>nN>r>>>N>r?<=N>r:6:N>Nn>N>N>r>>8N>r>>>N>r?<9N>r:6nN>Nn>N>N>r>>8N>r>>>N>r?=?N>r:89N>Nn>N>N>r>>nN>r>>>N>r?=>N>r::nN>Nn>N>N>r>>8N>r>>>N>r?=nN>r::9N>Nn>N>N>r>??N>r>>>N>r?=>N>r:9=N>Nn>N>N>r>?nN>r>>>N>r?=:N>r:87N>Nn>N>N>r>=>N>r>>>N>r??9N>r:86N>Nn>N>N>r>=9N>r>>>N>r?>9N>r:87N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
138316,14/04/2018 00:03:01,590457781,NotShutdown Shutter-Open,Fully Operational,10.792,0.030,37,43,18,32.87560 -106.25200,355.400,0,5.900,879.600,19.500,2.881,290.700,0,332.919,9.891,-0.147,335.064,9.735,-0.116,337.117,9.706,-0.098,336.659,9.368,-0.113,336.358,8.896,-0.121,335.163,8.394,-0.092,333.647,8.229,-0.092,333.195,7.512,0.004,334.314,7.015,0.038,336.383,6.630,-0.004,330.775,6.038,0.066,9>N?:6:=Nn>N>N===r<?:N7r6>6N#>r?98N>r>?>N>r>>>N>r>8:N>rn?>N>Nn>N>N>r>>9N>r>>>N>r?>6N>rn>nN>Nn>N>N>r>>9N>r>>>N>r?<>N>r:6=N>Nn>N>N>r>>nN>r>>>N>r?<<N>r:86N>Nn>N>N>r>>8N>r>>>N>r?<=N>r:6=N>Nn>N>N>r>>8N>r>>>N>r?=8N>r:8nN>Nn>N>N>r>>:N>r>>>N>r?=6N>r::?N>Nn>N>N>r>>9N>r>>>N>r?=nN>r::>N>Nn>N>N>r>?6N>r>>>N>r?<=N>r:8=N>Nn>N>N>r>?6N>r>>>N>r??9N>r:9:N>Nn>N>N>r><9N>r>>>N>r?<<N>r:89N>Nn>N>N>r><7N>r>>>N>r?>=N>r:99N>N:N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
138329,14/04/2018 00:03:20,590457800,NotShutdown Shutter-Open,Fully Operational,10.748,0.029,38,43,18,32.87560 -106.25200,355.400,0,5.900,879.800,19.500,4.424,296.000,0,333.752,9.649,-0.134,334.793,9.569,-0.167,337.139,9.575,-0.061,337.109,9.324,-0.078,336.699,8.903,-0.070,334.070,7.964,-0.086,331.462,7.661,-0.110,331.052,7.226,-0.101,331.186,6.627,-0.092,327.788,5.748,-0.043,335.289,5.925,-0.231,9>N?:6:=Nn>N>N===r9=>N7r8<7N#>r<:nN>r>>9N>r>>>N>r>8:N>rn>8N>Nn>N>N>r>?>N>r>>>N>r???N>r:69N>Nn>N>N>r>>9N>r>>>N>r?<:N>r:7=N>Nn>N?N>r>>nN>r>>>N>r?=>N>r:9nN>Nn>N>N>r>??N>r>>>N>r?<7N>r:98N>Nn>N>N>r>>6N>r>>>N>r?<6N>r:9=N>Nn>N>N>r>>nN?r>>>N>r?=>N>r877N>Nn>N>N>r>>8N?r>>>N>r?=9N>r8<=N>Nn>N>N>r><<N?r>>>N>r?=<N>rn7?N>Nn>N?N>r>?:N?r>>>N>r?<9N>r8?7N>Nn>N>N>r>:8N?r>>>N>r??9N>rn6?N>Nn>N?N>r><<N?r>>>N>r??9N>rn9?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
138341,14/04/2018 00:03:40,590457820,NotShutdown Shutter-Open,Fully Operational,10.791,0.030,38,43,18,32.87560 -106.25200,355.500,0,6.000,879.700,19.290,3.755,295.400,0,5.850,7.469,-1.739,333.657,8.668,-0.170,348.217,9.187,-0.403,347.495,8.952,-0.328,335.362,8.016,-0.097,332.879,7.681,-0.173,331.928,7.631,-0.071,329.803,7.254,-0.195,330.797,6.722,-0.156,333.290,6.298,-0.194,334.300,6.218,-0.253,9>N?:6:=Nn>N>N==:r<><N7r:8?N#>r<9=N>r>>nN>r>>>N>r>n7N>rn<=N>Nn>N>N>r>89N?r>>>N>r???N<r9?nN>Nn>N>N>r><=N?r>>>N>r?<:N<r:9>N>Nn>N>N>r>?6N?r>>>N>r?=?N<r=<8N>Nn>N>N>r><9N?r>>>N>r?=?N<r:69N>Nn>N?N>r>>8N?r>>>N>r?=6N>r7n<N>Nn>N>N>r>?>N?r>>>N>r?=nN>r8:=N>Nn>N?N>r>>7N?r>>>N>r?<nN>r899N>Nn>N<N>r><>N?r>>>N>r?<9N>r8<:N>Nn>N?N>r><<N?r>>>N>r?<=N>r8?<N>Nn>N>N>r>86N?r>>>N>r?<<N>rn6nN>Nn>N<N>r>:<N?r>>>N>r?<=N>r8>9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
138353,14/04/2018 00:03:58,590457838,NotShutdown Shutter-Open,Fully Operational,10.741,0.029,38,43,18,32.87560 -106.25200,355.400,0,6.000,879.800,19.290,3.344,293.300,0,336.858,9.081,-0.572,331.593,9.540,-0.462,332.698,9.856,-0.389,341.073,9.968,-0.051,341.965,9.435,-0.062,339.381,8.096,-0.186,334.822,7.749,-0.137,334.213,7.302,-0.153,332.093,6.519,-0.154,332.253,5.966,-0.249,333.723,5.536,-0.056,9>N?:6:=Nn>N>N==:rn:8N7r:99N#>r<77N>r>>6N>r>>>N>r>9>N>rn6:N>Nn>N>N>r>86N?r>>>N>r?>nN:r6=?N>Nn>N>N>r>8?N?r>>>N>r??6N:r88<N>Nn>N>N>r>:7N?r>>>N>r?<:N=r796N>Nn>N>N>r>>6N?r>>>N>r?<<N?r9<?N>Nn>N>N>r>==N?r>>>N>r?<:N<r78<N>Nn>N>N>r>>7N?r>>>N>r?<8N?r>n?N>Nn>N>N>r>>nN?r>>>N>r?:>N>r98nN>Nn>N>N>r>?9N?r>>>N>r?=nN>r8=nN>Nn>N>N>r><nN?r>>>N>r?=?N>rn9nN>Nn>N>N>r>=>N?r>>>N>r??9N>rn9<N>Nn>N>N>r>=<N?r>>>N>r?<nN>r8?>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
138365,14/04/2018 00:04:15,590457855,NotShutdown Shutter-Open,Fully Operational,10.748,0.030,38,43,18,32.87560 -106.25200,355.400,0,6.000,879.800,19.290,3.035,290.600,0,329.732,9.203,-0.232,329.522,9.089,-0.277,334.371,10.600,0.542,339.702,10.051,0.148,331.598,8.664,-0.536,339.613,8.694,-0.664,337.957,7.803,-0.274,333.952,7.369,-0.245,332.502,6.525,-0.133,332.735,5.517,-0.005,331.802,5.320,-0.009,9?N?:6:=Nn>N>N==:r8<<N7r<87N#>r>6:N>r>>9N>r>>>N>r>8?N>rn9=N>Nn>N>N>r>?6N?r>>>N>r???N?r:7<N>Nn>N>N>r>?<N?r>>>N>r?<9N?rn9>N>Nn>N>N>r>?<N?r>>>N>r?=<N?r<7>N>Nn>N>N>r>>9N?r>>>N>r?=nN>r69?N>Nn>N>N>r>?:N?r>>>N>r?==N?r<7nN>Nn>N>N>r><=N?r>>>N>r?=nN?r??8N>Nn>N>N>r>>6N?r>>>N>r?=<N>r67nN>Nn>N?N>r>?=N?r>>>N>r?=>N>r89nN>Nn>N>N>r><nN?r>>>N>r?<7N>rn76N>Nn>N>N>r><7N?r>>>N>r?<=N>r8>=N>Nn>N>N>r>=:N?r>>>N>r??6N>rn8:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
138377,14/04/2018 00:04:33,590457873,NotShutdown Shutter-Open,Fully Operational,10.759,0.030,38,43,18,32.87560 -106.25200,355.400,0,6.000,879.700,19.200,3.190,294.100,0,331.061,9.744,0.188,331.570,9.698,0.083,334.287,9.256,-0.346,341.229,9.632,-0.194,338.084,8.877,-0.428,337.639,8.639,-0.293,337.948,8.048,-0.234,331.821,7.211,-0.117,328.998,6.184,-0.141,330.035,5.310,-0.065,335.153,4.894,0.047,9>N?:6::Nn>N>N==8r?87N7r?97N#>r>n7N>r>?>N>r>>>N>r>8?N>rn=9N>Nn>N>N>r>?9N?r>>>N>r?>:N?r6>nN>Nn>N>N>r>?6N?r>>>N>r??6N?r9<?N>Nn>N>N>r>?:N?r>>>N>r?<nN?rn<9N>Nn>N>N>r>>7N?r>>>N>r?<8N?r8?:N>Nn>N>N>r>??N?r>>>N>r?<6N?r=76N>Nn>N>N>r>?:N?r>>>N>r?=<N?r:99N>Nn>N>N>r>?>N?r>>>N>r?<6N?r><nN>Nn>N>N>r>?:N?r>>>N>r?=?N>r87=N>Nn>N>N>r><=N?r>>>N>r???N>r8<=N>Nn>N>N>r>=6N?r>>>N>r?=:N>rn7<N>Nn>N>N>r><8N?r>>>N>r??8N>rn9:N>NnN>N7777N7777N7777N>r>>>N?r>>>N>r>>>N>r>>>N<
138390,14/04/2018 00:04:52,590457892,NotShutdown Shutter-Open,Fully Operational,10.740,0.030,38,43,18,32.87560 -106.25200,355.400,0,6.000,879.800,19.290,3.087,293.500,0,331.908,11.053,-0.880,327.401,10.433,-0.581,342.733,9.795,-0.127,338.255,9.457,-0.328,313.998,9.765,-0.339,308.369,9.010,-0.810,332.855,7.899,-0.344,327.410,7.461,-0.378,336.628,6.332,-0.132,331.945,5.212,0.040,332.794,4.709,0.027,9>N?:6:=Nn>N>N==9r=8nN7r>8?N>r>?:N>r>>8N>r>>>N>r>8:N>rn=7N>Nn>N>N>r>::N?r>>>N>r?>:N:r<<9N>Nn>N>N>r>:=N?r>>>N>r??6N=r89>N>Nn>N>N>r>?6N?r>>>N>r?<8N<r<>7N>Nn>N>N>r>87N?r>>>N>r?=>N?r686N>Nn>N>N>r>7nN?r>>>N>r?=<N<r>9<N>Nn>N>N>r>=8N?r>>>N>r?=:N?r>7?N>Nn>N>N>r>:nN?r>>>N>r?<7N>r96<N>Nn>N>N>r>::N?r>>>N>r?==N>rn6nN>Nn>N>N>r>==N?r>>>N>r??9N>rn6?N>Nn>N>N>r>:>N?r>>>N>r?<>N>rn6:N>Nn>N>N>r><9N?r>>>N>r?<nN>rn86N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
138402,14/04/2018 00:05:10,590457910,NotShutdown Shutter-Open,Fully Operational,10.743,0.030,38,43,18,32.87560 -106.25200,355.400,0,6.000,879.700,19.290,3.910,295.600,0,321.058,10.371,-0.404,318.594,10.418,0.110,329.705,9.745,-0.115,321.238,9.567,-0.849,322.225,9.892,-0.734,315.910,9.273,-0.519,325.786,9.266,-1.201,331.703,7.786,-0.280,328.214,6.811,-0.303,331.959,5.868,-0.334,325.857,5.791,-0.223,9?N?:6:=Nn>N>N==8r7:6N7r==<N#>r>nnN>r>>9N>r>>>N>r>8nN>r:7nN>Nn>N>N>r>=?N?r>>>N>r?>?N=r>6?N>Nn>N>N>r>=6N?r>>>N>r??>N<r978N>Nn>N>N>r><8N?r>>>N>r?<>N<r86:N>Nn>N>N>r>8<N?r>>>N>r?<=N?r77?N>Nn>N>N>r>n6N?r>>>N>r?<nN?r77:N>Nn>N>N>r>=>N?r>>>N>r?<6N?r=<9N>Nn>N>N>r><=N?r>>>N>r?=<N>r6<nN>Nn>N>N>r>:9N?r>>>N>r?=6N>r6=?N>Nn>N>N>r>n<N?r>>>N>r?=?N>r8>:N>Nn>N>N>r>:6N?r>>>N>r?=nN>rn6?N>Nn>N>N>r>:9N?r>>>N>r??nN>rn77N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
