CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 214m 153m 109m 78m 55m 38m 28m 20m 14m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 214m,Horizontal Wind Speed (m/s) at 214m,Vertical Wind Speed (m/s) at 214m,Wind Direction (deg) at 153m,Horizontal Wind Speed (m/s) at 153m,Vertical Wind Speed (m/s) at 153m,Wind Direction (deg) at 109m,Horizontal Wind Speed (m/s) at 109m,Vertical Wind Speed (m/s) at 109m,Wind Direction (deg) at 78m,Horizontal Wind Speed (m/s) at 78m,Vertical Wind Speed (m/s) at 78m,Wind Direction (deg) at 55m,Horizontal Wind Speed (m/s) at 55m,Vertical Wind Speed (m/s) at 55m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 20m,Horizontal Wind Speed (m/s) at 20m,Vertical Wind Speed (m/s) at 20m,Wind Direction (deg) at 14m,Horizontal Wind Speed (m/s) at 14m,Vertical Wind Speed (m/s) at 14m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs<?:cN^ag`z}sCg}}kjsozs<?:cN]~ozgobsXo|gozga`sozs<?:cNMba{js]mobg`isozs<?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs<?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<?:cNJozosXobgjgzwsozs<?:cN^ag`z}sg`sHgzsozs?n=cN^ag`z}sCg}}kjsozs?n=cN]~ozgobsXo|gozga`sozs?n=cNMba{js]mobg`isozs?n=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?n=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?n=cNJozosXobgjgzwsozs?n=cN^ag`z}sg`sHgzsozs?>7cN^ag`z}sCg}}kjsozs?>7cN]~ozgobsXo|gozga`sozs?>7cNMba{js]mobg`isozs?>7cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>7cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>7cNJozosXobgjgzwsozs?>7cN^ag`z}sg`sHgzsozs96cN^ag`z}sCg}}kjsozs96cN]~ozgobsXo|gozga`sozs96cNMba{js]mobg`isozs96cNLome}mozzk|s&!?r=k#8!c!}|'sozs96cNFa|gta`zobs[`mk|zog`zws&c!}'sozs96cNJozosXobgjgzwsozs96cN^ag`z}sg`sHgzsozsnncN^ag`z}sCg}}kjsozsnncN]~ozgobsXo|gozga`sozsnncNMba{js]mobg`isozsnncNLome}mozzk|s&!?r=k#8!c!}|'sozsnncNFa|gta`zobs[`mk|zog`zws&c!}'sozsnncNJozosXobgjgzwsozsnncN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<>cN^ag`z}sCg}}kjsozs<>cN]~ozgobsXo|gozga`sozs<>cNMba{js]mobg`isozs<>cNLome}mozzk|s&!?r=k#8!c!}|'sozs<>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<>cNJozosXobgjgzwsozs<>cN^ag`z}sg`sHgzsozs?:cN^ag`z}sCg}}kjsozs?:cN]~ozgobsXo|gozga`sozs?:cNMba{js]mobg`isozs?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?:cNJozosXobgjgzwsozs?:cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
14,08/04/2018 13:25:07,589987507,ExtFans NotShutdown Shutter-Open StartedUp,Fully Operational,10.038,0.028,41,44,18,#N/A #N/A,356.100,0,30.290,872.100,22.200,1.698,247.400,0,236.310,6.995,-0.162,236.762,6.281,-0.589,238.884,5.492,-0.638,248.529,5.068,-0.899,248.755,4.696,-0.838,250.151,4.683,-0.473,255.507,4.876,-0.340,255.054,5.063,-0.533,251.374,4.774,-0.748,257.097,3.460,-0.488,262.464,2.634,-0.018,9=N?<96=Nn>N>N<=7r<n=N8r98>N#>r<:nN>r>nnN>r>>>N>r>>:N?r=89N>Nn>N?N>r>n?N>r>>>N>r>?<N>r779N>Nn>N?>N>r>8:N>r>>>N>r>?=N>r68<N>Nn>N<N>r>88N>r>>>N>r>?8N>r888N>Nn>N>N>r>79N>r>>>N>r>?6N>rn96N>Nn>N?N>r>66N>r>>>N>r><>N>rn8<N>Nn>N>N>r>87N>r>>>N>r><>N>r8??N>Nn>N>N>r>9nN>r>>>N>r>?7N>rn9nN>Nn>N>N>r>8>N>r>>>N>r><<N>rn?9N>Nn>N>N>r>89N>r>>>N>r><?N>r:66N>N:7N>N>r>9=N>r>>>N>r><?N>r:6=N>Nn>N>N>r>7>N>r>>>N>r>?6N>r:9>N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
26,08/04/2018 14:19:22,589990762,Focusing ExtFans NotShutdown Shutter-Open,Interlock Laser-Fault,9.834,0.030,40,42,21,32.87558 -106.25190,356.800,0,30.890,871.300,21.290,2.881,223.000,0,270.323,6.473,0.845,227.987,6.898,-0.079,234.228,6.321,-0.165,240.063,5.563,-0.612,245.229,5.177,-0.823,248.395,6.141,-0.431,9999,9999,9999,261.527,4.479,-0.756,272.473,3.746,-0.792,271.942,3.450,-0.392,273.805,2.859,-0.255,9=N?:6n:Nn>N>N<98r6<8Nnr9n?N>r8>:N>r>98N>r>>>N>r>??N?r:<nN>Nn>N?N>r>n:N>r>>>N>r><8N>r7?8N>Nn>N>N>r>:7N>r>>>N>r>?:N>r988N>Nn>N?N>r>:6N>r>>>N>r>?9N>r89:N>Nn>N>N>r>:?N>r>>>N>r>?6N>r8?<N>Nn>N>N>r>=>N>r>>>N>r><>N>rnnnN>Nn>N?N>r>87N>r>>>N>r><>N>rn8<N>N?NnN>r>>>N>r>>>N>r>=<N>r>>>N=Nn>N>N>r>=7N>r>>>N>r><<N>r:6nN>Nn>N?N>r>n7N>r>>>N>r><>N>r:99N>Nn>N?N>r>96N>r>>>N>r><?N>r:9<N>Nn>N?N>r?>>N>r>>>N>r><?N>r:7:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
27,08/04/2018 14:19:23,589990763,ExtFans NotShutdown Shutter-Open,Fully Operational,9.841,0.029,40,42,21,32.87558 -106.25190,356.200,0,30.890,871.300,21.290,2.521,225.300,0,#N/A,#N/A,#N/A,271.828,5.669,0.822,271.825,5.634,0.744,286.831,5.349,0.684,286.573,5.423,1.031,281.785,5.061,1.244,#N/A,#N/A,#N/A,271.788,4.696,0.194,263.820,4.029,0.267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9=N?:6n:N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ONn>N<N>r>68N>r>>>N>r>=>N>r6:<N>Nn>N?N>r>96N>r>>>N>r>=<N>r89=N>Nn>N>N>r>9:N>r>>>N>r>=<N>r8:<N>Nn>N>N>r>:8N>r>>>N>r>=>N>r8?6N>Nn>N?N>r>8?N>r>>>N>r>=>N>rn99N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ONn>N?N>r>:7N>r>>>N>r>==N>r:87N>Nn>N>N>r>n6N>r>>>N>r>=?N>r:66N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
2,08/04/2018 14:34:40,589991680,ExtFans Shutter-Open StartedUp,Fully Operational,10.157,0.030,41,43,21,#N/A #N/A,355.900,0,30.100,871.100,21.390,6.379,215.300,0,#N/A,#N/A,#N/A,262.610,6.624,-0.344,261.632,6.462,-0.498,280.117,6.667,-0.263,276.912,7.079,-0.262,266.962,6.432,-0.159,#N/A,#N/A,#N/A,244.346,5.173,-0.714,241.159,4.860,-0.470,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9=N?:6::N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ONn>N?<N>r>:?N>r>>>N>r>=?N>r8<=N>Nn>N?N>r>=:N>r>>>N>r>=:N>rn<8N>Nn>N>N>r>=7N>r>>>N>r>=8N>rn6=N>Nn>N>N>r>=6N>r>>>N>r>=7N>rnnnN>Nn>N>N>r>nnN>r>>>N>r>=7N>rn=?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ONn>N>N>r>n<N>r>>>N>r>:nN>rn>8N>Nn>N>N>r>:<N>r>>>N>r>:9N>r:77N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
14,08/04/2018 14:35:01,589991701,ExtFans Shutter-Open,Fully Operational,10.161,0.030,41,43,21,#N/A #N/A,355.900,0,30.000,871.100,20.700,4.939,224.400,0,269.071,6.158,-0.758,269.527,5.927,-0.777,266.743,5.629,-0.700,265.275,5.539,-0.692,273.867,5.298,-0.371,275.255,4.705,-0.245,252.811,4.925,0.528,249.792,3.117,0.426,249.166,4.933,0.691,228.047,3.930,-0.278,226.760,3.746,-0.016,9:N?:6:8Nn>N>N<89r==>N8r>78N#>r98?N>r>:6N>r>>>N>r>?:N?r>n9N>Nn>N>N>r>=<N>r>>>N>r><:N>rn66N>Nn>N>N>r>=:N>r>>>N>r><6N>r8>=N>Nn>N>N>r><?N>r>>>N>r>=<N>rnnnN>Nn>N?N>r>=nN>r>>>N>r>==N>r:79N>Nn>N>N>r>96N>r>>>N>r>=:N>rnn>N>Nn>N>N>r>68N>r>>>N>r>=8N>r8>nN>Nn>N>N>r?><N>r>>>N>r>=7N>r8<:N>Nn>N>N>r>7nN>r>>>N>r>:>N>rn>7N>Nn>N>N>r>98N>r>>>N>r>=6N>rn:6N>Nn>N>N>r>:8N>r>>>N>r>:nN>r:9>N>Nn>N>N>r>n9N>r>>>N>r>=9N>r:n>N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
26,08/04/2018 14:35:19,589991719,ExtFans Shutter-Open,Fully Operational,10.146,0.029,41,43,21,32.87563 -106.25190,355.900,0,30.000,871.100,21.100,4.064,211.600,0,268.268,5.325,-0.632,270.106,5.472,-0.533,269.521,5.398,-0.275,276.270,5.527,-0.138,269.712,4.932,-0.446,262.127,4.493,-0.195,265.788,4.073,0.448,271.947,4.613,-0.720,257.213,4.199,-0.276,239.692,5.028,0.710,240.374,5.751,0.047,9:N?:6:8Nn>N>N<87r>==Nnr<>nN#>r9?8N>r>:nN>r>>>N>r>?nN>r6<8N>Nn>N>N>r>=6N>r>>>N>r><8N>r8:nN>Nn>N>N>r>=6N>r>>>N>r><7N>rn6=N>Nn>N>N>r>n>N>r>>>N>r>==N>rn67N>Nn>N>N>r>:?N>r>>>N>r>=:N>rn>?N>Nn>N>N>r>=?N>r>>>N>r>=nN>rn?nN>Nn>N>N>r>69N>r>>>N>r>=8N>r8?>N>Nn>N>N>r>6nN>r>>>N>r>=9N>rn97N>Nn>N>N>r>7:N>r>>>N>r>:>N>rn=7N>Nn>N>N>r>9nN>r>>>N>r>:?N>r:7=N>Nn>N>N>r>==N>r>>>N>r>:<N>r:76N>Nn>N>N>r>9<N>r>>>N>r>::N>r:6<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
38,08/04/2018 14:35:36,589991736,ExtFans Shutter-Open,Fully Operational,10.135,0.030,41,43,21,32.87561 -106.25190,355.900,0,30.000,871.000,21.200,4.218,233.600,0,271.691,4.745,-0.428,269.569,4.958,-0.425,271.479,4.924,-0.173,270.475,4.926,-0.081,275.677,5.873,0.339,282.866,4.325,-0.011,259.326,4.217,-0.405,284.990,3.967,0.110,280.220,4.071,-0.060,255.028,5.388,-0.125,257.249,4.812,-0.238,9:N?:6:9Nn>N>N<9<rn=>N:r=69N#>rn<:N>r>n8N>r>>>N>r>?:N>r66nN>Nn>N>N>r>=6N>r>>>N>r><nN>rn7>N>Nn>N>N>r>=8N>r>>>N>r><7N>r8?>N>Nn>N>N>r>:=N>r>>>N>r>=<N>rn=nN>Nn>N>N>r>:=N>r>>>N>r>==N>rn=7N>Nn>N>N>r>:<N>r>>>N>r>=:N>rn:?N>Nn>N>N>r>76N>r>>>N>r>=nN>rn9:N>Nn>N>N>r??=N>r>>>N>r>=8N>rn8nN>Nn>N>N>r>n<N>r>>>N>r>=7N>r:76N>Nn>N>N>r>=9N>r>>>N>r>:<N>r:8<N>Nn>N>N>r>:=N>r>>>N>r>=9N>r:67N>Nn>N>N>r>::N>r>>>N>r>=7N>r:n?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
50,08/04/2018 14:35:53,589991753,ExtFans Shutter-Open,Fully Operational,10.142,0.030,41,43,21,32.87561 -106.25200,355.900,0,30.100,871.000,20.890,2.881,267.300,0,263.757,4.213,-0.376,278.299,4.930,-0.111,280.627,5.184,-0.047,283.354,5.375,0.262,284.747,5.172,0.352,291.350,4.425,0.889,282.155,4.725,0.380,263.566,4.020,0.954,259.363,3.772,0.747,260.521,3.564,0.572,282.802,4.366,0.748,9:N?:6:6Nn>N>N<8=r>::N:r?=?N#>r<6nN>r>9>N>r>>>N>r>?<N>r668N>Nn>N>N>r>n:N>r>>>N>r><:N>r897N>Nn>N>N>r>=6N>r>>>N>r><9N>r8n7N>Nn>N>N>r>=6N>r>>>N>r>=>N>rn86N>Nn>N>N>r>n=N>r>>>N>r>=?N>rn8:N>Nn>N>N>r>:6N>r>>>N>r>=:N>rn:nN>Nn>N>N>r>96N>r>>>N>r>==N>rn7>N>Nn>N>N>r>n8N>r>>>N>r>=9N>rn<6N>Nn>N>N>r??nN>r>>>N>r>=nN>rn8<N>Nn>N>N>r>9:N>r>>>N>r>=9N>rn==N>Nn>N>N>r?<nN>r>>>N>r>=9N>r:7>N>Nn>N>N>r>99N>r>>>N>r>:8N>r:9nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
62,08/04/2018 14:36:10,589991770,ExtFans Shutter-Open,Fully Operational,10.132,0.030,41,43,21,32.87561 -106.25200,355.900,0,30.200,871.100,21.100,2.727,243.600,0,269.652,4.722,-0.113,275.730,4.996,0.044,277.398,5.271,0.326,271.005,5.752,0.464,270.544,6.084,0.203,266.863,5.654,-0.042,280.150,5.506,0.267,273.780,5.203,-0.142,273.241,5.529,-0.050,260.035,3.447,0.429,250.510,2.430,0.480,9nN?:6:6Nn>N>N<n9r<>?N:rn:<N#>r?98N>r>n8N>r>>>N>r>??N>r6n<N>Nn>N>N>r>:<N>r>>>N>r><=N>r8n=N>Nn>N>N>r>:8N>r>>>N>r><8N>rn:8N>Nn>N>N>r>=9N>r>>>N>r>=>N>rnn:N>Nn>N>N>r>:?N>r>>>N>r>=<N>rn6>N>Nn>N>N>r>:7N>r>>>N>r>=:N>rnn?N>Nn>N>N>r>=7N>r>>>N>r>=:N>rn:?N>Nn>N>N>r>6?N>r>>>N>r>=9N>rn=6N>Nn>N>N>r>=8N>r>>>N>r>=8N>r:8:N>Nn>N>N>r>?6N>r>>>N>r>=8N>r:n8N>Nn>N>N>r>88N>r>>>N>r>:>N>rn?nN>Nn>N>N>r??>N>r>>>N>r>=8N>rn?<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
75,08/04/2018 14:36:29,589991789,ExtFans Shutter-Open,Fully Operational,10.039,0.030,41,43,21,32.87561 -106.25200,355.900,0,30.200,871.100,21.390,2.572,244.800,0,266.058,4.638,-0.003,278.659,4.862,0.016,284.424,5.340,-0.241,278.716,5.881,-0.512,276.618,6.478,-0.812,282.968,5.921,-0.784,274.860,5.685,-0.459,287.409,5.572,-0.364,292.073,4.522,-0.068,276.038,5.341,-0.115,276.412,4.996,0.090,9:N?:6:7Nn>N>N<98rn?<Nnr<=<N#>r=88N>r>9?N>r>>>N>r>?<N>r788N>Nn>N>N>r>76N>r>>>N>r><=N>r96nN>Nn>N>N>r>6<N>r>>>N>r><9N>r9n:N>Nn>N>N>r>=:N>r>>>N>r><7N>r8:>N>Nn>N>N>r>:nN>r>>>N>r>=?N>rn79N>Nn>N>N>r>n8N>r>>>N>r>=?N>rnn:N>Nn>N>N>r>n6N>r>>>N>r>==N>rn<=N>Nn>N>N>r>==N>r>>>N>r>=nN>r:9>N>Nn>N>N>r>=9N>r>>>N>r>=:N>r:9=N>Nn>N>N>r>::N>r>>>N>r>=8N>r:8>N>Nn>N>N>r>=<N>r>>>N>r>=<N>r:8<N>Nn>N>N>r>:7N>r>>>N>r>=nN>r:n8N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
