CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 214m 153m 109m 78m 55m 38m 28m 20m 14m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 214m,Horizontal Wind Speed (m/s) at 214m,Vertical Wind Speed (m/s) at 214m,Wind Direction (deg) at 153m,Horizontal Wind Speed (m/s) at 153m,Vertical Wind Speed (m/s) at 153m,Wind Direction (deg) at 109m,Horizontal Wind Speed (m/s) at 109m,Vertical Wind Speed (m/s) at 109m,Wind Direction (deg) at 78m,Horizontal Wind Speed (m/s) at 78m,Vertical Wind Speed (m/s) at 78m,Wind Direction (deg) at 55m,Horizontal Wind Speed (m/s) at 55m,Vertical Wind Speed (m/s) at 55m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 20m,Horizontal Wind Speed (m/s) at 20m,Vertical Wind Speed (m/s) at 20m,Wind Direction (deg) at 14m,Horizontal Wind Speed (m/s) at 14m,Vertical Wind Speed (m/s) at 14m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs<?:cN^ag`z}sCg}}kjsozs<?:cN]~ozgobsXo|gozga`sozs<?:cNMba{js]mobg`isozs<?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs<?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<?:cNJozosXobgjgzwsozs<?:cN^ag`z}sg`sHgzsozs?n=cN^ag`z}sCg}}kjsozs?n=cN]~ozgobsXo|gozga`sozs?n=cNMba{js]mobg`isozs?n=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?n=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?n=cNJozosXobgjgzwsozs?n=cN^ag`z}sg`sHgzsozs?>7cN^ag`z}sCg}}kjsozs?>7cN]~ozgobsXo|gozga`sozs?>7cNMba{js]mobg`isozs?>7cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>7cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>7cNJozosXobgjgzwsozs?>7cN^ag`z}sg`sHgzsozs96cN^ag`z}sCg}}kjsozs96cN]~ozgobsXo|gozga`sozs96cNMba{js]mobg`isozs96cNLome}mozzk|s&!?r=k#8!c!}|'sozs96cNFa|gta`zobs[`mk|zog`zws&c!}'sozs96cNJozosXobgjgzwsozs96cN^ag`z}sg`sHgzsozsnncN^ag`z}sCg}}kjsozsnncN]~ozgobsXo|gozga`sozsnncNMba{js]mobg`isozsnncNLome}mozzk|s&!?r=k#8!c!}|'sozsnncNFa|gta`zobs[`mk|zog`zws&c!}'sozsnncNJozosXobgjgzwsozsnncN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<>cN^ag`z}sCg}}kjsozs<>cN]~ozgobsXo|gozga`sozs<>cNMba{js]mobg`isozs<>cNLome}mozzk|s&!?r=k#8!c!}|'sozs<>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<>cNJozosXobgjgzwsozs<>cN^ag`z}sg`sHgzsozs?:cN^ag`z}sCg}}kjsozs?:cN]~ozgobsXo|gozga`sozs?:cNMba{js]mobg`isozs?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?:cNJozosXobgjgzwsozs?:cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
951994,01/04/2018 00:00:02,589334402,ExtFans Shutter-Open,Fully Operational,10.750,0.029,38,44,21,32.87560 -106.25200,355.400,0,13.600,877.900,26.290,2.675,137.200,0,228.603,7.309,0.187,211.940,5.639,-0.054,206.166,5.133,-0.041,187.773,4.910,-0.135,178.520,4.586,-0.018,175.885,4.523,-0.067,174.543,5.036,-0.036,172.061,5.703,0.019,166.914,5.410,0.107,157.472,4.084,0.145,150.434,3.030,0.095,9<N?:6:<N:8N>N<=?r68>N9r776N>r??6N>r><:N>r>>>N>r>>?N>r7n=N>Nn>N>N>r>=<N>r>>>N>r>>nN>r988N>Nn>N>N>r>:nN>r>>>N>r>>8N>r89=N>Nn>N>N>r>?=N>r>>>N>r>?>N>rn><N>Nn>N>N>r>?9N>r>>>N>r>?=N>r:79N>Nn>N>N>r>?=N>r>>>N>r>?8N>r:n:N>Nn>N>N>r>?=N>r>>>N>r>?9N>r::7N>N:7N>N>r>>7N>r>>>N>r>?7N>r:n<N>Nn>N>N>r>>6N>r>>>N>r>?7N>r:::N>Nn>N>N>r>?>N>r>>>N>r>?6N>r::7N>N:7N>N>r><=N>r>>>N>r><>N>r::?N>N:6N>N>r>?7N>r>>>N>r>?7N>r:=?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
952006,01/04/2018 00:01:25,589334485,ExtFans Shutter-Open,Fully Operational,10.750,0.030,36,43,24,32.87560 -106.25200,355.400,0,13.600,878.100,25.700,3.292,149.900,0,242.712,8.198,0.458,209.851,5.433,0.077,203.788,5.063,0.029,189.143,4.847,-0.141,181.897,4.841,-0.176,176.944,4.897,-0.075,176.167,5.058,-0.075,171.726,5.546,-0.005,168.199,5.282,0.102,157.433,4.411,0.216,156.278,3.479,0.174,9<N?:6:8N:8N>N<:>rn><N7r>:8N>r=>8N>r><nN>r>>>N>r>>?N?r>68N>N:6N>N>r>8:N>r>>>N>r>>=N>r6>9N>Nn>N>N>r>:8N>r>>>N>r>>:N>r88:N>Nn>N>N>r><9N>r>>>N>r>>6N>rn?7N>Nn>N>N>r>?=N>r>>>N>r>?<N>r:8<N>Nn>N>N>r>?6N>r>>>N>r>?nN>r::9N>Nn>N>N>r>??N>r>>>N>r>?8N>r::7N>Nn>N>N>r>?>N>r>>>N>r>?9N>r::nN>N:7N>N>r>>9N>r>>>N>r>?6N>r:=6N>N:7N>N>r>?:N>r>>>N>r><?N>r::8N>Nn>N>N>r><<N>r>>>N>r>?9N>r:n?N>N:7N>N>r><9N>r>>>N>r>?9N>r:=8N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
952018,01/04/2018 00:02:00,589334520,ExtFans Shutter-Open,Fully Operational,10.758,0.030,35,42,24,32.87560 -106.25200,355.300,0,13.500,878.000,25.700,3.395,144.500,0,235.112,8.586,0.012,216.099,5.855,-0.609,194.741,4.803,-0.110,182.879,4.923,-0.079,177.814,5.026,-0.137,177.210,4.977,-0.108,173.351,5.236,-0.090,171.939,5.447,-0.062,169.430,5.491,0.014,163.043,4.489,0.194,151.162,3.355,0.086,9?N?:6:9N:7N>N<=6r==7N6r8:>N>r=<6N>r>=<N>r>>>N>r>>?N?r?:=N>Nn>N>N>r><nN>r>>>N>r>>nN>r8:>N>Nn>N>N>r>9nN>r>>>N>r>>8N>r879N>Nn>N>N>r>:>N>r>>>N>r>?>N>rn:>N>Nn>N>N>r><?N>r>>>N>r>?=N>r:9>N>Nn>N?N>r>??N>r>>>N>r>?8N>r:n=N>Nn>N>N>r>>6N>r>>>N>r>?6N>r:=9N>N:7N>N>r>>6N>r>>>N>r>?6N>r:::N>N:7N>N>r>?>N>r>>>N>r>?7N>r:<7N>Nn>N>N>r>?>N>r>>>N>r>?9N>r::9N>Nn>N>N>r><6N>r>>>N>r>?7N>r:n:N>N:7N?N>r><6N>r>>>N>r><>N>r:<=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
952030,01/04/2018 00:02:17,589334537,ExtFans Shutter-Open,Fully Operational,10.755,0.029,35,41,25,32.87560 -106.25200,355.400,0,13.500,877.900,26.200,2.366,143.400,0,234.887,8.217,0.309,229.352,7.279,0.723,194.893,4.903,-0.117,184.393,4.987,-0.059,178.360,5.234,-0.123,175.094,5.031,-0.095,173.561,5.141,0.036,171.072,5.182,-0.026,167.155,5.213,0.084,158.222,4.099,0.234,155.370,3.456,0.146,9?N?:6:6Nn>N>N<=8r?79N6r898N>r<9:N>r>?:N>r>>>N>r>>?N>r67nN>Nn>N>N>r>?nN>r>>>N>r>>nN>r8<6N>Nn>N?N>r>99N>r>>>N>r>>8N>r6<=N>Nn>N?N>r>=>N>r>>>N>r>>7N>rn<?N>Nn>N>N>r>?7N>r>>>N>r>?=N>r:76N>Nn>N>N>r>?:N>r>>>N>r>?8N>r:n?N>Nn>N>N>r>>9N>r>>>N>r>?8N>r::6N>Nn>N>N>r>>8N>r>>>N>r>?7N>r:=7N>N:7N>N>r>>6N>r>>>N>r>?6N>r:=<N>Nn>N?N>r>?<N>r>>>N>r>?7N>r:n=N>N:7N?N>r>?9N>r>>>N>r><?N>r:=8N>N:7N?N>r>?8N>r>>>N>r><<N>r:::N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
952043,01/04/2018 00:02:39,589334559,ExtFans Shutter-Open,Fully Operational,10.757,0.029,35,41,25,32.87560 -106.25200,355.400,0,13.500,877.900,27.100,2.469,157.300,0,236.139,7.874,0.115,229.719,6.932,0.269,196.682,5.463,0.001,188.191,5.371,0.021,177.905,5.369,0.021,176.022,5.124,0.034,172.275,5.232,0.023,169.758,5.268,0.046,165.819,5.277,0.114,157.372,4.369,0.253,153.360,3.639,0.154,9<N?:6:7N:7N>N<=nr7?>N6r?8=N>r>?8N>r>?6N>r>>>N>r>><N>r97=N>Nn>N<N>r>?9N>r>>>N>r>>nN>r8:7N>Nn>N>N>r>8>N>r>>>N>r>>8N>r6>7N>Nn>N>N>r>=nN>r>>>N>r>>7N>rn6>N>Nn>N<N>r><9N>r>>>N>r>?<N>rn>6N>Nn>N>N>r>?9N>r>>>N>r>?nN>r:88N>Nn>N?N>r>?>N>r>>>N>r>?9N>r:=nN>Nn>N?N>r>>9N>r>>>N>r>?6N>r:=8N>Nn>N>N>r>>9N>r>>>N>r><>N>r::>N>Nn>N>N>r><?N>r>>>N>r><?N>r::<N>N:7N>N>r>=8N>r>>>N>r>?6N>r::=N>N:6N?N>r>?8N>r>>>N>r><?N>r:<7N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
952055,01/04/2018 00:02:56,589334576,ExtFans Shutter-Open,Fully Operational,10.755,0.029,35,41,25,32.87560 -106.25200,355.400,0,13.500,878.000,26.500,2.469,162.000,0,234.666,7.923,0.181,219.909,6.347,0.231,207.985,5.706,-0.091,193.175,5.451,-0.177,179.197,5.414,-0.084,172.452,5.122,-0.016,172.850,5.192,0.053,169.003,5.249,0.109,165.340,5.342,0.174,160.865,4.544,0.276,153.837,3.672,0.221,9?N?:6n>N:7N>N<=8r?>=N6r<<nN>r>6=N>r>?6N>r>>>N>r>>?N>r7:?N>Nn>N>N>r>?nN>r>>>N>r>>nN>r886N>Nn>N>N>r>n7N>r>>>N>r>>9N>r9:=N>Nn>N>N>r>=8N>r>>>N>r>>7N>rn8?N>Nn>N>N>r>=:N>r>>>N>r>?<N>rn??N>Nn>N>N>r>:<N>r>>>N>r>?nN>r:79N>Nn>N>N>r>?7N>r>>>N>r>?9N>r:8?N>Nn>N>N>r>?:N>r>>>N>r>?7N>r:=9N>Nn>N>N>r>>9N>r>>>N>r><>N>r:=<N>Nn>N>N>r>>6N>r>>>N>r><>N>r:=?N>N:7N>N>r><:N>r>>>N>r><?N>r:=:N>Nn>N>N>r>?:N>r>>>N>r>?7N>r::=N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
952067,01/04/2018 00:03:13,589334593,ExtFans Shutter-Open,Fully Operational,10.742,0.030,35,40,25,32.87560 -106.25200,355.400,0,13.500,877.900,26.390,2.521,166.300,0,233.160,7.371,0.269,223.275,6.385,0.161,208.348,5.826,0.112,192.940,5.197,0.087,181.436,5.292,0.096,177.944,5.048,0.085,174.389,5.385,-0.034,167.834,5.342,0.091,165.231,5.399,0.168,160.351,4.334,0.268,156.106,3.502,0.247,9?N?:6n?N:7N>N<=7rn89N6rn97N#>r>?<N>r><8N>r>>>N>r>>?N?r>:?N>Nn>N>N>r><>N>r>>>N>r>>nN>r868N>Nn>N>N>r>=<N>r>>>N>r>>8N>r88>N>Nn>N>N>r>=:N>r>>>N>r>>7N>rn7nN>Nn>N>N>r><7N>r>>>N>r>??N>rnn9N>Nn>N>N>r><:N>r>>>N>r>?:N>r:68N>Nn>N>N>r>?<N>r>>>N>r>?9N>r:=8N>Nn>N>N>r>?6N>r>>>N>r>?7N>r:=7N>Nn>N>N>r>?<N>r>>>N>r>?6N>r:n=N>N:7N>N>r>>9N>r>>>N>r><?N>r:=<N>N:7N>N>r><8N>r>>>N>r><>N>r::>N>N:6N>N>r>?6N>r>>>N>r>?8N>r::>N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
952079,01/04/2018 00:03:31,589334611,ExtFans Shutter-Open,Fully Operational,10.748,0.029,35,40,25,32.87560 -106.25200,355.200,0,13.390,878.000,26.600,2.521,167.300,0,232.974,8.059,0.103,221.986,6.245,0.082,212.915,5.814,0.101,189.160,6.310,0.244,184.803,6.146,-0.082,170.337,5.421,0.088,170.981,5.497,0.083,170.158,5.538,0.106,166.546,5.513,0.235,162.846,4.194,0.376,158.641,3.291,0.191,9?N?:6n?N:6N>N<=8r:6:N6r8?8N#>r>?6N>r><9N>r>>>N>r>>?N>r7n:N>Nn>N>N>r>=nN>r>>>N>r>>:N>r869N>Nn>N>N>r>=<N>r>>>N>r>>8N>r868N>Nn>N>N>r>=6N>r>>>N>r>>7N>rn9<N>Nn>N>N>r><=N>r>>>N>r>??N>rn=:N>Nn>N>N>r>=8N>r>>>N>r>?:N>rn==N>Nn>N>N>r>?=N>r>>>N>r>?8N>r:n:N>Nn>N>N>r>??N>r>>>N>r>?6N>r::nN>Nn>N>N>r>?=N>r>>>N>r><>N>r::?N>Nn>N>N>r>?=N>r>>>N>r>?7N>r::9N>N:6N>N>r>=9N>r>>>N>r><>N>r::8N>N:6N>N>r><>N>r>>>N>r>=:N>r:<9N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
952091,01/04/2018 00:03:48,589334628,Shutter-Open,Fully Operational,10.936,0.029,35,40,25,32.87560 -106.25200,355.400,0,13.390,877.900,26.290,2.366,165.400,0,232.758,7.872,0.026,222.659,6.463,0.098,208.807,5.702,0.008,197.654,5.470,-0.234,186.546,5.983,-0.093,178.635,5.810,-0.081,169.978,5.276,-0.112,169.795,5.653,0.052,167.794,5.356,0.079,163.889,3.857,0.040,159.877,3.266,0.075,9?N?:6n<N:9N>N<=:r766N6r=>:N#>r>>:N>r><?N>r>>>N>r>><N>r99=N>Nn>N>N>r>=>N>r>>>N>r>>nN>r8n<N>Nn>N>N>r>?6N>r>>>N>r>>9N>rn6nN>Nn>N>N>r><9N>r>>>N>r>?>N>rn7>N>Nn>N>N>r><nN>r>>>N>r>?<N>rn==N>Nn>N>N>r>=nN>r>>>N>r>?nN>rn?=N>Nn>N>N>r>?9N>r>>>N>r>?8N>r:99N>Nn>N>N>r>?9N>r>>>N>r>?7N>r:=8N>Nn>N>N>r>>9N>r>>>N>r><>N>r:=:N>Nn>N>N>r>>9N>r>>>N>r><>N>r:==N>N:7N>N>r>?6N>r>>>N>r><?N>r:=?N>N:7N>N>r><8N>r>>>N>r>?7N>r:=7N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
952104,01/04/2018 00:04:07,589334647,Shutter-Open,Fully Operational,10.946,0.030,35,40,24,32.87560 -106.25200,355.500,0,13.390,877.900,26.200,3.395,155.900,0,228.542,7.597,0.330,218.214,5.905,0.071,206.310,5.504,-0.033,196.670,5.233,0.044,182.450,5.087,-0.012,172.348,4.892,-0.004,170.278,5.209,0.092,167.421,5.463,-0.047,164.620,5.282,0.067,163.908,4.603,0.067,156.621,3.835,0.145,9?N?:6n<Nn>N>N<=<r?<6N9r77:N>r<::N>r><9N>r>>>N>r>><N>r69>N>Nn>N>N>r>=?N>r>>>N>r>>nN>r9::N>Nn>N>N>r>?7N>r>>>N>r>>8N>rn9:N>Nn>N>N>r>?9N>r>>>N>r>>7N>rn>>N>Nn>N>N>r>:>N>r>>>N>r>??N>rn=?N>Nn>N>N>r>=?N>r>>>N>r>?=N>rn>8N>Nn>N>N>r><nN>r>>>N>r>?nN>r:98N>Nn>N>N>r><>N>r>>>N>r>?6N>r:=6N>Nn>N>N>r>>6N>r>>>N>r><>N>r:=<N>Nn>N>N>r>>8N>r>>>N>r><?N>r:<9N>Nn>N>N>r>?:N>r>>>N>r><>N>r:=9N>N:7N>N>r>?9N>r>>>N>r>?7N>r:<6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
