CSV Converter: v1.113,Filter: v1.026,File system version: v4,Unit: 320,Time sync: Not synced,38m is a fixed reference measurement,The GPS field contains latitude and longitude coordinates in decimal degrees (positive sign indicates North or East),ZephIR window height above ground: 1.0m,Measurement heights: 300m 214m 153m 109m 78m 55m 38m 28m 20m 14m 10m
Reference,Time and Date,Timestamp (s),Info. Flags,Status Flags,Battery (V),Generator (V),Upper Temp. (C),Lower Temp. (C),Pod Humidity (%),GPS,ZephIR Bearing (deg),Tilt (deg),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Wind Direction (deg) at 300m,Horizontal Wind Speed (m/s) at 300m,Vertical Wind Speed (m/s) at 300m,Wind Direction (deg) at 214m,Horizontal Wind Speed (m/s) at 214m,Vertical Wind Speed (m/s) at 214m,Wind Direction (deg) at 153m,Horizontal Wind Speed (m/s) at 153m,Vertical Wind Speed (m/s) at 153m,Wind Direction (deg) at 109m,Horizontal Wind Speed (m/s) at 109m,Vertical Wind Speed (m/s) at 109m,Wind Direction (deg) at 78m,Horizontal Wind Speed (m/s) at 78m,Vertical Wind Speed (m/s) at 78m,Wind Direction (deg) at 55m,Horizontal Wind Speed (m/s) at 55m,Vertical Wind Speed (m/s) at 55m,Wind Direction (deg) at 38m,Horizontal Wind Speed (m/s) at 38m,Vertical Wind Speed (m/s) at 38m,Wind Direction (deg) at 28m,Horizontal Wind Speed (m/s) at 28m,Vertical Wind Speed (m/s) at 28m,Wind Direction (deg) at 20m,Horizontal Wind Speed (m/s) at 20m,Vertical Wind Speed (m/s) at 20m,Wind Direction (deg) at 14m,Horizontal Wind Speed (m/s) at 14m,Vertical Wind Speed (m/s) at 14m,Wind Direction (deg) at 10m,Horizontal Wind Speed (m/s) at 10m,Vertical Wind Speed (m/s) at 10m,Checksum:M^[sZkc~rs&M'N]{~k|mo~omgza|s&cX'N^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJcN^ag`z}sg`sHgzsozs=>>cN^ag`z}sCg}}kjsozs=>>cN]~ozgobsXo|gozga`sozs=>>cNMba{js]mobg`isozs=>>cNLome}mozzk|s&!?r=k#8!c!}|'sozs=>>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=>>cNJozosXobgjgzwsozs=>>cN^ag`z}sg`sHgzsozs<?:cN^ag`z}sCg}}kjsozs<?:cN]~ozgobsXo|gozga`sozs<?:cNMba{js]mobg`isozs<?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs<?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<?:cNJozosXobgjgzwsozs<?:cN^ag`z}sg`sHgzsozs?n=cN^ag`z}sCg}}kjsozs?n=cN]~ozgobsXo|gozga`sozs?n=cNMba{js]mobg`isozs?n=cNLome}mozzk|s&!?r=k#8!c!}|'sozs?n=cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?n=cNJozosXobgjgzwsozs?n=cN^ag`z}sg`sHgzsozs?>7cN^ag`z}sCg}}kjsozs?>7cN]~ozgobsXo|gozga`sozs?>7cNMba{js]mobg`isozs?>7cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>7cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>7cNJozosXobgjgzwsozs?>7cN^ag`z}sg`sHgzsozs96cN^ag`z}sCg}}kjsozs96cN]~ozgobsXo|gozga`sozs96cNMba{js]mobg`isozs96cNLome}mozzk|s&!?r=k#8!c!}|'sozs96cNFa|gta`zobs[`mk|zog`zws&c!}'sozs96cNJozosXobgjgzwsozs96cN^ag`z}sg`sHgzsozsnncN^ag`z}sCg}}kjsozsnncN]~ozgobsXo|gozga`sozsnncNMba{js]mobg`isozsnncNLome}mozzk|s&!?r=k#8!c!}|'sozsnncNFa|gta`zobs[`mk|zog`zws&c!}'sozsnncNJozosXobgjgzwsozsnncN^ag`z}sg`sHgzsozs=6cN^ag`z}sCg}}kjsozs=6cN]~ozgobsXo|gozga`sozs=6cNMba{js]mobg`isozs=6cNLome}mozzk|s&!?r=k#8!c!}|'sozs=6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs=6cNJozosXobgjgzwsozs=6cN^ag`z}sg`sHgzsozs<6cN^ag`z}sCg}}kjsozs<6cN]~ozgobsXo|gozga`sozs<6cNMba{js]mobg`isozs<6cNLome}mozzk|s&!?r=k#8!c!}|'sozs<6cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<6cNJozosXobgjgzwsozs<6cN^ag`z}sg`sHgzsozs<>cN^ag`z}sCg}}kjsozs<>cN]~ozgobsXo|gozga`sozs<>cNMba{js]mobg`isozs<>cNLome}mozzk|s&!?r=k#8!c!}|'sozs<>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs<>cNJozosXobgjgzwsozs<>cN^ag`z}sg`sHgzsozs?:cN^ag`z}sCg}}kjsozs?:cN]~ozgobsXo|gozga`sozs?:cNMba{js]mobg`isozs?:cNLome}mozzk|s&!?r=k#8!c!}|'sozs?:cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?:cNJozosXobgjgzwsozs?:cN^ag`z}sg`sHgzsozs?>cN^ag`z}sCg}}kjsozs?>cN]~ozgobsXo|gozga`sozs?>cNMba{js]mobg`isozs?>cNLome}mozzk|s&!?r=k#8!c!}|'sozs?>cNFa|gta`zobs[`mk|zog`zws&c!}'sozs?>cNJozosXobgjgzwsozs?>cN^ag`z}sg`sHgzsozs^AG@Z]QG@QHGZcN^ag`z}sCg}}kjsozs^AG@Z]QCG]]KJcNYg`jsJg|kmzga`s&jki'sozsYG@JQJG\QJKI]cNFa|gta`zobsYg`js]~kkjs&c!}'sozsFA\GTA@ZOBQYG@JQ]^JcNXk|zgmobsYg`js]~kkjs&c!}'sozsXK\ZGMOBQYG@JQ]^JcN]~ozgobsXo|gozga`sozs]^OZGOBQXO\GOZGA@cNMba{js]mobg`isozsMBA[JQ]MOBG@IcNLome}mozzk|s&!?r=k#8!c!}|'sozsLOME]MOZZK\cNFa|gta`zobs[`mk|zog`zws&c!}'sozsFA\GTA@ZOBQ]^JQMA@HGJK@MKcNJozosXobgjgzwsozsJOZOQG@XOBGJc
308705,21/03/2018 00:01:10,588384070,Shutter-Open,Fully Operational,11.819,0.029,39,45,20,32.87560 -106.25200,355.700,0,4.190,877.900,53.900,3.755,59.500,0,151.901,3.360,0.318,331.363,3.259,-0.340,15.019,1.234,-0.313,25.284,1.316,-0.334,25.923,1.274,-0.312,19.888,0.676,0.003,53.226,0.894,0.103,9999,9999,9999,45.485,0.666,0.004,72.377,2.931,0.146,241.778,2.693,-0.088,9?N?:6:?N:8N>N==6r9=6N=r8:=N#>r<>6N>r>?8N>r>>>N>r>>?N>r86<N>N:7N>N>r>?=N>r>>>N>r>>=N>r:8nN>Nn>N>N>r><:N>r>>>N>r>>=N>r8?:N>N:7N>N>r>6<N>r>>>N>r>>=N>r8>nN>N:=N>N>r>=6N>r>>>N>r>>nN>rn<:N>N:=N>N>r>=7N>r>>>N>r>>nN>rn<=N>N:>N>N>r?<7N>r>>>N>r>>=N>r6=8N>N:7N>N>r?n>N>r>>>N>r>>:N>r6?<N>N?<N>N>r>>>N>r>>>N>r>>:N>r>>>N<N=9N>N>r??8N>r>>>N>r>><N>r6<:N>N:6N>N>r><7N>r>>>N>r>>9N>r:<7N>N:8N>N>r><8N>r>>>N>r>>9N>r:<nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
308717,21/03/2018 00:01:27,588384087,Shutter-Open,Fully Operational,11.830,0.029,39,45,20,32.87560 -106.25200,355.800,0,4.300,878.100,53.590,2.366,63.100,0,331.659,3.352,-0.308,328.274,3.139,-0.319,19.355,1.195,-0.229,17.992,1.370,-0.170,20.202,1.338,-0.099,1.383,0.672,-0.005,108.412,1.036,0.152,61.509,2.342,0.225,62.219,2.757,0.217,62.215,2.776,0.092,54.658,2.576,0.061,9?N?:6:<N:9N>N==9r6:7N=rn69N#>r<:<N>r>?8N>r>>>N>r>>?N>r86>N>Nn>N>N>r>?=N>r>>>N>r>><N>r:6:N>Nn>N>N>r><7N>r>>>N>r>><N>r878N>N:9N>N>r>77N>r>>>N>r>>=N>rnn<N>N:=N>N>r>=?N>r>>>N>r>>nN>r:87N>N::N>N>r>=>N>r>>>N>r>>nN>r:n7N>N=:N>N>r>7>N>r>>>N>r>>?N>r96nN>N:<N>N>r?n6N>r>>>N>r>><N>r9>nN>N:8N>N>r>n7N>r>>>N>r>>:N>r:6:N>N:9N>N>r><=N>r>>>N>r>>nN>r:=nN>N:8N>N>r><=N>r>>>N>r>>9N>r:<?N>N:8N>N>r>?9N>r>>>N>r>>nN>r:<nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
308730,21/03/2018 00:01:45,588384105,Shutter-Open,Fully Operational,11.824,0.029,39,45,20,32.87560 -106.25200,355.800,0,4.300,878.000,53.790,1.698,71.500,0,150.672,3.395,0.268,329.675,3.202,-0.294,12.652,1.464,-0.118,15.401,1.545,-0.046,11.155,1.524,0.007,343.990,0.672,0.005,83.907,1.637,0.306,64.475,2.647,0.132,60.419,2.717,0.068,61.587,2.736,-0.044,58.968,2.404,0.006,9?N?:6:?N:nN>N==8r6>:N=r8>:N#>r<88N>r><nN>r>>>N>r>>?N>r9=>N>Nn>N>N>r>?=N>r>>>N>r>><N>r:6:N>Nn>N>N>r><?N>r>>>N>r>>=N>r8=<N>N:7N>N>r>:?N>r>>>N>r>>:N>r:6nN>N:nN>N>r><>N>r>>>N>r>>8N>r::6N>N:8N>N>r><8N>r>>>N>r>>nN>r:=7N>N==N>N>r?=>N>r>>>N>r>>=N>r6n=N>N:7N>N>r??<N>r>>>N>r>><N>r8n:N>N:7N>N>r><nN>r>>>N>r>>nN>r::8N>N:9N>N>r><8N>r>>>N>r>>nN>r:=<N>N:9N>N>r><=N>r>>>N>r>>8N>r:<=N>N:9N>N>r>?6N>r>>>N>r>>8N>r:?7N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
308742,21/03/2018 00:02:03,588384123,Shutter-Open,Fully Operational,11.820,0.029,39,45,20,32.87560 -106.25200,355.700,0,4.300,878.000,54.090,1.286,80.600,0,331.245,3.519,-0.224,326.235,2.874,-0.478,5.691,1.650,-0.079,8.340,1.646,-0.042,6.212,1.615,0.025,335.921,0.668,0.005,15.666,0.921,0.121,71.103,2.031,-0.103,64.669,2.315,-0.104,70.248,2.201,-0.069,248.381,2.053,0.094,9>N?:6:?N:8N>N===r>9<N=r89<N#>r<:nN>r>=6N>r>>>N>r>>?N>r7?<N>N:7N>N>r>?8N>r>>>N>r>><N>r:6>N>Nn>N>N>r>n7N>r>>>N>r>>=N>r9:>N>Nn>N>N>r><8N>r>>>N>r>>:N>r:6=N>N:8N>N>r><?N>r>>>N>r>>8N>r:=nN>N:nN>N>r><:N>r>>>N>r>>nN>r:=:N>N=nN>N>r?>nN>r>>>N>r>>=N>r996N>N::N>N>r?=<N>r>>>N>r>>:N>r9:6N>N:8N>N>r>n9N>r>>>N>r>>:N>r:68N>N:8N>N>r><?N>r>>>N>r>>8N>r:<:N>N:nN>N>r>==N>r>>>N>r>>8N>r:<?N>N:8N?N>r><?N>r>>>N>r>>8N>r:<<N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
308754,21/03/2018 00:02:20,588384140,Shutter-Open,Fully Operational,11.824,0.029,39,45,20,32.87560 -106.25200,355.800,0,4.300,878.000,54.200,1.183,90.600,0,150.706,3.747,0.152,329.961,3.190,-0.285,1.159,1.793,-0.043,2.724,1.716,-0.005,1.598,1.639,0.027,344.057,0.667,0.006,87.587,0.922,0.152,70.623,1.529,0.210,73.615,1.920,0.014,78.772,2.070,-0.071,77.444,1.934,-0.039,9?N?:6:?N::N>N==nr=7<N=r7?=N#>r??7N>r>?6N>r>>>N>r>>?N>r7:6N>N:7N?N>r>?9N>r>>>N>r>><N>r:7?N>Nn>N>N>r>=:N>r>>>N>r>>=N>r66=N>N:7N?N>r>=<N>r>>>N>r>>nN>r:9=N>N:nN?N>r><:N>r>>>N>r>>8N>r:=7N>N::N>N>r><8N>r>>>N>r>>8N>r:<:N>N:>N?N>r?><N>r>>>N>r>>=N>r96>N>N:?N>N>r?n?N>r>>>N>r>><N>r9>9N>N:7N>N>r>76N>r>>>N>r>>:N>rn:8N>N:6N>N>r>==N>r>>>N>r>>nN>r:=6N>N:8N>N>r><<N>r>>>N>r>>nN>r:?8N>N::N>N>r><=N>r>>>N>r>>6N>r:?6N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
308766,21/03/2018 00:02:39,588384159,Shutter-Open,Fully Operational,11.823,0.029,39,45,19,32.87560 -106.25200,355.700,0,4.300,877.900,53.900,1.132,90.600,0,330.756,3.910,-0.056,332.786,2.955,-0.365,1.130,1.896,0.005,0.417,1.777,0.035,356.921,1.658,0.044,322.985,0.725,0.034,78.997,0.863,0.101,77.948,1.602,0.179,73.240,2.163,0.109,76.404,2.279,0.062,261.505,2.082,-0.074,9>N?:6:?N=6N?N==8r677N:r>?:N#>r>6<N>r>?:N>r>>>N>r>>>N>r69?N>Nn>N>N>r>?9N>r>>>N>r>>=N>rn>9N>Nn>N>N>r>99N>r>>>N>r>>=N>r6=9N>N:6N>N>r><>N>r>>>N>r>>nN>r:n8N>N:8N?N>r>?6N>r>>>N>r>>8N>r:<6N>N:8N>N>r><=N>r>>>N>r>>8N>r:=?N>N:nN>N>r?>nN>r>>>N>r>>:N>r9?nN>N:nN?N>r?:8N>r>>>N>r>>=N>r99>N>N::N>N>r>9>N>r>>>N>r>>:N>rn?=N>N:8N>N>r>=8N>r>>>N>r>>8N>r:<<N>N:nN>N>r><8N>r>>>N>r>>8N>r:?8N>N:nN>N>r>=?N>r>>>N>r>>nN>r:?:N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
308778,21/03/2018 00:02:56,588384176,Shutter-Open,Fully Operational,11.815,0.030,39,45,19,32.87560 -106.25200,355.700,0,4.300,878.000,54.000,0.875,102.200,0,331.463,3.895,-0.035,341.980,2.479,-0.119,1.962,1.895,0.071,3.064,1.728,0.082,357.087,1.633,0.046,341.680,0.727,0.027,76.644,1.031,0.190,77.995,1.402,0.300,67.698,1.843,0.250,70.214,1.952,0.161,80.511,1.924,0.099,9?N?:6:?N:=N>N==<r767N:r>?<N>r><7N>r>?6N>r>>>N>r>>?N>r7?:N>Nn>N>N>r>?=N>r>>>N>r>>=N>rn?9N>N:7N>N>r>7<N>r>>>N>r>>=N>r7?9N>N:6N>N>r><8N>r>>>N>r>>nN>r::7N>N:6N>N>r><6N>r>>>N>r>>8N>r:n9N>N:nN>N>r><nN>r>>>N>r>>8N>r:=:N>N::N>N>r??6N>r>>>N>r>>:N>r9:7N>N::N>N>r?<<N>r>>>N>r>>:N>r869N>N:9N>N>r>7?N>r>>>N>r>>nN>rn98N>N::N>N>r>=8N>r>>>N>r>>nN>r:=6N>N:nN>N>r>=?N>r>>>N>r>>nN>r:<nN>N:=N>N>r>?9N>r>>>N>r>>8N>r:?nN>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
308791,21/03/2018 00:03:15,588384195,Shutter-Open,Fully Operational,11.816,0.029,39,45,19,32.87560 -106.25200,355.800,0,4.300,878.000,54.000,1.080,120.500,0,333.314,3.819,0.031,48.458,1.606,0.104,5.391,1.814,0.109,6.486,1.651,0.090,1.986,1.502,0.064,2.068,0.674,0.005,90.068,0.928,0.162,86.775,1.262,0.291,75.909,1.776,0.197,73.772,1.657,0.164,265.266,1.547,-0.154,9?N?:6:?N:7N>N==9r8n6N:r>:nN>r>=6N>r>?9N>r>>>N>r>>?N>r8n=N>Nn>N>N>r>?:N>r>>>N>r>>=N>rn?9N>Nn>N>N>r<:8N>r>>>N>r>>=N>r8n<N>N:7N>N>r>==N>r>>>N>r>>nN>r:8:N>N:9N>N>r>=?N>r>>>N>r>>8N>r:n:N>N:=N>N>r>=nN>r>>>N>r>>8N>r:=7N>N:nN>N>r?<:N>r>>>N>r>>=N>r6<7N>N::N>N>r??:N>r>>>N>r>>:N>r8:nN>N:nN>N>r>8=N>r>>>N>r>>nN>rnn>N>N:8N>N>r>=nN>r>>>N>r>>8N>r::<N>N::N>N>r>=<N>r>>>N>r>>8N>r:<9N>N:=N>N>r><:N>r>>>N>r>>8N>r:<:N>N>N>N7777N7777N7777N>r>>>N>r>>>N>r>>>N>r>>>N<
308803,21/03/2018 00:03:32,588384212,Shutter-Open,Fully Operational,11.812,0.029,39,45,19,32.87560 -106.25200,355.800,0,4.300,878.000,53.900,0.926,137.400,0,335.356,3.691,0.082,331.981,3.060,0.265,9.772,1.685,0.108,13.040,1.623,0.096,8.297,1.393,0.103,355.236,0.668,0.000,110.843,0.669,0.007,88.026,1.081,0.212,76.737,1.655,0.189,78.528,1.346,0.220,88.846,1.131,0.239,9?N?:6:?N:6N>N==6r66=N=r7<=N>r>6?N>r>?9N>r>>>N>r>>?N>r88<N>Nn>N>N>r>?:N>r>>>N>r>><N>rn<?N>Nn>N>N>r>:=N>r>>>N>r>>=N>r6n8N>Nn>N>N>r><6N>r>>>N>r>>nN>r:99N>N:6N>N>r>=<N>r>>>N>r>>8N>r:9:N>N:<N>N>r>=>N>r>>>N>r>>8N>r:=>N>N=6N>N>r>78N>r>>>N>r>>=N>r96<N>N=8N>N>r??9N>r>>>N>r>><N>r6>8N>N:<N>N>r>n=N>r>>>N>r>>nN>rn<9N>N:=N>N>r>==N>r>>>N>r>>8N>r:<6N>N:=N>N>r>:<N>r>>>N>r>>9N>r:n=N>N=7N>N>r>=6N>r>>>N>r>>6N>rn>?N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
308815,21/03/2018 00:03:49,588384229,Shutter-Open,Fully Operational,11.815,0.029,39,45,19,32.87560 -106.25200,355.800,0,4.300,878.100,53.900,1.080,124.800,0,334.824,3.617,0.065,332.509,2.881,0.304,15.029,1.601,0.090,16.932,1.572,0.107,9.061,1.344,0.097,9.927,0.693,0.016,114.337,0.655,0.005,81.146,1.038,0.200,74.524,1.440,0.210,78.666,1.159,0.259,285.749,1.150,-0.159,9?N?:6:?N:nN>N==7r?<>N=r66:N>r>9?N>r>?:N>r>>>N>r>>?N>r8==N>N:7N>N>r>?:N>r>>>N>r>><N>r:68N>Nn>N>N>r>n=N>r>>>N>r>>=N>r6>:N>N:7N>N>r>=8N>r>>>N>r>>nN>r:6=N>N:8N>N>r>==N>r>>>N>r>>8N>r:87N>N:<N>N>r><7N>r>>>N>r>>8N>r:==N>N=7N>N>r?:8N>r>>>N>r>>=N>r9:9N>N=8N>N>r?<nN>r>>>N>r>><N>r6>7N>N:=N>N>r>n<N>r>>>N>r>>:N>rn=7N>N:=N>N>r><9N>r>>>N>r>>8N>r::?N>N:<N>N>r>:<N>r>>>N>r>>nN>rn?<N>N:<N>N>r>n>N>r>>>N>r>>nN>r:68N>N-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!ON-@!O
